Question,Answer
"A06 Q3 Add Helper function: <p><strong>Can we add helper functions to q3 of a06?</strong></p>
<p><strong></strong></p>
<p>I am unsure as there is no section for helper functions like in 2a. </p>","<p><img src=""/redirect/s3?bucket=uploads&amp;prefix=paste%2Flm7t350k9wq3gh%2F7a435f58b4be6c017c2d4ad2eff156f94ce4b0b5d72cf9094209342260cf56fa%2Fimage.png"" alt=""image.pngNaN"" /></p>
<p></p>"
How do I run &#34;make&#34;?: How do I run &#34;make&#34;? I do not remember this bit in 136L.,<md>@1893_f1</md>
"Unable to #include stdbool.h: <p>Is there a way to resolve this error as well as being unable to #include &#34;cs136-trace.h&#34;?</p>
<p><br />I cant run &#34;make&#34; because the functions are not implemented yet so errors are thrown. How can I resolve these errors so I can test my code while writing?</p>","Have you tried #include &lt;stdbool.h&gt; (with the slanted brackets)?
<md>As FAQ said, you don't have to worry about the editor showing you an error, the makefile should be able to take care of it for you once you've implemented all the functions.

Let us know if `make` doesn't work even after you've implemented the functions.</md>"
"Assertion for polynomial read: <p><img src=""/redirect/s3?bucket=uploads&amp;prefix=paste%2Flkqwc62io9y5uf%2Fcde6c5857b75799c4450276e60dce7938299ab66f08442cb3d85b457bc8a9b9c%2Fimage.png"" alt=""image.png"" /></p>
<p>Is it good practice to assert like this to check the degree? or should I use an if statement instead</p>",This is a good way to check the variables. Better style shoud be assertint separately to avoid using &amp;&amp;.
"what should we do when we want to add helper function: I am a littble bit confused about how can we add helper function in the question. Do we have to create a brand new module and write the helper function&#39;s documentation and defintion in it respectively in new &#34;.c&#34; and &#34;.h&#34; file, or it is ok to just write in the &#34;.c&#34; file we are working on and add the documentation in the &#34;.h&#34; file?",its been answered in @1963
q2a-rational: Perhaps am I able to switch the order of rational_div and rational_reciprocal such that i can use rational_reciprocal in rational_div or am I crazy,"I was thinking the same thing too. Is this ok? Are we expected to implement rational_div without rational_reciprocal?
<md>Yes you can do that. Btw you don't need to switch their order because you will need to include `rational.h`</md>
<md>Yes you can do that.</md>"
"q3 grid: since time constraints are O(n) where n is the global constant, two for loops that multiply up to the global constant is still O(n), right?",yes
"Q2 b) polynomial_print: <p>What is the format for polynomial print? Is it like it&#39;s listed in polynomial_read? Ex:</p>
<pre>
2/3 x^2 &#43; 3 1/2 x &#43; 1/2</pre>
<p></p>","<md>No, see my response below.</md>"
q2a test question: if I have array like this {1 2 3 4 5} then the maximum frequency is considered as 1? ,yes
"make: &#39;myprogram&#39; is up to date: <p>when I do &#39;make&#39; in my terminal to build my program, it ouputs:</p>
<p><img src=""/redirect/s3?bucket=uploads&amp;prefix=paste%2Flkqwarrt8ie3yd%2Fe63cece905c51b9012c3a4ea3847c45e24f4829193fd62cd1c0b265759b650aa%2Fimage.png"" alt=""image.png"" width=""317"" height=""24"" /></p>
<p>instead of the usual</p>
<p><img src=""/redirect/s3?bucket=uploads&amp;prefix=paste%2Flkqwarrt8ie3yd%2Ffd3e4cdd51876040524e8ef13ab744d72d43341efe70e56f175ad8d9e7c51027%2Fimage.png"" alt=""image.pngNaN"" width=""743"" height=""41"" /></p>
<p>do these two mean the same thing?</p>",no up to date basically means that you have not changed your program after your last make.
"a6q2b: Should polynomial be stored in order of ascending or descending powers in the array?: it seems that in order to expand more terms, it would be easier to store a polynomial in ascending order of degree within the data array. Any thoughts?","<md>We can only check your output, any implementation detail is left for you to decide.</md>"
"A6 Q2a: I just want to confirm: if numerator is 0 and denom is some other number, would lowest terms be {0, denom} ?","I think lowest terms would be {0, 1}"
style: Do we need to write style headers for A6 functions?,<md>What do you mean by style headers?</md>
A6 Q2a: Do we have to make improper fractions into mixed numbers?,<md>Doesn't the provided `rational_print` do that for you?</md>
"A06 Q3 variable width in format specifier of printf: <p>For printing the grid, is it okay to use a format specifier such as:</p>
<pre>
printf(&#34;%*d&#34;, width, value);</pre>
<p></p>",<md>No.</md>
"assert fail persists even when I remove the assert: I am getting this error for assert(denom != 0) in my rational.c. Even when I remote such assert, the error persists. I get 0/1 simple tests on marmoset. What should I do?<br /><img src=""/redirect/s3?bucket=uploads&amp;prefix=paste%2Flkqwclm3shhvy%2Ff23665a4dd1401e9bf67cfbee893feaeeedeb7e653e82568db2c28b46674ed95%2FScreenshot_2024-03-14_at_10.11.53_AM.png"" alt=""Screenshot_2024-03-14_at_10.11.53_AM.pngNaN"" />","Did you re-make the program, or just run the program again? If you make changes you need to run the make command again. "
"A6 Q1B Testing: Can I ask how to test q1b, since c file for mergesort isn&#39;t provided? my system is telling me that the linker (ld) is unable to find the implementation of the merge_sort function that is referenced in your array_lib.c file.

thanks!",<md>`merge_sort.o` is the implementation. Make sure it's in the makefile `MODULES` line.</md>
"Stack Trace Question: <p>If we have a function like</p>
<p></p>
<pre>
void foo(void){
	int n = 3;
	// stack trace here
	for(int i = 1; i &lt;= n; i&#43;&#43;){
		printf(&#34;Hello&#34;);
	}
	if(n == 1){
		int first = 1;
	} else if(n == 2){
		int second = 2;
	} else {
		int third = 3;
	}
	return;
}</pre>
<p></p>
<p>Which variables would we need to include in our stack trace? I know &#34;n=3&#34; would be included, but would &#34;i&#34; be included or any of the variables inside the for loop?</p>","As discussed in Section 03, space for i, first, second, and third, would still be allocated on the stack, so they should all be in your stack frame, with value ??? until you reach the line where they&#39;re initialized."
Do I have to add helper in .h file as well?: Do I have to add helper in .h file as well?,<md>Does @1963_f1 help?</md>
"Running the files after the build is succesful: I am confused, how do I run my files with specific inputs or with .in files for example the simple.in in the tests folder. Thanks.",<md>See the instruction page.</md>
A2 - Q2b - Negatives: How does polynomial_print work if coefficients are negative?,@1988
"A6 Q1 provided code fails tests?: I&#39;m a little confused as to why the code provided for question 1 doesn&#39;t pass the public test. If it&#39;s semantically correct, shouldn&#39;t it?",The code provided for question 1 is not fully correct. You should edit them in order to pass the basic tests.
"q2a Fraction Format: <p>If I have a fraction such as -45/28 how should this be represented?<br />-45/28?<br />-1 17/28?</p>
<p>-1 -17/28?</p>
<p></p>
<p>thanks</p>","<p>Since -45/28 is an improper fraction, it needs to be represented as a mixed fraction. This implies that the output format should be -1 17/28. If you were to do,</p>
<p>-1 -17/28, this is equivalent to 45/28 since the negatives cancel out which is not the fraction that was input. Therefore, the answer must be -1 17/28</p>"
"A06 Q2a): Can we include &lt;assert.h&gt;, &lt;stdlib.h&gt; and &lt;stdio.h&gt;for Q2a)? Assert function and abs function do not work in my code.","You can include library that you need, if the make run properly. If it doesn&#39;t run properly means that library is not allowed."
"A06 Q1: Since the documentation for the functions in Q1 is provided, do we have to change or add anything comment-wise for style marks?",If you reach a better run time you may change the documentation for that function.
"Issue with const and arrays: When I try to do an array of size [POLYNOMIAL_MAXDEG &#43; 1], it give me an error saying that I&#39;m using a variable for the size of an array when I&#39;m not. How do I fix this?","<md>There are several posts about this error, please search for the keyword ""vla"".</md>
You have to use a preprocessor statement (not allowed) or contexpr (C&#43;&#43; only); so just put in the integer value."
"A06 Q2a: rational.h: <p>I&#39;m not sure why but the #include &lt;stdbool.h&gt;  statement in my rational.h file has red squiggles under. I haven&#39;t changed rational.h at all from the repository. Is this a problem?</p>
<p><img src=""/redirect/s3?bucket=uploads&amp;prefix=paste%2Flm7t2vamz6b306%2F8fb3da5f45001a1ff39df869e233945f493a19e3b529810bd0bf17b66d83cbe9%2Fimage.png"" alt=""image.png"" /></p>",<md>If `make` runs fine then it's OK.</md>
% Operator Complexity: Is the % operator O(1)?,Yes for the operator can be viewed as 0(1)
"Initializers: Are we allowed to use the initializers::
arr[...] = {0} // init all to 0
struct ... = {0} // init all to 0
memset(&amp;..., 0, sizeof(...)); // init all to 0
struct ... = { 1, 2 } // init list
struct ... = { .a = 1, .b = 2 } // cascading thingy
arr[...] = { 1, 2, 3 } // init list
arr[...] = { [0]=1, [2]=3, [2]=1 } // cascading thingy
return (struct ...) {...} // initialize and immediately return
return (arr[...]) {...}
call_function((struct ...) {...}, ...) // using compound literal in other context","You can use anything we cover in the course. Some of these are not covered, so you can&#39;t use those. "
"Marking: How does the marking work if we can&#39;t pass even the basic test, just 0 marks?","<p>Public test usually is the key to test your code. Please try to pass public one at least. If you asked about marking scheme:<br /><br /></p>
<p>Final marks for this term will be computed as follows:</p>
<ul><li>Quizzes: <b>5%</b></li><li>Assignments: <b>20%</b></li><li>Midterm: <b>25%</b></li><li>Final: <b>50%</b></li></ul>
So basically even if like 5/6 of my functions work but one doesn&#39;t I&#39;ll most likely get 0 marks?"
"Changing Function Declaration to make constants: If we do not need the function variables to be mutated, can we change the declaration and make them constants. This would involve changing both the header file as well as the source file.",<md>Please don't modify the function header/signature.</md>
"q2a initializing 2 negative numbers?: <p>Hello,</p>
<p></p>
<p>Say I provide rational_init with two negative numbers, like -21 and -7</p>
<p></p>
<p>Should the returned rational have num=-3 and denom=-1</p>
<p>(-3/-1)</p>
<p></p>
<p>Or should we know if both are negative then the number is positive. (3/1)</p>
<p></p>
<p>What about if the denom is negative, then do we shift the negative up to the numerator?</p>
<p></p>
<p>Thanks!</p>",If you input -21 and -7 it should return 3. If the denom is negative then yes shift it to the numerator.
"A06 - Q2a: <p>Could we call the functions we previously implemented in this question?</p>
<p></p>
<p>For example, call rational_mult to implement rational_div.</p>
<p></p>
<p>Thanks!</p>",@2007
"A6 Q1: <p>Are we allowed to include</p>
<div>
<div>#include &lt;stdlib.h&gt;</div>
<div>because when I used &#34;make&#34; in the terminal, it told me this</div>
<div>array_lib.c:76:11: error: implicitly declaring library function &#39;abs&#39; with type &#39;int (int)&#39; [-Werror,-Wimplicit-function-declaration]<br />      if (abs(arr[j] - arr[i]) &gt; temp) {<br />          ^<br />array_lib.c:76:11: note: include the header &lt;stdlib.h&gt; or explicitly provide a declaration for &#39;abs&#39;<br />1 error generated.</div>
</div>","<blockquote>
<p>&gt; If you are getting an “implicitly declaring library function <code>abs</code>” error in Q1, please do <code>#include &lt;stdlib.h&gt;</code> at the top of <code>array_lib.c</code> </p>
<p><br />[📌] A6 Announcements &amp; FAQ</p>
</blockquote>
<p></p>
<p>Read the A6 Announcement before posting<br /><br />@1762</p>
<blockquote>
<p>&gt; If you are getting an “implicitly declaring library function <code>abs</code>” error in Q1, please do <code>#include &lt;stdlib.h&gt;</code> at the top of <code>array_lib.c</code> </p>
<p><br />[📌]A6 Announcements &amp; FAQ</p>
</blockquote>
<p></p>
<p>Read the A6 Announcement before posting<br /><br />@1762</p>
<blockquote>
<p>&gt; If you are getting an “implicitly declaring library function <code>abs</code>” error in Q1, please do <code>#include &lt;stdlib.h&gt;</code> at the top of <code>array_lib.c</code> </p>
<p><br />[📌]A6 Announcements &amp; FAQ</p>
</blockquote>
<p></p>
<p>Read the A6 Announcement before posting</p>"
"Q02a: Large Numbers: How large can we expect the input for numerators and denominators to be? Do we have to be picky about the way we perform operations to prevent overflow, or are the numbers small enough to not have to worry (too much)?",<md>You don't need to worry about overflow.</md>
"A06 - Q1a: For the function k_in_row, is there a need to assert k?",<md>No.</md>
"Red squiggly line: <p>Hello,</p>
<p></p>
<p>I just found out that there isn&#39;t a red squiggly line under #include &#34;cs136-trace.h&#34; for my Q1. However, the red line is there for Q2. I&#39;m not sure what I did to make the line in Q1 disappear...</p>
<p></p>
<p>Is it supposed to be there all the time?</p>",<md>As long as you can `make` your program then don't worry about whether it's there or not.</md>
q2b rational_print format issue: I am using the built in rational_print function for part a to print the rationals while printing my polynomial. however there is a line break in the rational_print function whcih was supplied to us through the repository. can i create a helper function which modifies this function to overcome the format issue,<md>Try to git pull? Plenty of other people are not experiencing this issue.</md>
A06 Q3: How to determine the index: how to determine the index for the array grid.data[index]?,Try reading the end of the array module. 
Do we need to submit header files to marmoset?: It just occurred to me that we may need to submit more than just the one .c file with our ADT implementations to marmoset. Is this the case or is the one .c file sufficient?,<md>You can just do `make submit`.</md>
"Time Complexity: When it says O(n) where n is so and so, could we have an implementation with O(2n) where we iterate over n twice, as we learnt in class that it is the same as O(n)?",If you iterate over something twice it is still O(n). Big O notation is to refer to how fast the function grows. Iterating over it twice still means it grows linearly.
"Include: If I include some libraries that I did not use in my implementation, will my style marks get deducted?","Probably not, but why are you including libraries that you aren&#39;t using? If it is just 1 or 2 that&#39;s fine, but if you had 100 lines of included libraries that you don&#39;t use, that would not be good. "
"q1 merge sort: <p><img src=""/redirect/s3?bucket=uploads&amp;prefix=paste%2Flkqwdanhlkq6i0%2Fee9838c0f57942346e499b99e812bcfa08c30c693a0e172f33981ab93da85163%2Fimage.png"" alt=""image.pngNaN"" /></p>
<p>I get this error when I try to make the file</p>","<md>`merge_sort.o` is not a program to execute, it is a module that the compiler consumes to build up your program for Q1.</md>
<md>`merge_sort.o` is not a program to execute, it is a module that yu can use to build up your program for Q1.</md>
<md>Can you try to re-clone the repo?</md>"
include question: Do I need to include helper function documentation in the header file?,<md>Please search for similar posts.</md>
"q2b Assertion &#39;denom != 0&#39; failed for no reason: <p>I am only calling rational_init at one location in my entire program:<br /><img src=""/redirect/s3?bucket=uploads&amp;prefix=paste%2Flkqw8rv5m6x6zu%2Ffc8ba79e9be4e337c692c0258db96d5a157a106b39c55d6b9d9f4ec35c41a06d%2Fimage.png"" alt=""image.pngNaN"" /></p>
<p>and before I call it i assert that the denominator is not equal to zero, yet when i run make test I still get errors:<br /><img src=""/redirect/s3?bucket=uploads&amp;prefix=paste%2Flkqw8rv5m6x6zu%2F4f8998b86df7081d1d4d233f7e0d078ee213f038480e920d7bc155c5db948e41%2Fimage.png"" alt=""image.pngNaN"" /></p>
<p>this doesnt make sense</p>",<md>Does FAQ help?</md>
"make and integrity statement error: <p>I get an error saying that I haven&#39;t completed the integrity agreement whenever I try to use any of the make functions. What should I do?</p>
<p><img src=""/redirect/s3?bucket=uploads&amp;prefix=paste%2Flkqwaxwn9pb50p%2F1dc3e3d4a603aa450dc3ecc499c1db00e287e5ccfd92890ff54be81e2e013664%2FScreenshot_2024-03-14_at_7.25.34_PM.png"" alt=""Screenshot_2024-03-14_at_7.25.34_PM.pngNaN"" /></p>
<p></p>
<p></p>",<md>Why are you including makefile and `merge_sort.o`?</md>
"Q1 Issue: <p>Hi when trying to make my q1 I get an error however when I git pull it says already up to date. Should I add myself the needed #include? Thank you.</p>
<p>main.c:19:3: error: implicit declaration of function &#39;trace_msg&#39; is invalid in C99 [-Werror,-Wimplicit-function-declaration]<br />  trace_msg(&#34;All assertion-based tests passed!&#34;);<br />  ^<br />1 error generated.</p>","<p>I added</p>
<div style=""font-weight:normal"">
<div>#include &#34;cs136-trace.h&#34; and it works now is this ok?</div>
</div>
<md>Sure it's fine.</md>"
"A6 - Grid resize: When the grid shrinks, the elements are discarded. Does that mean I have to set the the discarded elements to 0?","<p>they are discarded so they dont exist anymore<br />1 2 3<br />4 5 6<br />is stored as 1 2 3 4 5 6<br />and if you resize to <br />1 2<br />4 5<br />its stored as 1 2 4 5<br /><br /></p>
<p>i believe</p>"
"q2b polynomial_read: If the first number we read represents a valid degree n, can we assume that we&#39;ll read at least 2*(n&#43;1) more valid input?",Yes
"Git pull issue: <p><img src=""/redirect/s3?bucket=uploads&amp;prefix=paste%2Fjlwe0fdxlyc5gv%2Fd2a2a6b9da23bf8a27808f484c167d43842a0f464d2cab929bba0a86bd490596%2Fimage.png"" alt=""image.png"" /></p>
<p></p>
<p>What does this warning mean? It wont let me perform a git pull</p>","<md>Your home directory isn't a git repo, you have to go into `cs136w24` to do git pull because it is a repo.</md>"
Q2b initializing rational: Can we initialize rationals in the functions? Or does that count as &#34;accessing rational fields&#34;?,might as well use rational init
"A6 q3 GRID_MAX_SIZE: Will we be tested on, for example, GRID_MAX_SIZE = 100000? Or is that going to be left unchanged? ","<md>No, unlike A5, there isn't any explicit warning saying you must make your program work for grids of any dimension.

That said, please use the global constant provided instead of the magic number 100.</md>"
"a06q2a timeout for test: <p><img src=""/redirect/s3?bucket=uploads&amp;prefix=paste%2Flkqw8qroqvx6sz%2F6ffdb38875109bd6281aeb33580debea43d096eb2d8e5fe39e98214ebee70adc%2FScreen_Shot_2024-03-14_at_8.37.06_PM.png"" alt=""Screen_Shot_2024-03-14_at_8.37.06_PM.pngNaN"" /></p>
<p>When I use the command make test, it always timeouts, is there any way to fix it?</p>","Hard to say without seeing your code, but it is likely that your code is looping indefinitely somewhere. "
"q3: if I set number in the position that was already set before, then is it error or that position value just will be replaced by new value?",replaced by a new value.
"q3 grid_print: <p>Hello!</p>
<p></p>
<p>I was wondering if I could get a hint for grid_print. I&#39;m really not sure how we are supposed to iterate through the grid and also format the column spacing in O(n) time complexity. If anyone has any suggestions, they would be greatly appreciated :)</p>","<md>If you are concerned about the impact of space formatting on runtime, please see FAQ.</md>"
"how to get the past submitted files: I thought the files submitted will be stored in marmoset so I did rm rf like suggested, but it turns out the files in marmoset is initial files. so I wonder whether there is any methods to recover my files.","<md>Marmoset does store the files you submitted, are you sure they are initial files? Which question is it?</md>"
"A06: Q3 Complex Test Failing: <p>The only error in this first test is that line where mine prints warning: setting value in grid failed, and the other one said setting grid value at (3, 2) to 7. But I think the complex.out file is wrong, reason being the rows and columns are 0 indexed, and the grid size right before is 3x4 so the rows we have are from 0 1 2 so, (3,2) can&#39;t exsist</p>
<p></p>
<p><img src=""/redirect/s3?bucket=uploads&amp;prefix=paste%2Flkqw929po8912g%2F57dd34c7a465e2a26df4c7815253c9015484a4341d0c66e809783af4702e86d6%2FScreenshot_2024-03-14_at_9.54.55_PM.png"" alt=""Screenshot_2024-03-14_at_9.54.55_PM.pngNaN"" /></p>","<p>.expect is on the left </p>
<p></p>"
"Q3 Grid Getting Extremally Weird Values: <p>Sometimes when I run my code, the initial grid value is garbage:</p>
<p></p>
<p>&gt;  791621423New grid size is 1 x 1.</p>
<p></p>
<p>However, other times I get a good value of 0:</p>
<p></p>
<p>&gt;  0New grid size is 1 x 1.</p>
<p></p>
<p>So, my code is giving me different outputs given the exact same inputs and I am very confused what is going on and would appreciate any help. Thanks!</p>",<md>Make sure to initialize the array properly.</md>
"A06 Q3: I have no clue about how to do grid_print function with running time O(n), may I get some hint if it is possible?","something that i had to note was that if you run 2 for loops its still O(n). also check the FAQ they said looping to find the width of a number doesnt matter. Also if a nested loop is less than n then its probably negligible, maintaining O(n)"
nlog(n) &#43; n = nlog(n) as n-&gt;infinity right: right<br />right,<md>Yes.</md>
"A06 q2a marmoset submission errors: <img src=""/redirect/s3?bucket=uploads&amp;prefix=paste%2Flkqwdanhlkq6i0%2F3f046530300e6a030ec8192a95a3f268fb5772f8aa353d9be286fd297cae65dd%2Fimage.png"" alt=""image.pngNaN"" />code passes tests but marmoset has this error",<md>Include `.h` not `.c`</md>
"question about q1 k in a row: by @1778, does the reply mean we dont need to assert k &gt; 0 and when k is negative, we always return true? because in the exercise7,  it assert k &gt; 1 and arr_len &gt; k . should we do the same thing?","<md>Well the question doesn't say `k` must be positive so technically it could be negative.

> we always return true?

sounds reasonable.</md>"
"Can you return a structure directly?: I was wondering if it is possible to directly return a structure. In Q2a), for rational_init, we want to return a structure with num and denom, so we could create a structure and then return this, but is it possible to directly return a structure without first initializing a structure all in one line?","<md>I assume you are talking about something like this:

```
struct posn posn_init(int x, int y) {
    return {x, y};
}
```
as a short version of this:

```
struct posn posn_init(int x, int y) {
    struct posn p = {x, y};
    return p;
}
```

Unfortunately, this is not possible as it is not part of the C syntax.</md>"
"A06q2b structure definition: <p>Is the second field basically the array of POLYNOMIAL_MAXDEG &#43; 1 elements? I&#39;m confused about where the 100 come from. </p>
<p></p>
<p></p>
<p><img src=""/redirect/s3?bucket=uploads&amp;prefix=paste%2Flkqwcluq3qmxm%2F375512bf893f58f055393df2522574ce6d40d0af9ad1e317d440210fff11aa8a%2Fimage.png"" alt=""image.pngNaN"" /></p>","<p>Yes, it is given that:</p>
<div>
<div>POLYNOMIAL_MAXDEG = 100</div>
</div>"
"run-time calculations: <p>For q2b, I am a bit confused on how we should calculate big-o notation for time efficiency.</p>
<p></p>
<p>Since we needed to use rational.h functions, are we assuming that the run-time for rational.h functions are all O(1)?</p>
<p></p>
<p>Because for the rational.h functions, n=max(num, denom), whereas for polynomial.h, n=POLYDEG_MAX. Not sure how we&#39;d treat the n there. </p>","you treat the n as it is for that question, keep them independent"
"Runtime: For the grid_create shouldn&#39;t we intialize each value in the data array to 0. But by doing so the for loop makes it O(n) time rather than O(1) as indicated. May someone please clarify, am I taking the wrong idea of the function?","<p>You can initialise all elements of the array to 0 by initializing the struct.</p>
<p>So lets say you have a struct with a field that is an array. Lets say the fields are of type int, int, and int []   &lt;- this is the array<br />You can initialise it like this:</p>
<p>struct something s = {0, 0, {0}};</p>
<p></p>
<p></p>"
"Q3 are we supposed to initialize the grid.max_size to cols*rows? in grid_create?: <p>Q3 are we supposed to initialize the grid.max_size to cols*rows? in grid_create? </p>
<p>OR only initialize grid.cols and grid.rows? </p>
<p></p>
<p></p>",I believe you initialize grid.max.
"Question about Q2a: <p><img src=""/redirect/s3?bucket=uploads&amp;prefix=paste%2Flkqweq4wfuz1fb%2F0c328ddbbcf06a84ec9fa555a4916838f45290e92b0cf6d602f62a50f17ca317%2Fimage.png"" alt=""image.pngNaN"" /></p>
<p>anyone know why I get this thing? 4 0/49 is actually 4. My code work before I git pull/ after updating the files it doesnt work</p>",you prolly left it as 49/49 and 4/4 instead of reducing them to 1/1 and 1/1
"A6 q2b polynomial_read: <p>Is it possible that we read an &#34;invalid&#34; degree? For example, </p>
<p>READ 3 0 1 0 1 1 1 1 1</p>
<p>This polynomial actually have degree 1.</p>",<md>We won't give you invalid polynomials in the input.</md>
"Q2a time complexity: <p>What is the max(num, denom) over here? is it max(a.num, a.denom) or max(b.num, b.denom)?</p>
<p><img src=""/redirect/s3?bucket=uploads&amp;prefix=paste%2Flkqwdhw3ida1r%2F539a389ae576fff474d988b0dedf7418787a3af8a73b5529b7bfac48e9c36977%2FScreenshot_2024-03-15_at_1.40.28_AM.png"" alt=""Screenshot_2024-03-15_at_1.40.28_AM.png"" /></p>",<md>Doing `add/mul/div` then reducing the result should satisfy the time requirement.</md>
"Q2b program terminates after 1 command: When I put READ 2  1 1 0 1 0 1, my program just terminates. Same with all the other commands and I can not pass the basic public tests. ","Make sure your denominators are never zero, and you initialize every zero to to 0/1. Not 0/0. Also check your array indices."
"Nested loops impact on time complexity?: <p>Hey all,</p>
<p></p>
<p>Im still a little confused on how nested for loops affect time complexity. I thought it was always n^2 for any nested for loop but I think I read something on piazza saying that its actually different in the assignment because for some questions we have an exact value for how long the array will iterate for thus making it O(1).</p>
<p></p>
<p>How does this work? How about for when we have some variable that out for loops go to (eg a loop repeating cols times and a nested loop repeating rows times)</p>
<p></p>
<p>Thank you!</p>","suppose you had i and j, and you do nested for loop on them. then thats O(n^2), where n = max(i,j). however, if you knew that i*j &lt; X, then it would be O(n) where n = X"
"Q2B: <p>What seems to be the problem with my output?</p>
<p><img src=""/redirect/s3?bucket=uploads&amp;prefix=paste%2Flkqweai9i976ce%2F342881facc5221695137df61c70a504e40273b8ce266bf13dd63447ec78da51a%2Fimage.png"" alt=""image.pngNaN"" /></p>","I believe you are printing an extra whitespace character after the last rational. So after the last 0, there shouldn&#39;t be another space. "
"Marmoset cannot compile/build, claims there is type long literal when there is none.: <p>I&#39;ve been trying to submit a6q1 for a very long time and every time it rejects it claiming something had used a type long literal, despite the fact that I have not made a type long literal whatsoever. The error message is:<br /><br /></p>
<pre>
edu.umd.cs.buildServer.CompileFailureException: Compile failed for project /u/cs136t/buildserver/bs03.w24.cs136t.ubuntu2204-014.student.cs/build/submission_261214.zip
/usr/bin/make
Type long literal used, which is not allowed for this question.
make: *** [Makefile:8: all] Error 1</pre>
<p>I do not know what is going on in the other end, but I would like to know or have it fixed before I get marked late for an issue out of my reach.</p>",Try to have your implementation not use -2147483648. That is causing issues. 
"Error when submitting Marmoset: can anyone explain why this happen? Thank you! <img src=""/redirect/s3?bucket=uploads&amp;prefix=paste%2Flkqwb00ovad5em%2F1d489818761c627b9bc18a1ec8a4c9729c75cc4c4c54fe044fa6a8d8224d88b2%2Fimage.png"" alt=""image.pngNaN"" />","same, i think its down :(
same"
"would be given any extension, not able to submit to marmoset?: <img src=""/redirect/s3?bucket=uploads&amp;prefix=paste%2Fl6at0659mf17jc%2Fa6b14ee9d1028ca96315c481b88a7441dab227b921cf8efbb3848b2c32bef39d%2FScreenshot_2024-03-15_at_4.34.18_AM.png"" alt=""Screenshot_2024-03-15_at_4.34.18_AM.pngNaN"" width=""855"" height=""128"" />","<img src=""/redirect/s3?bucket=uploads&amp;prefix=paste%2Flkqwdweou4p2j4%2Fd0ba05abb8038aa436fb31699d651c5552bfac24fbfa5c6bbb67e45869cc64e4%2Fimage.png"" alt=""image.pngNaN"" />
The extension policy is as follows, &#34;If Marmoset or one or more of the <code>ssh</code> servers fails to accept submissions for more than two of the six hours immediately prior to the deadline, or is down at the deadline, an automatic extension will be granted&#34;. So if marmoset is down for the next 3 hours or so, the policy will apply. "
"A06 - q2b clarification: <p>Does the following structure initialization violate the rule &#34;<strong>Do not access the fields directly&#34;</strong>?</p>
<p></p>
<div>
<div>struct polynomial p = {0, {{0, 1}}};</div>
</div>
<p></p>",<md>It should be fine.</md>
"Is Marmoset Down?: <p><img src=""/redirect/s3?bucket=uploads&amp;prefix=paste%2Flkqwaeog4m51n2%2Ff9338966d7d7180bf7969d3d714af5a1052358c194ea9959a9ec97eecd6ec24b%2Fimage.png"" alt=""image.png"" /></p>
<p>When I tried to submit my code through VScode, it couldn&#39;t get through, and this message popped up, even after I waited for an hour to try. Is there anything else I could do? </p>
<p></p>
<p>Thank you in advance!</p>","Sorry, I now see a similar post @2186, this question is resolved."
"Is marmoset down for anyone else :(: edit: sorry for duplicate question, the questions of other people did not load for me :(","Yes, if the problem consists for another hour there will be an automatic extension.
yes can&#39;t submit as well"
"Tests passing, failing, and passing again: <p><img src=""/redirect/s3?bucket=uploads&amp;prefix=paste%2Flkqwamssmmq33h%2F41dd628cfb6d28a77681459552e4417002dec9c136b2d4f642356b7519c18b02%2FScreenshot_2024-03-15_at_6.00.08_AM.png"" alt=""Screenshot_2024-03-15_at_6.00.08_AM.pngNaN"" width=""786"" height=""96"" /><img src=""/redirect/s3?bucket=uploads&amp;prefix=paste%2Flkqwamssmmq33h%2Ffe615375e16efdb97ff02301d69dbc5a7411f2b0d956c4d7dd39b239f8c36f55%2FScreenshot_2024-03-15_at_6.05.48_AM.png"" alt=""Screenshot_2024-03-15_at_6.05.48_AM.pngNaN"" width=""895"" height=""172"" /></p>
<p></p>
<p>It passes then fails and passes again. Any clues why this is happening?<br /><br /><img src=""/redirect/s3?bucket=uploads&amp;prefix=paste%2Flkqwamssmmq33h%2Fe27851c786e83fb4d15b0152d92e6d3fcba3faa6581b51524839c3cb00bff22d%2FScreenshot_2024-03-15_at_6.11.30_AM.png"" alt=""Screenshot_2024-03-15_at_6.11.30_AM.pngNaN"" width=""960"" height=""217"" /></p>
<p></p>
<p>Here is another image. Any help is appreciated. Thanks</p>","garbage values, <a href=""https://2163"" target=""_blank"" rel=""noopener noreferrer"">@2163</a>
garbage values
garbage values
garbage values
Make sure to correctly initialize any array you use. "
