Question,Answer
"WebWork 7 not opening: <p>I get this error when I try to open WebWork</p>
<p>I tried accessing it with another browser and it still didn&#39;t work</p>
<p><img src=""/redirect/s3?bucket=uploads&amp;prefix=paste%2Flm7ukfo2lqj1xq%2Ff951cdce5c85426cbe6c94ca87ba284c759048530428788cf7ecc4d9fca55de3%2Fimage.png"" alt=""image.png"" /></p>","go to the webwork 6 module, launch from there and then navigate to webwork 7.
go to the webwork 6 module, launch from there and then navigate to webwork 7."
"Written Homework 3 Due Date: <p>Hi,</p>
<p>I was writing out my tasks for the next few weeks and just wanted to know when the next Written Homework will be due so that I could plan ahead. I wasn&#39;t able to find the date on Quercus since the assignment hasn&#39;t been released yet.</p>
<p>Thank you!</p>","All important dates are in course overview. It is due on March 16th.<div><img src=""https://piazza.com/redirect/s3?bucket=uploads&amp;prefix=attach%2Flqvcjvs6s457j1%2Flm7ukdbn6w71pk%2Fwqakqtolposl%2FIMG_3552_2024_02_28.jpeg"" /><p></p><br /></div>"
"Webwork 7/Question 1: <p>Why is my answer not valid? </p>
<p><a href=""/redirect/s3?bucket=uploads&amp;prefix=paste%2Flm7ukkctwi82ca%2Fb9376e7507910b36c09e53a5bce2145977c1e9408a72f45842b052d601344e4b%2FScreenshot_%2857%29.png"" target=""_blank"" rel=""noopener noreferrer"">Screenshot_(57).png</a>: Question <br /><img src=""/redirect/s3?bucket=uploads&amp;prefix=paste%2Flm7ukkctwi82ca%2F4b943819f32efaae869f5407515627924e9d27bdda1bbb51f1b97bb27d104848%2FScreenshot_2024-02-28_140358.png"" width=""596"" height=""605"" alt="""" /></p>
<p></p>","m is representing mass, and there is a restriction on mass."
"Webwork 7 Question 3 warning: <p>For some reason when I try submitting for webwork question 3, it keeps giving me a warning, while my friend did the same thing and he got the right answer.</p>
<p></p>
<p><img src=""/redirect/s3?bucket=uploads&amp;prefix=paste%2Flm7uk6atj4wz3%2F066768c15a0009c016aabd1673f38756f4b9eeb60ab495e84b02c7b6cf53443b%2Fimage.png"" alt=""image.pngNaN"" /></p>
<p><img src=""/redirect/s3?bucket=uploads&amp;prefix=paste%2Flm7uk6atj4wz3%2F8d7ce6994249e65cd237cbd79ff5875753826bb01a9706e1b40d173b5f99f5a0%2Fimage.png"" alt=""image.pngNaN"" /></p>","I submitted the same formula format and it seemed to be correct. You can try submitting it again later, but if it keeps erroring you may need to contact the teaching team."
VO AUDB meaning: For final exam room. Does anyone know what this means?,"&#34;St. Volodymyr Institute, 620 Spadina Avenue, Auditorium B (enter through the south doors)&#34;"
"Webwork 7 Q3: Hi, may I get some hints on how I can solve the last two parts of question 3? I&#39;ve tried raising my equation from part 1 to the power to 2 to get rid of the square root, but I ended up with a nonlinear ODE and I&#39;m not sure how to proceed.","If by last two parts you mean the IVP, there isn&#39;t any actual solving you need to do. The initial height or y(0) is given in the question, and the mass is stationary at t = 0, so knowing that, you can determine the initial velocity or y&#39;(0)."
"Midterm 2 questions: I know this is pretty far into the future, but what is our writing time for midterm 2? Specifically, when we start writing on the 19th. <div><br /></div><div>So I can register for accommodations. </div>","<p>March 19, 1 PM - 3 PM</p>
<p></p>
<p>@657</p>
March 19, 1 PM - 3 PM"
"WeBWorK 7 Problem 5: <p>Hi, I believe I solved the first part, which is the theta(t) solution correct, but it is incorrect. I may be misunderstanding something with the initial conditions and maybe the angle or rate of change are negative? Please let me know, thanks. My second part for the period is correct.</p>
<p><img src=""/redirect/s3?bucket=uploads&amp;prefix=paste%2Flm7ukdbn6w71pk%2F3f426c9dd247c3e5accaa0c0e8eab338c5ee5f28f58b65311c820bc63dfa7506%2Fimage.png"" alt=""image.pngNaN"" /></p>","$$g=9.8 m/s^2$$
$$g=9.8\mathrm{m/s^2}$$
A student who had the same problem told me today that teh WebWork wants you to use $$g=9.8$$. "
"WeBWorK Marking: <p>Just to be sure, the extra credit work doesn&#39;t count towards calculating the webwork grade? </p>
<p>The grades tab in the WebWork considers the questions completed from the extra practice as well, just asking to be certain. </p>",That is correct. We will not count them towards your final mark. 
"Potential Strike - Accommodation for Students Not Wanting to Cross Picket Lines: Given that as of right now, there <em>might </em>be a strike, I was wondering how this course would be impacted, considering we have TA support in all lectures as well as tutorials entirely facilitated and graded by TAs.<br /><br />Should there be a picket line outside of a lecture building, how would students not wanting to cross a picket line be accommodated?<br /><br /><img src=""https://media.discordapp.net/attachments/993199320595710094/1212794622531862619/IMG_5012.jpg?ex=65f32202&amp;is=65e0ad02&amp;hm=1cc0c885bc6056d1dc5a4c08ca1aad5231837331f230ef5591e5e765e1e721de&amp;=&amp;format=webp&amp;width=1101&amp;height=600"" alt=""Image"" /><br /><br />(I&#39;m from a union family so this contingency planning is important to me)","We recognize and respect the rights of our union workers to go on strike. In case of a strike, we will share the changes to the course delivery with you. "
"WebWork 7 Question 1: <p><img src=""/redirect/s3?bucket=uploads&amp;prefix=paste%2Fljqmhr1vwkc1b0%2F5389ec1a5f41d785fbb27709810e19c16aae90d85f0b12f97478f0c33ad852a3%2Fimage.png"" alt=""image.pngNaN"" /></p>
<p>What does it mean by &#34;Type of interval is incorrect&#34;? </p>",I think it means that you&#39;ve used either open or closed when you were supposed to use the other.
PCE E1 question: What does it mean for a Taylor polynomial to “agree” with a function at a point? ,"<p>I think it is an informal way to say that the Taylor polynomial at that point will have the same value for each derivative as the function it is trying to model (depending on how many derivatives you want, which denotes the accuracy). </p>
<p></p>
<p>In general, the Taylor polynomial will be more accurate around for example x=0 when it is set up to model the original function at x=0 when it has more derivatives. However, as you move away from that point, then your Taylor polynomial generally (and quickly) becomes a worse approximation.</p>
<p></p>
<p>Here is a video I found helpful for visualizing: </p>
<p>https://www.youtube.com/watch?v=3d6DsjIBzJ4</p>
<p>I think it is an informal way to say that the Taylor polynomial at that point will have the same value for each derivative as the function it is trying to model (depending on how many derivatives you want, which denotes the accuracy). </p>
<p></p>
<p>In general, Taylor polynomial will be more accurate around for example x=0 when it is set up to model the original function at x=0 when it has more derivatives. However, as you move away from that point, then your Taylor polynomial generally (and quickly) becomes a worse approximation.</p>
<p></p>
<p>Here is a video I found helpful for visualizing: </p>
<p>https://www.youtube.com/watch?v=3d6DsjIBzJ4</p>"
"Splitting integral question: if I wanted to integrate a function f(x) WRT to x along some interval [a,c], <div><br /></div><div>When can I safely split the integral, if at all?</div><div><br /></div><div>Split the integral as in: <a href=""https://piazza.com/redirect/s3?bucket=uploads&amp;prefix=attach%2Flqvcjvs6s457j1%2Fl79f0775a5r6op%2Fngvbiadgviem%2FIMG_6040_2024_02_29.jpeg"" target=""_blank"" rel=""noopener noreferrer"">IMG_6040_2024_02_29.jpeg</a><p></p></div>","Assuming $$f$$ is a continuous function, you can split it at any $$x\in(a,c)$$.
Adding to the student&#39;s solution, you can also confidently split an integral at a removable discontinuity. Once you have a vertical asymptote, then you should use improper integration. "
Annotated slides for lectures this week: When will the annotated slides for lectures 19–21 (covering D2 and D3) be posted?,Posted. Note that most of the solutions are already in the file titled partial solutions.  
"D3 LEC103 Question 6: <p>The complementary soln. is </p>
<p><img src=""/redirect/s3?bucket=uploads&amp;prefix=paste%2Flm7ukw3gw6z3br%2F788b3273e8c394388e998ed61eff4ed5d0851b3b7f3792819ef2af8c2443f719%2Fimage.png"" alt=""image.png"" /></p>
<p>and the particular is </p>
<p><img src=""/redirect/s3?bucket=uploads&amp;prefix=paste%2Flm7ukw3gw6z3br%2Fb7c6b36f7a08989af8ffa02c85091a9a642fe8089037ab5037ae216d2180488d%2Fimage.png"" alt=""image.png"" /></p>
<p>Would there ever be &#34;shared solns&#34;, or perhaps more so &#34;shared values&#34; no matter what A, B, c1, and c2 are? My idea is that they are quasi periodical, so there might be same values given a same t. What would they mean? In my mind that would imply the &#34;solution spaces&#34; of the complementary and particular would overlap at some points, but then what would THAT mean? Alternatively, would the IVP &#34;take over&#34; here and ensure that such a thing never happens? OR another line of thinking I have is when solving for A and B, the ODE&#39;s nature itself would show that it is impossible for such &#34;shared values&#34;? </p>","<p>The complementary solution is teh screenshot you included. However, the particular solution is not what appears in the screenshot. That gives you a general form for a guess for a particular solution. $$x_p$$ is then found by plugging in this guess into the ODE and finding A and B.</p>
<p></p>
<p>Any function in the general solution generates 0 when plugged into the left side of the ODE. Any particular solution solves the ODE with an external force. So these will never coincide. Geometrically, the space of complementary and particular solutions make parallel planes. </p>
The complementary solution is teh screenshot you included. However, the particular solution is not what appears in the screenshot. That gives you a general form for a guess for a particular solution. $$x_p$$ is then found by plugging in this guess into the ODE and finding A and B.  "
"Webwork 7 Q2: <p><img src=""/redirect/s3?bucket=uploads&amp;prefix=paste%2Fllyffyc4he822a%2Fa735242cd1a051d696ac2f15f82d61fe3fb862ec5c2de09da991d02338aaff01%2Fimage.png"" alt=""image.pngNaN"" width=""627"" height=""229"" /></p>
<p>For the second part of question 2, shouldn&#39;t the answer be NO since critical damp approaches 0 when t goes to infinity but never reaches t axis?</p>
<p></p>
<p>Thank you!</p>","If you use the optimization process to calculate the minimum and maximum on $$t\in[0,\infty)$$ you may find that the minimum is negative. Physically this means that the system initially overcompensates but dampens quickly afterwards."
"Question about E1: Hi for this example, how does the left side equal the right? How did (e^x)* c = e^c?<img src=""/redirect/s3?bucket=uploads&amp;prefix=paste%2Flm7ukie4ekg260%2Fccbf0f9af2b26f7eb4abb994cfc2fb6d4d3faeab6d65b14b752338a3bc234b4c%2Fimage.png"" alt=""image.pngNaN"" />","It is not multiplied by c, it is the value of the fourth derivative at point c. And the fourth derivative of e^x is e^x so f’’’’(c) = e^c."
"Webwork 7 Problem 4: <p>I&#39;m confused why I&#39;m getting the equation wrong. My equation was 4x&#39;&#39; &#43; 3x&#39; &#43; 2x = 0, and for r I got (-3 plus/minus 23i)/8. Am I plugging the numbers into the equation wrong because when I checked my notes its seems my answer should be correct based on the r value I got.</p>
<p></p>
<p><img src=""/redirect/s3?bucket=uploads&amp;prefix=paste%2Fljww2wwy5x05wq%2F9304ac2bce3129c273414a9e314c9f83be7a9cf8d8a6b795b895d44a56912e1f%2FScreen_Shot_2024-03-01_at_7.46.28_PM.png"" width=""1279"" height=""100"" alt="""" /></p>","r will be $$ -3/8 ± i \sqrt23/8$$
r will be $$ -3/8 +- i \sqrt23/8$$
r will be $$ -3/8 +- i \sqrt(23)/8$$
r will be $$ -3/8 +- i sqrt(23)/8$$"
"Webwork 7 Problem 5: <p>I&#39;m confused about what I did wrong. I calculated r to be plus/minus sqrt(-15.68). So why is my answer to the first and second parts wrong?</p>
<p><img src=""/redirect/s3?bucket=uploads&amp;prefix=paste%2Fljww2wwy5x05wq%2Ff7d03527c7022b4b6c447d47a653952aa1b12efcf80f201f2db772188413a38c%2FScreen_Shot_2024-03-01_at_9.20.06_PM.png"" width=""656"" height=""400"" alt="""" /></p>","The auxiliary equation is r^2 &#43; g/L = 0, so your r = &#43;- sqrt(-g/L). You are given g and L
The auxiliary equation is r^2 &#43; g/L = 0, so your r = sqrt(-g/L). You are given g and L
The auxiliary equation is r^2 &#43; g/L = 0, so your r = sqrt(-g/L)."
"WebWork 7 Q3: <p>I&#39;ve triple checked my work multiple times, but I can&#39;t seem to find the error. Can someone help me out?</p>
<p></p>
<p><img src=""/redirect/s3?bucket=uploads&amp;prefix=paste%2Flm7ukrsb1z32yl%2Fe29d35f8ef28462400638a453e274292497c82dddbc0d0984ca07ba51ffe4e05%2Fimage.png"" alt=""image.pngNaN"" /></p>",One of these values should be a negative. They can&#39;t all be positive.
"Reflection For Week 7?: <p>Hi there, wondering if there is a reflection for lecture section 03 for this week? If so, where might I find it?</p>
<p></p>
<p>Thanks</p>",There wasn&#39;t any. We will make up for it in the coming week. 
"textbook 7.3 question 91: <p>For this question, can anyone tell me what I did wrong?</p>
<p><img src=""/redirect/s3?bucket=uploads&amp;prefix=paste%2Fljrlqru2ii55a3%2F4f71a6b7a3dd4f766a13aea2a2b96ab5ec4a03acc6c87be3b7fabe957d9dbab5%2Fimage.png"" alt=""image.pngNaN"" width=""779"" height=""145"" /></p>
<p></p>
<p><img src=""/redirect/s3?bucket=uploads&amp;prefix=paste%2Fljrlqru2ii55a3%2F7644d8b45cf00406f1bef436146a24d98df0ccd3b94881b7df2f85d39637f93a%2FPXL_20240302_174027365.jpg"" alt=""PXL_20240302_174027365.jpgNaN"" width=""650"" height=""489"" /></p>
<p>It seems like the particular solution is supposed to be 0, but I got a non-zero constant which resulted in c1 not being 0. Could it be an issue with how I set up the problem? Thanks!</p>","Pay attention to the $$20x$$ term and also the block has been released from equilibrium so you should not consider $$mg$$
Pay attention to the $$20x$$ term
It was easier to solve this general form of ode $$ax''+bx'+c=0$$ than what you did for $$ax''+bx'=c$$. Also pay attention to the $$20x$$ term
It was easier to solve this general form of ode $$ax''+bx'+c=0$$ than what you did for $$ax''+bx'=c$$"
"Webwork Q3: <img src=""https://piazza.com/redirect/s3?bucket=uploads&amp;prefix=attach%2Flqvcjvs6s457j1%2Flm7ukm6waev2hl%2Fgrocxcbruran%2FIMG_0373_2024_03_02.jpeg"" /><p></p>Hello. I am a little lost in why my number 1is wrong. Could anybody please let me know what I’m doing wrong ?","The constant term for the force of gravity is not correct, $$|29\times -9.81|=284.49$$ not $$284.2$$. When doing MAT187 homework, use the constant values given in the question; here for $$g$$ use $$9.81$$ not $$9.8$$."
"Tutorial 7 release date: <p>Hi, tutorial 7 is currently set to release at 11:59pm on Sunday. Since I and many others have their tutorials on Monday, could tutorial 7 be released earlier so that we have adequate time to prepare in advance?</p>
<p></p>
<p><img src=""/redirect/s3?bucket=uploads&amp;prefix=paste%2Flm7uk4hity0tz%2F263af35e994b11a5374b1c1959de48c9623670cdb90450de2198d25b4465908f%2Fimage.png"" alt=""image.png"" /></p>",Released. 
Regrade of written Homework Marks: How to ask for Written HW Regrade,"<p>Open your assignment in Gradescope, then look along the bottom row for a &#34;Request Regrade&#34; button.</p>
<p></p>
<p>Check the announcements page in Quercus though, because the date to ask for a regrade might have passed.</p>"
TUT 07: Hi can you please open tut 07,"<p>It will be released today at 11:59pm</p>
<p></p>
<p>Questions are released.</p>
It will be released today at 11:59pm 
It will be released today on 11:59pm "
pce march 6: are there no pce&#39;s on march 6,E2 is up now.
Monday Strike: Does any of the TAs have information regarding the strike. An agreement between the cupe members and UofT hasn’t been reached as of now by the looks of it but does that mean the TAs will go on a strike or not?<div>I will appreciate a bit of clarification on the matter.</div>,"<div>Uodate: I can confirm that there will be no strike and the union secured a deal!</div><div><br /></div><p><br /></p><p><br /></p><p>Generally, contract negotiations always go down to the wire. This means that even if there is a deal (in which case there won&#39;t be a strike), that deal will be reached in the last minutes. Negotiations are still ongoing and it is quite likely that they will continue until midnight. This also means that no one (literally no one, not even the president of the union or the president of the university) will know until shortly before midnight if there is a strike or not.</p>
<p> </p>
<p>We very much understand that this is a stressful and anxious situation for students to be in. We sincerely wish we would know more, but unfortunately we (the professors) do not have any particular inside knowledge. Unfortunately, we know just as much (or as little) about this as you.</p>
<p>Generally, contract negotiations always go down to the wire. This means that even if there is a deal (in which case there won&#39;t be a strike), that deal will be reached in the last minutes. Negotiations are still ongoing and it is quite likely that they will continue until midnight. This also means that no one (literally no one, not even the president of the union or the president of the university) will know until shortly before midnight if there is a strike or not.</p>
<p></p>
<p>We very much understand that this is a stressful and anxious situation for students to be in. We sincerely wish we would know more, but unfortunately we (the professors) do not have any particular inside knowledge. Unfortunately, we know just as much (or as little) about this as you.</p>
<p>Generally, contract negotiations always go down to the wire. This means that even if there is a deal (in which case there won&#39;t be a strike), that deal will be reached in the last minutes. Negotiations are still ongoing and it is quite likely that they will continue until midnight. This also means that no one (literally no one, not even the president of the union or the president of the university) will know before midnight if there is a strike or not.</p>
<p></p>
<p>We very much understand that this is a stressful and anxious situation for students to be in. We sincerely wish we would know more, but unfortunately we (the professors) do not have any particular inside knowledge. Unfortunately, we know just as much (or as little) about this as you.</p>"
"PCE MARCH 8: <p>Is there no PCE for march 8</p>
<p></p>",There is no PCE for MArch 8.
Term test 2: What content will be covered on Term test 2? ,Term test 2 will cover up to and including Power Series in E3. You will receive more instruction and information closer to the test and at least one week before it. 
"Strike confirmed?: <div>Hi according to this post, does that mean the strike is confirmed?</div><div><br /></div><div>since my MAT187 TUT on Monday is at 12AM to 1PM, does that mean it will be cancelled?</div><div><br /></div><div>Thank you</div><img src=""https://piazza.com/redirect/s3?bucket=uploads&amp;prefix=attach%2Flqvcjvs6s457j1%2Flm7ukjfhgbd29r%2Fvtbqqxnvqynm%2FIMG_1782_2024_03_03.jpeg"" /><p></p>","<p>I&#39;d like to point you to @690, specifically where Prof. Parsch said we wouldn&#39;t know until before midnight if there will be a strike or not.</p>
<p></p>
<p>It will be 100% confimed by start of working hours tomorrow, I&#39;d assume.</p>
<p>Update: I can confirm that there will be no strike and the union secured a deal!</p><p><br /></p><p><br /></p><p>[Edit: Over writing all this, I forgot to answer the actual question. The poster you are sharing is about a protest that was advertised independent of the actual strike happening or not. The poster is not a confirmation of a strike.]</p>
<p> </p>
<p>We recommend the following for all your classes:</p>
<ul><li>Plan for the upcoming week under the assumption that there will NOT be a strike, i.e. assume that all lectures, all tutorials, all assessments etc. are running as usual, that there will be no new deadlines, no changes, no extensions.</li><li>Before heading out to class tomorrow morning, check your email inbox and the Quercus pages for all your courses for updates.</li><li>Even if a strike is happening, note that this does NOT necessarily mean that everything is cancelled. This depends a lot on individual situations. Unless you get an announcement that something is cancelled, assume that it is not cancelled.</li></ul>
<p>Also, regarding the midnight deadline, note that in previous negotiation rounds this deadline was sometimes extended into the early morning, so we might need to wait longer than midnight (I vaguely recall a few years ago where it took until 4am or something). Furthermore, even if a strike is called at midnight, it&#39;s unlikely that there will be any clear announcements within the first hours (since we will - hopefully - be asleep by then). That&#39;s why I wouldn&#39;t recommend &#34;hitting the refresh button nonstop at midnight in the hope of an update&#34;.</p>
<p> </p>
<p>I think the most important thing at this moment is to be aware of two things:</p>
<ol><li>We are all humans and we will navigate this whole situation in a way where we help each other out. Everyone has their understandable causes and goals (students, TAs, professors, ...) but it&#39;s important to keep in mind that in the end, everyone is doing their best to act in good faith to make this learning experience here at U of T as good as possible, both in the short run, and in the long run.</li><li>Sometimes, things in life are out of your control and the best is to try to not lose your mind (or your sleep) over this. It&#39;s easy to go down the spiral of &#34;what if...&#34; and &#34;it&#39;s going to be so bad if ...&#34; and so on.</li></ol>
<p>I am by no means trying to dismiss your concerns, your anxiety, or your worries. I know and we know that - even without a possible strike looming - March is always a tough time at university since the term has been going on for so long and a lot of high stakes assessments are happening. We see that and hear that! I am just trying my best here to recommend taking your mind off of this whole thing and just wait until it happens (or not).</p>
<p> </p>
<p>In my professional opinion, the best thing to do tonight (once you are done with your usual coursework of course) is to watch a few episodes of your favourite TV show, or to hang out with some friends, and get a good nights sleep. If someone is questioning you, tell them &#34;my prof told me to watch TV/to hang out with my friends&#34; :)</p>
<p>[Edit: Over writing all this, I forgot to answer the actual question. The poster you are sharing is about a protest that was advertised independent of the actual strike happening or not. The poster is not a confirmation of a strike.]</p>
<p></p>
<p>We recommend the following for all your classes:</p>
<ul><li>Plan for the upcoming week under the assumption that there will NOT be a strike, i.e. assume that all lectures, all tutorials, all assessments etc. are running as usual, that there will be no new deadlines, no changes, no extensions.</li><li>Before heading out to class tomorrow morning, check your email inbox and the Quercus pages for all your courses for updates.</li><li>Even if a strike is happening, note that this does NOT necessarily mean that everything is cancelled. This depends a lot on individual situations. Unless you get an announcement that something is cancelled, assume that it is not cancelled.</li></ul>
<p>Also, regarding the midnight deadline, note that in previous negotiation rounds this deadline was sometimes extended into the early morning, so we might need to wait longer than midnight (I vaguely recall a few years ago where it took until 4am or something). Furthermore, even if a strike is called at midnight, it&#39;s unlikely that there will be any clear announcements within the first hours (since we will - hopefully - be asleep by then). That&#39;s why I wouldn&#39;t recommend &#34;hitting the refresh button nonstop at midnight in the hope of an update&#34;.</p>
<p></p>
<p>I think the most important thing at this moment is to be aware of two things:</p>
<ol><li>We are all humans and we will navigate this whole situation in a way where we help each other out. Everyone has their understandable causes and goals (students, TAs, professors, ...) but it&#39;s important to keep in mind that in the end, everyone is doing their best to act in good faith to make this learning experience here at U of T as good as possible, both in the short run, and in the long run.</li><li>Sometimes, things in life are out of your control and the best is to try to not lose your mind (or your sleep) over this. It&#39;s easy to go down the spiral of &#34;what if...&#34; and &#34;it&#39;s going to be so bad if ...&#34; and so on.</li></ol>
<p>I am by no means trying to dismiss your concerns, your anxiety, or your worries. I know and we know that - even without a possible strike looming - March is always a tough time at university since the term has been going on for so long and a lot of high stakes assessments are happening. We see that and hear that! I am just trying my best here to recommend taking your mind off of this whole thing and just wait until it happens (or not).</p>
<p></p>
<p>In my professional opinion, the best thing to do tonight (once you are done with your usual coursework of course) is to watch a few episodes of your favourite TV show, or to hang out with some friends, and get a good nights sleep. If someone is questioning you, tell them &#34;my prof told me to watch TV/to hang out with my friends&#34; :)</p>
<p>[Edit: Over writing all this, I forgot to answer the actual question. The poster you are sharing is about a protest that was advertised independent of the actual strike happening or not. The poster is not a confirmation of a strike.]</p>
<p></p>
<p>We recommend the following for all your classes:</p>
<ul><li>Plan for the upcoming week under the assumption that there will NOT be a strike, i.e. assume that all lectures, all tutorials, all assessments etc. are running as usual, that there will be no new deadlines, no changes, no extensions.</li><li>Before heading out to class tomorrow morning, check your email inbox and the Quercus pages for all your courses for updates.</li><li>Even if a strike is happening, note that this does NOT necessarily mean that everything is cancelled. This depends a lot on individual situations. Unless you get an announcement that something is cancelled, assume that it is not cancelled.</li></ul>
<p>Also, regarding the midnight deadline, note that in previous negotiation rounds this deadline was sometimes extended into the early morning, so we might need to wait longer than midnight (I vaguely recall a few years ago where it took until 4am or something). Furthermore, even if a strike is called at midnight, it&#39;s unlikely that there will be any clear announcements within the first hours (since we will - hopefully - be asleep by then). That&#39;s why I wouldn&#39;t recommend &#34;hitting the refresh button nonstop at midnight in the hope of an update&#34;.</p>
<p></p>
<p>I think the most important thing at this moment is to be aware of two things:</p>
<ol><li>We are all humans and we will navigate this whole situation in a way where we help each other out. Everyone has their understandable causes and goals (students, TAs, professors, ...) but it&#39;s important to keep in mind that in the end, everyone is doing their best to act in good faith to make this learning experience here at U of T as good as possible, both in the short run, and in the long run.</li><li>Sometimes, things in life are out of your control and the best is to try to not lose your mind (or your sleep) over this. It&#39;s easy to go down the spiral of &#34;what if...&#34; and &#34;it&#39;s going to be so bad if ...&#34; and so on.</li></ol>
<p>I am by no means trying to dismiss your concerns, your anxiety, or your worries. I know and we know that - even without a possible strike looming - March is always a tough time at university since the term has been going on for so long and a lot of high stakes assessments are happening. We see that and hear that! I am just trying my best here to recommend taking your mind of this whole thing and just wait until it happens.</p>
<p></p>
<p>In my professional opinion, the best thing to do tonight (once you are done with your usual coursework of course) is to watch a few episodes of your favourite TV show, or to hang out with some friends, and get a good nights sleep. If someone is questioning you, tell them &#34;my prof told me to watch TV/to hang out with my friends&#34; :)</p>
<p>We recommend the following for all your classes:</p>
<ul><li>Plan for the upcoming week under the assumption that there will NOT be a strike, i.e. assume that all lectures, all tutorials, all assessments etc. are running as usual, that there will be no new deadlines, no changes, no extensions.</li><li>Before heading out to class tomorrow morning, check your email inbox and the Quercus pages for all your courses for updates.</li><li>Even if a strike is happening, note that this does NOT necessarily mean that everything is cancelled. This depends a lot on individual situations. Unless you get an announcement that something is cancelled, assume that it is not cancelled.</li></ul>
<p>Also, regarding the midnight deadline, note that in previous negotiation rounds this deadline was sometimes extended into the early morning, so we might need to wait longer than midnight (I vaguely recall a few years ago where it took until 4am or something). Furthermore, even if a strike is called at midnight, it&#39;s unlikely that there will be any clear announcements within the first hours (since we will - hopefully - be asleep by then). That&#39;s why I wouldn&#39;t recommend &#34;hitting the refresh button nonstop at midnight in the hope of an update&#34;.</p>
<p></p>
<p>I think the most important thing at this moment is to be aware of two things:</p>
<ol><li>We are all humans and we will navigate this whole situation in a way where we help each other out. Everyone has their understandable causes and goals (students, TAs, professors, ...) but it&#39;s important to keep in mind that in the end, everyone is doing their best to act in good faith to make this learning experience here at U of T as good as possible, both in the short run, and in the long run.</li><li>Sometimes, things in life are out of your control and the best is to try to not lose your mind (or your sleep) over this. It&#39;s easy to go down the spiral of &#34;what if...&#34; and &#34;it&#39;s going to be so bad if ...&#34; and so on.</li></ol>
<p>I am by no means trying to dismiss your concerns, your anxiety, or your worries. I know and we know that - even without a possible strike looming - March is always a tough time at university since the term has been going on for so long and a lot of high stakes assessments are happening. We see that and hear that! I am just trying my best here to recommend taking your mind of this whole thing and just wait until it happens.</p>
<p></p>
<p>In my professional opinion, the best thing to do tonight (once you are done with your usual coursework of course) is to watch a few episodes of your favourite TV show, or to hang out with some friends, and get a good nights sleep. If someone is questioning you, tell them &#34;my prof told me to watch TV/to hang out with my friends&#34; :)</p>
<p>We recommend the following for all your classes:</p>
<ul><li>Plan for the upcoming week under the assumption that there will NOT be a strike, i.e. assume that all lectures, all tutorials, all assessments etc. are running as usual, that there will be no deadlines, no changes, no extensions.</li><li>Before heading out to class tomorrow morning, check your email inbox and the Quercus pages for all your courses for updates.</li><li>Even if a strike is happening, note that this does NOT necessarily mean that everything is cancelled. This depends a lot on individual situations. Unless you get an announcement that something is cancelled, assume that it is not cancelled.</li></ul>
<p>Also, regarding the midnight deadline, note that in previous negotiation rounds this deadline was sometimes extended into the early morning, so we might need to wait longer than midnight (I vaguely recall a few years ago where it took until 4am or something). Furthermore, even if a strike is called at midnight, it&#39;s unlikely that there will be any clear announcements within the first hours (since we will - hopefully - be asleep by then). That&#39;s why I wouldn&#39;t recommend &#34;hitting the refresh button nonstop at midnight in the hope of an update&#34;.</p>
<p></p>
<p>I think the most important thing at this moment is to be aware of two things:</p>
<ol><li>We are all humans and we will navigate this whole situation in a way where we help each other out. Everyone has their understandable causes and goals (students, TAs, professors, ...) but it&#39;s important to keep in mind that in the end, everyone is doing their best to act in good faith to make this learning experience here at U of T as good as possible, both in the short run, and in the long run.</li><li>Sometimes, things in life are out of your control and the best is to try to not lose your mind (or your sleep) over this. It&#39;s easy to go down the spiral of &#34;what if...&#34; and &#34;it&#39;s going to be so bad if ...&#34; and so on.</li></ol>
<p>I am by no means trying to dismiss your concerns, your anxiety, or your worries. I know and we know that - even without a possible strike looming - March is always a tough time at university since the term has been going on for so long and a lot of high stakes assessments are happening. We see that and hear that! I am just trying my best here to recommend taking your mind of this whole thing and just wait until it happens.</p>
<p></p>
<p>In my professional opinion, the best thing to do tonight (once you are done with your usual coursework of course) is to watch a few episodes of your favourite TV show, or to hang out with some friends, and get a good nights sleep. If someone is questioning you, tell them &#34;my prof told me to watch TV/to hang out with my friends&#34; :)</p>"
"Strike affecting term test 2: If the strike does occur tomorrow and happens to extend to the day of our term test, what are the possible scenarios that may occur? In addition, what are the odds the strike extending up until and / or past term test 2? Much appreciated.","<div>I can confirm that there will be no strike and the union secured a deal!</div><div><br /></div><div><br /></div><div>Please see @694 and @690.</div>
Please see @694 and @690.
Please see @695 and @690."
Lecture on Friday: Since there is no E3 module for friday will we be continuing E2 or is there no lecture?,"I presume we’ll be continuing E2 since that’s what we usually do when there’s no PCE. 
The Monday lectures will cover the second half of the E1 module.
The Monday lectures will cover the second half of the E2 module."
"Complaint About tutorial Questions being released sunday at midnight.: Hello instructors. I would like to point out the fact that the time at which the tutorial questions are released are unfair, as they are released at midnight on Sunday. This is clearly unfair to those who have the tutorial on Monday, as others who have their tutorial on later dates have more time to work on them.  Please ensure that the tutorial questions are released earlier than Sunday at midnight please, as this would allow for academic equality.","They were released mid-day yesterday upon the request for consideration of those with tutorial on Monday.
We had set them to release on Friday evenings moving forward. "
