Question,Answer
"Practice Questions 9: <p>Why are c, d and e false?</p>
<p></p>
<p><img src=""/redirect/s3?bucket=uploads&amp;prefix=paste%2Flkqwekj0scwfe%2F50f6e5886a388abb115e7a3f9ed0400a3556fceea3f58cb88b04d0e6d7697ca8%2Fimage.png"" alt=""image.png"" /></p>","@549, <a href=""https://piazza.com/class/llazq0fual03ej?cid=569"">@569</a>, <a href=""https://piazza.com/class/llazq0fual03ej?cid=570"">@570</a>
@569, @570"
"Derivative Questions On Quiz: <p>Hi, if the quiz says to find f&#39;(x), are we expected to simplify the derivative down, or is it okay if we leave it as is?</p>
<p></p>
<p>Also are we required to label each step of our work with (Quotient Rule) or (Chain Rule) etc.?</p>
<p></p>
<p>Thanks.</p>","@574, @579
No, it&#39;s probably fine to just calculate the derivative directly without referencing the rules explicitly."
"#9 b and e of Week 6 Weekly Outline Problems: How are both b and e be false? When b = 0, f(x) is continuous but not differentiable at x = 0 (and hence f(x) is also not differentiable) right?",@584
"Practice quiz 6 LAq2b: Can someone explain that why we need to prove this equation equals to 0?<img src=""https://piazza.com/redirect/s3?bucket=uploads&amp;prefix=attach%2Fllazq0fual03ej%2Flkqwehxe2xz7ok%2Fwiessoquktsc%2Fpublic_2023_11_01.jpeg"" /><p></p>","Because we are trying to find $$f'(0)$$, and using the squeeze theorem we determine that $$f'(0)=0$$.
It&#39;s indeterminate: $$0 \times $$ DNE, so you cannot use limit rules. Thus you need to use something else (in this case, the squeeze theorem)."
"Practice Quiz 6 LA1: <p>For this question, would it be fine to show that f&#39;(-x) = -f&#39;(x) by using the limit definition of the derivative? In other words, we prove that f&#39;(-x) and -f&#39;(x) both equal -1 and therefore they are equal?</p>
<p><img src=""/redirect/s3?bucket=uploads&amp;prefix=paste%2Flkqw8j0ruc25io%2F60a4dc8884927c273a6513528a4b0def731125fdeee372460fefa34102f3b8f9%2FScreenshot_2023-11-01_at_3.17.22_PM.png"" alt=""Screenshot_2023-11-01_at_3.17.22_PM.pngNaN"" width=""576"" height=""88"" /></p>","Yes, that&#39;s fine. It&#39;s probably easier to just use the chain rule though."
Do we need to cite derivative rules when doing the quiz today?: ,@585
"Practice Quiz 6 LA2b: <a href=""/redirect/s3?bucket=uploads&amp;prefix=paste%2Flkqwa7mpvvkep%2Fc5ca9be26a921f4c5596478c43f6dc5726ee2bc29cb774509649f8b832761d86%2FWechatIMG1347.jpeg"" target=""_blank"" rel=""noopener noreferrer""><img src=""/redirect/s3?bucket=uploads&amp;prefix=paste%2Flkqwa7mpvvkep%2Fc5ca9be26a921f4c5596478c43f6dc5726ee2bc29cb774509649f8b832761d86%2FWechatIMG1347.jpeg"" width=""1488"" height=""587"" alt="""" />Hi, I&#39;m wondering why the circled part is 0? Shouldn&#39;t it be -h while using the squeeze theorem?</a>","Yeap you are correct, it should be -h. That&#39;s a typo from the solution. Nice catch!"
"Practice Quiz 6 Q4: Can someone explain me why this is false<br /><img src=""/redirect/s3?bucket=uploads&amp;prefix=paste%2Flkqwd5wc37w5nc%2F5de41c6108318944a8b420348a5bcec9fc8c4614c51997d1758c12544fb79e7f%2Fimage.png"" alt=""image.png"" />","While the function is between -1 and 1, the function could get really steep going up, then turn around and get really steep going down, and the derivative could go above 1 and less than -1, all while the function stays in the range"
midterm curved?: What is the likelihood that the midterm will be curved? ,"We are getting them back around Thursday so we will find out then.
I would say between 0% to 100%. We are getting them back around Thursday so we will find out then."
Week6 Practice 9b: How do we know which b can make f continuous?,Calculate the left and the right hand side limit and see what it should equal to.
general question: How can x times sin(1/x) at x=0 the left and right limit does not exist but the limit of it is 0?,"I’d assume left to right? You plug in 0 in the first x, making whatever follows irrelevant.<div><br /></div><div>Not 100% though.</div>
<p>The one-sided limits of $$x \sin (1/x)$$ do exist and evaluate to 0, so the limit exists. If we further defined the function to evaluate to 0 at $$x=0$$ then it would be continuous.</p>
<p></p>
<p>To show those one-sided limits, you would need to use the squeeze theorem; one cannot state that 0 x DNE is 0 since the limit rules do not apply. </p>
<p>The one-sided limits of $$x \sin x$$ do exist and evaluate to 0, so the limit exists. If we further defined the function to evaluate to 0 at $$x=0$$ then it would be continuous.</p>
<p></p>
<p>To show those one-sided limits, you would need to use the squeeze theorem; one cannot state that 0 x DNE is 0 since the limit rules do not apply. </p>
The one-sided limits of $$x \sin x$$ do exist and evaluate to 0, so the limit exists. If we further defined the function to evaluate to 0 at $$x=0$$ then it would be continuous."
"Week 6 Quiz question: <p>Why should I use squeeze theorem at the end of solution? </p>
<p><img src=""/redirect/s3?bucket=uploads&amp;prefix=paste%2Flkqwehero027lg%2F0efe8468f0c02b012c31f7a853fb92df6b1bfd66a4d337830d08f184a91d9afa%2Fimage.png"" alt=""image.pngNaN"" /></p>","You reach a point when solving the question where you cannot proceed with traditional algebraic reasoning, so you have to use alternative methods such as the squeeze theorem.
<p>It seems like you would like to use the arithmetic rules for limits, i.e., you want to do $$\lim_{h\to0} h \sin(1/h) = \lim_{h\to0} h \lim_{h\to0} \sin(1/h) = 0$$, however, you <strong>CANNOT </strong>apply the limit rules unless both limits exist on their own. </p>
<p></p>
<p>Here, $$\lim_{h\to0} \sin(1/h)$$ DNE so you cannot apply the limit rules. Hence the need for the squeeze theorem.</p>
<p></p>"
"General question: <img src=""/redirect/s3?bucket=uploads&amp;prefix=paste%2Flkqwayddv4r53q%2Fd26dd74d7953dc2fb2d6eb9b999246da3e141d3b37071522819015321463e179%2F__2023-11-01_23.04.21.png"" width=""1050"" height=""810"" alt="""" />I am confused about why we can calculate the derivative of abs(x) since at x=0 it is not differentiable. If it works why the on the weekly practice when the question represents the derivative of abs(x) as abs(x)/x is false? what is the difference of these two?","<p>That question asked if the following is ture: $$f(x)=|x| \Rightarrow f'(x)=\frac{|x|}{x}$$</p>
<p></p>
<p>Which it is not. Furthermore, just because a function is not differentiable at a point it doesn&#39;t mean you cannot get the derivative of it, it means that for certain values of $$x$$ the derivative DNE.</p>
That question asked is $$f(x)=|x| \Rightarrow f'(x)=\frac{|x|}{x}$$ true, which it is not. and just because a function is not differentiable at a point it doesn&#39;t mean you cannot get the derivative of it, it means that for certain values of $$x$$ the derivative DNE.
That question asked is $$f(x)=|x| \Rightarrow f'(x)=\frac{|x|}{x}$$ true, which it is not. and just because a function is not differentiable at a point it doesn&#39;t mean you cannot get the derivative of it, it means that for certain values of the derivative DNE.
That question asked is $$f(x)=|x| \Rightarrow f'(x)=\frac{|x|}{x}$$ true, which it is not. and just a function is not differentiable at a point it doesn&#39;t mean you cannot get the derivative of it, it means that for certain values of the derivative DNE."
"confusion on MCT: <p>Hi! I understand that we need to state whether the limit converges to the GLB (Greatest Lower Bound) or LUB (Least Upper Bound) when writing the more specific version of the MCT (Monotone Convergence Theorem). However, if I write the concise version in the solution, do I still need to state the limit?</p>
<p><img src=""/redirect/s3?bucket=uploads&amp;prefix=paste%2Flkqwe7qdk3e5qr%2F72ad0d4c5ca81c5d26cbc80f413033a00712ce8c863ee2ddaf14dc697130fe41%2FWX20231102-205400_2x.png"" width=""1304"" height=""388"" alt="""" /></p>
<p><img src=""/redirect/s3?bucket=uploads&amp;prefix=paste%2Flkqwe7qdk3e5qr%2F7caf83fcb0f7498679a750069383d030af408bba2f4e8129ba34a261d28d0cf0%2FWX20231102-205510_2x.png"" width=""1736"" height=""428"" alt="""" /></p>","Submit a regrade request after the cool down period, you have a legitimate claim. However, since the entire exam will be regraded I suggest going through the rest of the exam to see if you were given leniency on other questions. compare the benefits against a potentially more thorough grading of your exam. It is only one point after all.
Submit a regrade request after the cool down period, you have a legitimate claim. However, since the entire exam will be regraded I suggest going through the rest of the exam to see if you given leniency on other questions. compare the benefits against a potentially more thorough grading of your exam. It is only one point after all."
"MC question: <p>for this question, how is the answer not 0??</p>
<p>The least upper bound of the sequence {an} that is defined for n ≥ 1 by<br />an = (−1)^n (π/n)</p>
<p>(a) 1/2 .<br />(b) 2.<br />(c) 0.<br />(d) None of the above.</p>","<p>Attached is graph of the sequence $$a_{n}=(-1)^n(\frac{\pi}{n})$$, it should help answer your question</p>
<p></p>
<p><img src=""/redirect/s3?bucket=uploads&amp;prefix=paste%2Flkqw86mj9cd3a3%2F591283dbc363ed8e1f39d3865049b2dc573e4c355de65ba9fb911eb230c30310%2Fimage.png"" alt=""image.png"" /></p>"
"MC: <p>why is b incorrect? this is what IVT is. </p>
<p>Let f be a function defined on the interval [−1, 1]. If the equation f (x) = 0 has a solution<br />inside [−1, 1], then:<br />(a) f (−1) and f (1) must have different signs.<br />(b) There must be two distinct real numbers a and b inside [−1, 1] such that f (a) and<br />f (b) have different signs.<br />(c) f must be continuous on [−1, 1].<br />(d) None of the above has to be true.</p>","<p>Does $$f(x)=x^2$$ have a solution for$$f(x)=0$$?</p>
<p></p>
<p>Yes!</p>
<p></p>
<p>$$x=0$$</p>
<p></p>
<p>Does $$f(x)=x^2$$ have distinct real numbers $$a$$ and $$b$$ inside $$[−1, 1]$$ such that $$f(a)$$ and $$f(b)$$ have different signs.</p>
<p></p>
<p>No!</p>
<p></p>
<p>$$\forall x \in \mathbb{R}, x^2\geq 0$$</p>
<p></p>
<p><img src=""/redirect/s3?bucket=uploads&amp;prefix=paste%2Flkqw86mj9cd3a3%2F478f59215d6dc49b1f21c6c86f10ec6ef5562765904ba89b1eda734a5da7fe87%2Fimage.png"" alt=""image.png"" /></p>
<p>Does $$f(x)=x^2$$ have a solution for$$f(x)=0$$?</p>
<p></p>
<p>Yes!</p>
<p></p>
<p>$$x=0$$</p>
<p></p>
<p>Does $$f(x)=x^2$$ have distinct real numbers $$a$$ and $$b$$ inside $$[−1, 1]$$ such that $$f(a)$$ and $$f(b)$$ have different signs.</p>
<p></p>
<p>No!</p>
<p></p>
<p><img src=""/redirect/s3?bucket=uploads&amp;prefix=paste%2Flkqw86mj9cd3a3%2F478f59215d6dc49b1f21c6c86f10ec6ef5562765904ba89b1eda734a5da7fe87%2Fimage.png"" alt=""image.png"" /></p>
<p>Does $$f(x)=x^2$$ have a solution for$$f(x)=0$$?</p>
<p></p>
<p>Yes!</p>
<p></p>
<p>$$x=0$$</p>
<p></p>
<p>Does $$f(x)=x^2$$ have distinct real numbers $$a$$ and $$b$$ inside $$[−1, 1]$$ such that $$f(a)$$ and f $$(b)$$ have different signs.</p>
<p></p>
<p>No!</p>
<p></p>
<p><img src=""/redirect/s3?bucket=uploads&amp;prefix=paste%2Flkqw86mj9cd3a3%2F478f59215d6dc49b1f21c6c86f10ec6ef5562765904ba89b1eda734a5da7fe87%2Fimage.png"" alt=""image.png"" /></p>
<p>Does $$f(x)=x^2$$ have a solution for$$f(0)$$?</p>
<p></p>
<p>Yes!</p>
<p></p>
<p>$$x=0$$</p>
<p></p>
<p>Does $$f(x)=x^2$$ have distinct real numbers $$a$$ and $$b$$ inside $$[−1, 1]$$ such that $$f(a)$$ and f $$(b)$$ have different signs.</p>
<p></p>
<p>No!</p>
<p></p>
<p><img src=""/redirect/s3?bucket=uploads&amp;prefix=paste%2Flkqw86mj9cd3a3%2F478f59215d6dc49b1f21c6c86f10ec6ef5562765904ba89b1eda734a5da7fe87%2Fimage.png"" alt=""image.png"" /></p>
<p>Does $$f(x)=x^2$$ have a solution for$$f(0)$$?</p>
<p></p>
<p>Yes! $$x=0$$</p>
<p></p>
<p>Does $$f(x)=x^2$$ have distinct real numbers $$a$$ and $$b$$ inside $$[−1, 1]$$ such that $$f(a)$$ and f $$(b)$$ have different signs.</p>
<p></p>
<p>No!</p>
<p></p>
<p><img src=""/redirect/s3?bucket=uploads&amp;prefix=paste%2Flkqw86mj9cd3a3%2F478f59215d6dc49b1f21c6c86f10ec6ef5562765904ba89b1eda734a5da7fe87%2Fimage.png"" alt=""image.png"" /></p>"
"About the mixed function notation: On the textbook it let g(x) be arctan(x) and f(x) be tan (x), but why it says g(f(x)) = tan(arctan(x)) = x? Wouldn&#39;t this be arctan(tan (x))? ","<p>Consider this: tan(x) = a, then arctan(a) = x. Then (tan(arctan(a))) = tan(x) = a</p>
<p></p>
<p>Hope it helps!</p>"
"Week 7 Practice Q1 d: <p>For Q1 part d of week 7 practice, where di we get the 1 from in (1-pi/3)^2?</p>
<p></p>
<p><img src=""/redirect/s3?bucket=uploads&amp;prefix=paste%2Flkqwam6q3i52z9%2F1f3ebecee0e181679c6ddf4668395de64ba266c6dde0d325c731c9aecb8a57bf%2FScreen_Shot_2023-11-04_at_1.20.54_PM.png"" alt=""Screen_Shot_2023-11-04_at_1.20.54_PM.pngNaN"" /></p>","<p>using the formula (3.5 course notes)</p>
<p><img src=""/redirect/s3?bucket=uploads&amp;prefix=paste%2Flkqwad9oocb1eb%2F571872171ef229cb7b6baf1c9397322aef3c9f3a7395bc90c23d2b14b53a4912%2Fimage.png"" alt=""image.pngNaN"" /></p>
<p></p>
<p>we get $$M = 1$$ since $$f''(x) \le 1$$, $$a = \frac{\pi}{3}$$, $$x = 1$$ from the question since it asks you to approximate $$\sin(1)$$ so you want $$f(1) - L_\frac{\pi}{3}(1)$$.</p>
<p></p>
<p>using the formula (3.5 course notes)</p>
<p><img src=""/redirect/s3?bucket=uploads&amp;prefix=paste%2Flkqwad9oocb1eb%2F571872171ef229cb7b6baf1c9397322aef3c9f3a7395bc90c23d2b14b53a4912%2Fimage.png"" alt=""image.pngNaN"" /></p>
<p></p>
<p>we get $$M = 1$$ since $$f''(x) \le 1$$, $$a = \frac{\pi}{3}$$, $$x = 1$$ from the question since it asks you to approximate $$\sin(1)$$.</p>
<p></p>
<p>using the formula (3.5 course notes)</p>
<p><img src=""/redirect/s3?bucket=uploads&amp;prefix=paste%2Flkqwad9oocb1eb%2F571872171ef229cb7b6baf1c9397322aef3c9f3a7395bc90c23d2b14b53a4912%2Fimage.png"" alt=""image.pngNaN"" /></p>
<p></p>
<p>we get $$M = 1$$, $$a = \frac{\pi}{3}$$, $$x = 1$$ from the question since it asks you to approximate $$\sin(1)$$.</p>
<p></p>"
"Practice questions Q3 week 7: <p>For part b of Q3 of the week 7 practice questions, why did we chooe a=7 and a=pi for the 2 estimates?</p>
<p><img src=""/redirect/s3?bucket=uploads&amp;prefix=paste%2Flkqwam6q3i52z9%2F118a7f8d09a0c2dd7b60d9ba6c53e386d6b5c5fc5c230a25ec5c2ab0b3086495%2FScreen_Shot_2023-11-04_at_5.05.57_PM.png"" alt=""Screen_Shot_2023-11-04_at_5.05.57_PM.pngNaN"" /></p>","From $$3a)$$, we know that the formula for the sequence generated by the polynomial $$x^2-a$$ is $$x_{n+1} = \frac{1}{2} (x_n + \frac{a}{x_n})$$. The polynomial $$f(x)  =x^2-a$$ has roots $$x = \pm \sqrt{a}$$, so if we want to find the approximation for $$\sqrt{7}$$, we can let $$a=7$$ and then perform Newton&#39;s method where the first step is $$x_1 = 3$$ as given by the question, then $$x_2 = \frac{1}{2} (x_1 + \frac{7}{x_n1}) = \frac{1}{2}(3+\frac{7}{3}) \approx 2.66667$$, etc."
"Linear Approximation--Over/Under estimation: Hi, does anyone know if the point in this graph&#39;s linear approximation is overestimated or underestimated?<br /><img src=""/redirect/s3?bucket=uploads&amp;prefix=paste%2Flkqwehdad3p7l6%2F9774272daeb71283e33393e49958ed4810991c5d91be9294c684c6e3c4fe7a5e%2Fd0f60ff974a52392b4c830466937689.png"" alt=""d0f60ff974a52392b4c830466937689.png"" />","If the graph of the linear approximation is under the graph of the function at the point in question, then you have an under-approximation."
"question about trig power: <p>if $$cos^{2}(x) = (cos(x))^{2}$$, why can&#39;t we also say that  $$cos^{-1} (x)= (cos(x))^{-1} $$ ? Why doing the same step will caused error for -1 which leads  $$arccos(x) = cos^{-1}(x) =  \frac{1}{cos(x)} = sec(x)$$.</p>
<p>Thank you</p>","The notation $$\cos^{-1}(x)$$ is ambiguous: it could mean $$\arccos(x)$$ or it could mean $$\frac{1}{cos(x)}$$. <br /><br />Thus, we use $$\arccos(x)$$ to denote the inverse function of cosine and $$\sec(x)$$ to denote the reciprocal of cosine. Note that $$\arccos(x) \neq \sec(x)$$, i.e., these are two different functions."
"Problems involving estimating change: Some of the problems where we are asked to investigate the change involve like radius or volume of a sphere, are there specific formulas we need to know for the quiz","Broadly speaking, we assume that you have learned the formulas for stuff like area of a circle, volume of a sphere etc. from highschool. Anything that shows up in the practice problems and examples in the course notes would be considered fair game."
Regrade Request: <md>How can I request a regrade since my grade is incorrectly calculated?</md>,"<p>please email <a href=""mailto:math137@uwaterloo.ca."" target=""_blank"" rel=""noopener noreferrer"">math137@uwaterloo.ca</a></p>
<p><strong>In your re-mark request, y</strong><strong>ou must explain where you think the TA made an error. It is not enough to say that you feel you deserve more credit; there must have been an error in the marking!</strong></p>"
"Why is this log rule true?: <p>I&#39;ve heard this being referred to as the change of base rule. Would appreciate an explanation as to why it is true. </p>
<p><img src=""/redirect/s3?bucket=uploads&amp;prefix=paste%2Flkqw8j0ruc25io%2F6301140bea755ef69dd694ed9bc6c213bb031e09239663bd5448a558af31e3c1%2FScreenshot_2023-11-05_at_9.09.44_PM.png"" alt=""Screenshot_2023-11-05_at_9.09.44_PM.png"" width=""738"" height=""182"" /></p>","<p>$$log_a(x) = y$$</p>
<p>$$a^y = x$$</p>
<p>Since, $$a = b^{log_b(a)}$$</p>
<p>So, $$a^y = b^{log_b(a)⋅y} = x$$</p>
<p>Taking $$log_b$$ on both sides, $$log_b(b^{log_b(a)⋅y}) = log_b(x)$$</p>
<p>$$log_b(a)⋅y = log_b(x)$$ </p>
<p>$$y = \frac{log_b(x)}{log_b(a)}$$</p>
<p>Since, $$y = log_a(x)$$</p>
<p>Therefore, $$log_a(x) = \frac{log_b(x)}{log_b(a)}$$</p>
<p></p>
<p>This proof is generic for any base $$b$$. If you let $$b = e$$, the result will equal to the one you have put above, i.e. $$log_a(x) = \frac{ln(x)}{ln(a)}$$</p>
<p></p>
<p>$$log_a(x) = y$$</p>
<p>$$a^y = x$$</p>
<p>Since, $$a = b^{log_b(a)}$$</p>
<p>So, $$a^y = b^{log_b(a)⋅y} = x$$</p>
<p>Taking $$log_b$$ on both sides, $$log_b(b^{log_b(a)⋅y}) = log_b(x)$$</p>
<p>$$log_b(a)⋅y = log_b(x)$$ </p>
<p>$$y = \frac{log_b(x)}{log_b(a)}$$</p>
<p>Since, $$y = log_a(x)$$</p>
<p>Therefore, $$log_a(x) = \frac{log_b(x)}{log_b(a)}$$</p>
<p></p>
<p>This proof is generic for any base $$b$$. If you let $$b = e$$, the result will equal to the one you have put above, i.e. $$ln(x) = \frac{ln(x)}{ln(a)}$$</p>
<p></p>
You can find videos online showing the proof if you want to. "
"newton&#39;s methond quiz calc: When using newton&#39;s method, I noticed it gets really messy and that I need a calculator a lot, was wondering if we will be needed to handle a lot of fractions.","Typically, we ask for 2 or 3 iterations of Newton&#39;s method. The values of each iteration should be easy enough to handle without a calculator."
"Week 7 Practice Problem 4e): How does showing that the recursive sequence from Newton’s Method is strictly decreasing show that it diverges? If the sequence is strictly decreasing, but is bounded below, it would converge. ",It diverges as n-&gt; infinity tho
"Finding values for M: <p>I&#39;m very confused on how to find the value for M for the error of the lin approx. </p>
<p>for example how would we show that M = 2 here? by squeeze theorem?</p>
<p></p>
<p><img src=""/redirect/s3?bucket=uploads&amp;prefix=paste%2Flkqw8rpo1vu6yt%2Fb6cde360d189f41a4a00c8b7cc64000bc8a37e0ab2e35e66b85e7eb8ceb392b0%2FScreenshot_2023-11-06_at_6.10.49_PM.png"" alt=""Screenshot_2023-11-06_at_6.10.49_PM.pngNaN"" width=""861"" height=""148"" /></p>","<p>First, we find $$f''(x) = -\sin(x) - \cos(x)$$ so that $$|f''(x)| = |\sin x + \cos x| \leq |\sin x| + |\cos x|$$ by trig inequality.</p>
<p></p>
<p>Then, the largest value that $$|\sin x|, |\cos x|$$ take is 1, so we find that $$|f''(x)| \leq 2$$.</p>"
"Week 7 Practice problem  3b: Hi, how do we know what values to choose for a? How did the person know to choose 7 an π <img src=""/redirect/s3?bucket=uploads&amp;prefix=paste%2Flkqwcdk94xt77a%2F192b4c6d8ab5db566bf2b24f943d437f1dcefbd4b41b4832f26311eb4302bd33%2FScreenshot_2023-11-06_at_9.44.04_PM.png"" alt=""Screenshot_2023-11-06_at_9.44.04_PM.pngNaN"" width=""447"" height=""320"" />","If you set $$f(x) = 0$$, then you have $$x^2 = a$$ or $$x = \sqrt{a}$$. In other words, finding (or approximating) the roots of $$f(x)$$ means you are approximating $$\sqrt{a}$$."
"question about inverse sin: <img src=""/redirect/s3?bucket=uploads&amp;prefix=paste%2Flkqwelvposqnn%2F3b1aa30336cf8a8ffd3f1e475a4eb96697484f5a02a7ca553cda0ca151122c99%2FImage.jpeg"" alt=""Image.jpegNaN"" />Is $$-\frac{1}{\sqrt{1-x^2}}$$ the correct derivative of sin at the interval $$[\pi/2, 3\pi/2]$$ ? Thank you",Recall the domain of arcsin. The statement is false since the domain is wrong.
"Week 7 Practice Problem 2: I would like to ask, in addition to the formula for the sphere, what other formulas do we need to remember(ex. cone)? ",We assume you know every formula you learned about surface area or volume during high school o.o
"Linear approx: <p><img src=""/redirect/s3?bucket=uploads&amp;prefix=paste%2Fkt7ruyp6gi23k1%2F75c15034b14af38659019476d4e1522a2c230adbee5343bfe27ce6a7f8c7da58%2Fimage.png"" alt=""image.pngNaN"" /></p>
<p>what does number 3 mean?</p>","<p>It means that it can only be in terms of c&#43;dx, or there are no terms of x which are higher than the power of 1.</p>
<p></p>
<p>Consider first degree polynomial as a&#43;bx, second degree polynomial as $$a+bx+cx^2$$, etc.</p>"
"vertical line: <p><img src=""/redirect/s3?bucket=uploads&amp;prefix=paste%2Fkt7ruyp6gi23k1%2Fc84dba79acf884765e646b3d4793dd747f323db665298232e01d11a008090269%2Fimage.png"" alt=""image.png"" /></p>
<p></p>
<p>stupid question but isn&#39;t it when it&#39;s vertical line straight up and dow it&#39;s undefined?</p>",The derivative of the function is undefined at x = 0
"EP Week 7 Question 3: <p>Why do we need to use the previous solution for 3b? </p>
<p></p>
<p></p>
<p><img src=""/redirect/s3?bucket=uploads&amp;prefix=paste%2Flkqw8rpo1vu6yt%2F84ca34bfd7bfeb1cb1dcbd41b7e3c42e3d170ced62cacc946868b45000b27672%2FScreenshot_2023-11-07_at_6.38.06_PM.png"" alt=""Screenshot_2023-11-07_at_6.38.06_PM.pngNaN"" width=""701"" height=""347"" /></p>
<p></p>
<p></p>
<p>why can&#39;t we just do </p>
<p></p>
<p>x_n&#43;1= x_n - f(x_n)/f&#39;(x_n)</p>
<p>x_2 = 3 - (9/6) (because x_1 = 3)</p>",Well you do need to determine the value of $$a$$ first otherwise you can&#39;t use the formula o.o
"[Practice Problem 7] [Q9]: <p>Can anyone explain <strong>Q9 (f</strong>? I am a little bit confused about it.</p>
<p><br /><img src=""/redirect/s3?bucket=uploads&amp;prefix=paste%2Flkqwehdad3p7l6%2F2aaf5e60514c8423d7b00fef57a8527660335bf5050907b709dd9814a98ee267%2F1699402346856.png"" alt=""1699402346856.pngNaN"" /></p>","Refer to course notes top of p189:
<img src=""/redirect/s3?bucket=uploads&amp;prefix=paste%2Flkqwa8mrv3il6%2F6ce15759bf396ac84e2abbcbb53c7593ab535127535a9d5545da760a36c3a85a%2Fimage.png"" alt=""image.png"" />"
"Practice Quiz 7 Answers: Hello, when will the practice quiz 7 answers be posted?",Its up now
"Quiz 7 : calculator allowed?: the practice problems allow a calculator, so will there be questions that require a calculator on the quiz?","<p>No calculators.</p>
<p></p>
<p>All questions are designed to be doable without a calculator.</p>"
"[Quiz7] [MC2]: <p>If it fair to state that:</p>
<p>La(x) is the only linear polynomial with properties that la(a)=f(a) and la&#39;(a)=f&#39;(a)<br /><img src=""/redirect/s3?bucket=uploads&amp;prefix=paste%2Flkqwehdad3p7l6%2F659646f02387b4dd85a247f012516d5f1373398249e18b352dfed6621f5c4a87%2F1699407867254.png"" alt=""1699407867254.png"" /></p>","Here&#39;s an exercise: we have the linear approximation $$L_a(x) = f(a) + f'(a)(x-a)$$. <br /><br />Next, suppose you have another line of the form $$g(x) = mx +b$$ and let&#39;s make it have the properties that $$g(a) = f(a)$$ and $$g'(a) = f'(a)$$. <br /><br />Is it the case that $$g(x) = L_a(x)$$ or is it possible that $$g(x)$$ is a totally different line?"
"Practice problem 7 Q4e: <p><img src=""/redirect/s3?bucket=uploads&amp;prefix=paste%2Fkggoe9bxe5d42u%2F70e04cda2918aeec4ba1f6a5c17aacfb3cccb1c6f7338e5be1233a29d77927cf%2Fimage.jpg"" width=""3024"" height=""4032"" alt="""" /></p>
<p></p>
<p></p>
<p>Would my solution be valid for 4e?</p>
<p></p>
<p></p>","It&#39;s not totally obvious to me that $$x_{n+1} < x_n$$ ie that $$x_n$$ is a decreasing sequence, but clarifying or expanding on that would be sufficient."
"Practice Problem 4d: When we are asked to &#34;use 5 decimal places&#34; to approximate:
1. Do we do the rounding for the last decimal place?
2. When calculating for Xn&#43;1, do we use the value of Xn with only 5 decimal places or the actual value of Xn?","If i understand correctly, when iterating its better to keep as many decimal points (or at least 1 or 2 more than required), so that when it converges to 5 dps of accuracy you wont miss out on rounding the last decimal place."
"Week 7 Practice Problems Q3: Do I round?: The answer for Q3b for approximating √7 was 2.64575. If we were required to state √7 accurate to 4 decimal places, is the correct answer 2.6458?",Yeap :)
"Practice Quiz 7 MCQ 3: Shouldn&#39;t the following MCQ&#39;s answer be (b)?<br /><br /><img src=""/redirect/s3?bucket=uploads&amp;prefix=paste%2Flkqwcabyt5q6mc%2F9e0670359e256460db8e5ca1ba325440b2879707c8326b73ff7342e8bcf8e8f1%2Fimage.png"" alt=""image.pngNaN"" />",$$f^{-1}(x) = \sqrt[3]x$$ and this is continuous everywhere so the statement in (b) is true.
Newton Method not working: How do you know when newton&#39;s method won&#39;t work for a function? Besides plugging values in and seeing it diverge is there a way to look at a function and know that it won&#39;t work?,"<p>One foolproof way is to check $$f'(x)$$. If the initial guess $$x_1$$ has $$f'(x_1) =0$$ then it will fail. Other than that, you would start calculating iterations and see if it looks like the terms are converging to a value.</p>
<p></p>
<p>(I believe there are some other techniques that can help you determine whether it fails for a particular guess, but that it beyond the scope of the course)</p>"
"PP7 Q3(b): <img src=""https://piazza.com/redirect/s3?bucket=uploads&amp;prefix=attach%2Fllazq0fual03ej%2Flkqwek4rdmocp%2Fywypbvgunvjv%2Fpublic_2023_11_08.png"" /><p></p>I’m wondering that why the question asks square root 7 and square root pi, but the solution doesn’t include the square root but only 7 and pi?","We want $$f(\sqrt 7)$$ and $$f(\sqrt \pi)$$ = 0 first to get the value of $$a$$. Which is why you want your $$a$$ to be 7 and $$\pi$$ respectively.
We want $$f(\sqrt 7)$$ and $$f(\pi)$$ = 0 first to get the value of $$a$$. Which is why you want your $$a$$ to be 7 and $$\pi$$ respectively."
"Week 7 Recommended Video Question: <p>In the following pictures, </p>
<p><img src=""/redirect/s3?bucket=uploads&amp;prefix=paste%2Flkqwdnjctl125%2Fcb2b5ee3872a6485a7a6d3df2bead47948804cf72810be396c830e4f4db61d54%2Fimage.png"" alt=""image.pngNaN"" /></p>
<p><img src=""/redirect/s3?bucket=uploads&amp;prefix=paste%2Flkqwdnjctl125%2F022e2f88bee3d055f250a1d9bec4fe292d322cd0970509676c3152723f2abf6b%2Fimage.png"" alt=""image.pngNaN"" width=""1027"" height=""748"" /></p>
<p></p>
<p style=""text-align:left"">I&#39;m confused as to why they&#39;re using a different formula to determine the answer.</p>
<p style=""text-align:left"">For example, in Practice Problem 7, we use the following formula to estimate change, </p>
<p style=""text-align:center"">(F&#39;(x) (<b>△</b>r)) / F(x). </p>
<p style=""text-align:center""></p>
<p style=""text-align:left"">Thank you for your time. </p>",That&#39;s because Practice Problem 7 is worded crazy but it asks for percent change in surface area that&#39;s why the formula is divided by F(x)
