Question,Answer
"2022 Question 4: <p>Technically an else if statement also counts as an if statement, just as a variant of it, no?</p>
<p></p>
<p><img src=""/redirect/s3?bucket=uploads&amp;prefix=paste%2Flm7uk2nchjopf%2F0184d6a065e14ae175ef2cbbd994ce1fe4a6b77d9df507bcaa90df6785273c81%2Fimage.png"" alt=""image.png"" /></p>","One nested if-else statement is one if statement yes. Although, I would agree the question wasn’t worded well. 
Else if can only exist if there is an if statement prior, so I’m assuming it wants a solution with only one branch of if statements "
"2023 Midterm Q10: <p><img src=""/redirect/s3?bucket=uploads&amp;prefix=paste%2Fljlufmgaeejws%2Fb1d021380991e5463dab88bc9d027b608b10966c26a2bc14d2111e17b9c0895b%2Fimage.png"" alt=""image.png"" /></p>
<p>Why are we dividing barcode 22 times? Am I missing something?</p>","It would have been enough to go until 5. I agree with you. However, it doesn’t matter as we would be adding zeros to even_sum and odd_sum.
It would have been enough to go until 5. I agree with you. 
It would have been enough to go until 5. I agree with you. "
"2022 Q 11: <p>Hi, in the given example, why does the new array have 12 elements whereas the original has 7?</p>
<p><img src=""/redirect/s3?bucket=uploads&amp;prefix=paste%2Flm7uk2nchjopf%2Fded0207c1a04ee29aa07e92842f59b009f9321d334c23d6a6b1a799fc3293499%2Fimage.png"" alt=""image.png"" /></p>","The new array has as many elements as there are possible values for the temperature. Since the temperature ranges from 0-11, it is of size 12"
"Plenary Lecture on Tues 2/27?: Will there be a plenary lecture on Tuesday (Feb 27) after the midterm, or is it cancelled this week?","<p>There are no plenary lectures or tutorials this week.</p>
<p></p>
<p><img src=""/redirect/s3?bucket=uploads&amp;prefix=paste%2Flm0w6sz9wqg54e%2F5474f50ce99655404c38fa46263902f8e8732e8b80b848777df378aec558f5a5%2Fimage.png"" alt=""image.png"" /></p>
There are no plenary lectures or tutorials this week.
That&#39;s right. No plenary lecture and tutorial this coming week."
Question @568: Does anyone know the answer to these? @568,"For the 1st question, during all the labs they told us if we can use math.h so I think it will be the same during the exam.
<md>Answered now!</md>"
Offline version of textbook: Is there a way to download an offline copy of the textbook. It doesn’t matter if it includes the quizzes or not. Thanks.,"Not sure if you can do it through the site but if you right click a website and press save, I think you can access it offline
<md>The entire textbook? No. You may download sections using the download button at the top from here:

![image.png](/redirect/s3?bucket=uploads&prefix=paste%2Fjlzv60dhucu1fm%2F67218364d8df8ae6b9cd7c32942ecd98c25d4d51b6cf9fc93ddd2c7cd82dd1ac%2Fimage.png)</md>"
"Question 2 Fall 2022 Final Exam: I don&#39;t understand why %3 is used in this case. The ASCII value of A, B, and C is 65, 66, and 67 respectively so where did 3 come from? <br /><br /><img src=""/redirect/s3?bucket=uploads&amp;prefix=paste%2Fl82ascrd45t5rm%2F7091fb1c7c212c38c86eea213d7ab1426abb651d2881733a2ad4ebd895d9a2e4%2Fimage.png"" alt=""image.pngNaN"" />","We want to choose one of three options, so we use <kbd>rand()%3</kbd> to limit the output of <kbd>rand()</kbd> to three numbers: 0, 1 and 2.
Yes to the student&#39;s response. the first step for this kind of questions (mostly) is to find how many possible outcomes and then you need to find a mapping function to transform the modulo output to the actual range of values.
Yes the first step for this kind of questions (mostly) is to find how many possible outcomes and then you need to find a mapping function to transform the modulo output to the actual range of values."
"Memory Question.: What are the main regions of a computer’s memory that we care about in this course? <div>Also, how do they behave as we run a program? </div>","<p>I think we will learn this when we get to dynamic memory allocation, but I believe the main parts are the application memory and specifically the stack and heap.</p>
<p></p>
<p>The stack holds local variables and is of fixed size. Each time a new function is called, it along with what it contains in its local scope is placed on the stack. Since the stack is finite, it is possible to run out of space on it through too many function calls or large chunks of memory being allocated, thus we can use the heap which is dynamic (but still finite) and acts sort of like a memory pool. We can allocate and deallocate memory on the heap using malloc and free, and we store pointers to addresses of the heap on the stack. This lets us communicate between the fixed memory we have access to on the stack, and the pool of memory available in the heap. </p>
<p></p>
<p>Hope this helps! And once again I think this is all talked about in the coming lectures </p>
<p>I think we will learn this when we get to dynamic memory allocation, but I believe the main parts are the application memory and specifically the stack and heap.</p>
<p></p>
<p>The stack holds local variables and is of fixed size. Each time a new function is called, it along with what it contains in its local scope is placed on the stack. Since the stack is finite, it is possible to run out of space on it through too many function calls or large chunks of memory being allocated, thus we can use the heap which is dynamic and acts sort of like a memory pool. We can allocate and deallocate memory on the heap using malloc and free, and we store pointers to addresses of the heap on the stack. This lets us communicate between the fixed memory we have access to on the stack, and the pool of memory available in the heap. </p>
<p></p>
<p>Hope this helps! And once again I think this is all talked about in the coming lectures </p>
<p>Salma: For the midterm, we haven&#39;t yet discussed the main memory segments: stack, heap etc. </p>
<p></p>
<p>Basically we have stack, heap, BSS and text as four regions for an executable. The students answer already explained stack and heap. BSS is for global variable and text is the actual code of your program.</p>
<div></div>
<div>One thing to note is that stack is finite and heap is finite as well. Everything is restricted by the memory that the machine has.</div>
Basically we have stack, heap, BSS and text as four regions for an executable. The students answer already explained stack and heap. BSS is for global variable and text is the actual code of your program.<div><br /></div><div>One thing to note is that stack is finite and heap is finite as well. Everything is restricted by the memory that the machine has.</div>
Basically we have stack, heap, BSS and text as four regions for an executable. The students answer already explained stack and heap. BSS is for global variable and text is the actual code of your program."
"2023 Midterm, Question 3: On the 2023 midterm in question 3, the solution lists line 10 as an error due to the array index being out of bounds. <div><br /></div><div>Given that elements in arrays are stored sequentially in memory, wouldn’t line 10 set whatever’s after arr[8] in memory to 5? </div>","No, even though variables may exist immediately after the array in memory, you cannot access them by out-indexing the array
This is illegal memory access."
"Question 3 2020: <p><img src=""/redirect/s3?bucket=uploads&amp;prefix=paste%2Flm7ul50mkwy46n%2F652b2017cfa83929baf4b480cc24dbb7042b6dfe395aa2daea8f6c4723e0fc61%2Fimage.png"" alt=""image.pngNaN"" /></p>
<p>May someone explain how the last one is even legal I thought we needed to separate them with a comma like (x=&amp;useCount, y=&amp;useCount). For the first one shouldn&#39;t it be legal but a warning because y stores a garbage address?</p>","<p>The last is legal, you are allowed to initialize variables as such given that they are declared already. </p>
<p></p>
<p>And you are semi correct for the one above, it is &#34;legal&#34; but returns a warning which is why the answer key says illegal with a warning instead of illegal with an error. Though it is a warning not because it stores a garbage address, but because of a type mismatch. y is a pointer thus q should be of type int **</p>
<p>The last is legal, you are allowed to initialize variables as such given that they are declared already. </p>
<p></p>
<p>And you are correct for the one above, it is &#34;legal&#34; but returns a warning which is why the answer key says illegal with a warning instead of illegal with an error. Though it is a warning not because it stores a garbage address, but because of a type mismatch. y is a pointer thus q should be of type int **</p>
<p>The last is legal, you are allowed to initialize variables as such given that they are declared already. </p>
<p></p>
<p>And you are correct for the one above, it is &#34;legal&#34; but returns a warning which is why the answer key says illegal with a warning instead of illegal with an error</p>"
"Question about alternative code for q.11 2018 midterm: <p>can an instructor confirm if for the question below, the alternative code I&#39;ve used that&#39;s different from the answer key works (is it something that could get full marks, any noticeable loop holes in logic)? I&#39;ve basically used the logic that since the variable maxRange is int, and it is given that we can assume  it is greater than 1, then the smallest value that can be inputted is 2. Using that, I&#39;ve made a separate case for that since the only prime number within the range 1-2 that is a whole number is 2. Otherwise, the code works for every other number as when I input 15, for example, I get 13, and when 14 is input, I get 5. </p>
<p></p>
<p>Question:</p>
<p></p>
<p>Write a C program that returns a randomly generated prime number between 1 and a maximum <code>int</code>-type integer, <code>maxRange</code> (inclusive), which is provided by the user as input, and is assumed to be greater than 1. A prime number is a natural number greater than 1 that cannot be formed by multiplying two smaller natural numbers. For example, 2, 3, 5, 11, and 13 are all prime numbers.</p>
<p></p>
<p>The program prompts the user “Enter the maximum range: ” to enter the <code>maxRange</code> value and prints “Random prime number generated is ” followed by the randomly generated prime number. You can assume that the user always enters a positive integer greater than 1. You are not allowed to use arrays or pointer variables in your implementation. For convenience, you do not need to seed the random number generator.</p>
<p></p>
<p>my code (for this question):</p>
<div>
<div>#include &lt;stdio.h&gt;</div>
<div>#include &lt;stdlib.h&gt;</div>
<br />
<div>int main(){</div>
<div>int y=0, maxRange;</div>
<div>int x;</div>
<div>printf (&#34;Enter the maximum range: &#34;);</div>
<div>scanf (&#34;%d&#34;, &amp;maxRange);</div>
<div>y = rand() % maxRange &#43; 1;</div>
<br />
<div>do{</div>
<div>    if (maxRange == 2){</div>
<div>    printf (&#34;%d \n&#34;, maxRange);</div>
<div>    return 0;</div>
<div>    }</div>
<div>    else{</div>
<div>    y = rand() % maxRange &#43; 1;</div>
<div>    }</div>
<div>}while (y%2 == 0);</div>
</div>
<div>printf (&#34;Random prime number generated is %d&#34;, y);
<div>return 0;</div>
<div>}</div>
</div>","This doesn&#39;t seem right. Your code generates random odd number.
This doesn&#39;t seem right. Your code generates random even number.
.
The best way to confirm is to run the code."
"= vs == during comparison: <p>Here, does the if statement come as true because we use x=1, not x==1? When we use = instead of == during comparison, will it always return true if there&#39;s a value assigned to it( even 0)?</p>
<p></p>
<p><img src=""/redirect/s3?bucket=uploads&amp;prefix=paste%2Flm7ukbje9e51kn%2F2911a4e9b947a1cde8bd3554b25104bb8be8e4cc49ea7ce9b9bf129bf57c51fb%2Fimage.png"" alt=""image.png"" /></p>","This expression is valid. What happens is that after the assignment (<kbd>x = 1</kbd>), the value of <kbd>x</kbd> will be returned (which is 1). So then <kbd>if(1)</kbd> will always be true (since any nonzero number evaluates to <kbd>true</kbd>). If the condition was <kbd>if(x = 0)</kbd>, then it would evaluate to <kbd>false</kbd>.
<p>I believe it will return an error since x = 1 is not a Boolean expression</p>
<p></p>
<p>Edit: This expression is valid. What happens is that after the assignment (<kbd>x = 1</kbd>), the value of <kbd>x</kbd> will be returned (which is 1). So then <kbd>if(1)</kbd> will always be true (since any nonzero number evaluates to <kbd>true</kbd>). If the condition was <kbd>if(x = 0)</kbd>, then it would evaluate to <kbd>false</kbd>.</p>
<p>I believe it will return an error since x = 1 is not a Boolean expression</p>
<p></p>
<p>Edit: This expression is valid. What happens is that after the assignment (<kbd>x = 1</kbd>), the value of <kbd>x</kbd> will be returned (which is 1). So then <kbd>if(1)</kbd> will always be true (since any nonzero number evaluates to <kbd>true</kbd>).</p>
<p>I believe it will return an error since x = 1 is not a Boolean expression</p>
<p></p>
<p>Edit: This expression is valid. What happens is that after the assignment (<kbd>x = 1</kbd>), the value of <kbd>x</kbd> will be returned (which is 1). So then <kbd>if(1)</kbd> will always be true.</p>
<p>I believe it will return an error since x = 1 is not a Boolean expression</p>
<p></p>
<p>Edit: This expression is valid. What happens is that after the assignment (x = 1), the value of x will be returned (which is 1). So then if(1) will always be true.</p>
I believe it will return an error since x = 1 is not a Boolean expression
The students updated answer is correct. This will likely trigger a compile time warning."
"Assumption for &#34;strength&#34; of comparison statement: <p><img src=""/redirect/s3?bucket=uploads&amp;prefix=paste%2Flm7uk96a8bm1dp%2F796860b585547d40c00159637680b7ef26fc9fc1fdc55d6bd203ba5c30a9540e%2Fimage.png"" alt=""image.png"" /></p>
<p></p>
<p>For this question in the quiz section of the textbook, some of the answers were marked as &#34;weak&#34; and therefore incorrect because they also work when the rectangles are positioned away from each other, however, the question does not specify that the statement needs to <em>only </em>be true when the rectangles overlap. Would this be something that would be specified on an evaluation, or are we supposed to assume this?</p>","<p>The question expected the condition to be true only when the rectangles overlap (and false otherwise). </p>
<p></p>
<p>If it were to appear in an exam, the question will clearly state that it&#39;s &#34;only&#34; when rectangles overlap. For that sake, I have clarified the question in the book. It will take a minute or so to appear. </p>"
"Q4 2022: In this question why is there a slash before 0 while initialising the characters?<br /><br /><img src=""/redirect/s3?bucket=uploads&amp;prefix=paste%2Fl82ascrd45t5rm%2Ffa5ab455ba466f2217a0f132f23de20020ad1c5eddce9dd5d0c70f7e97fbeb1d%2Fimage.png"" alt=""image.pngNaN"" />",That is a null character.
"2022 Midterm Q1: <p>Am I allowed to use fmod() function in this question? Solution decided to go the long way around...</p>
<p><img src=""/redirect/s3?bucket=uploads&amp;prefix=paste%2Flm7uk5b582wwb%2F147388fdfef44caa5ed4a9149427ae7932b5969061ba23ca9d8a3b033be40a8d%2Fimage.png"" alt=""image.pngNaN"" width=""976"" height=""141"" /></p>","I don&#39;t think this solution would work, consider if <kbd>rand()</kbd> outputted 98. Then <kbd>fmod(98, 99.9) = 98.0</kbd>. If you then add 66.6, it wouldn&#39;t be in the range of [66.6, 99.9].
I don&#39;t think this solution would work, consider if rand() outputted 98. Then fmod(98, 99.9) = 98.0. If you then add 66.6, it wouldn&#39;t be in the range of [66.6, 99.9].
I don&#39;t think this solution would work, consider if rand() outputted 98. Then fmod(98, 99.9) = 98.0. If you then add 66.6, it wouldn&#39;t be in the range of [66,6, 99.9]."
"2023 Midterm, would like some clarification on this:: <p><img src=""/redirect/s3?bucket=uploads&amp;prefix=paste%2Flm7ukgc33a41zw%2F4b155601a4a29049b78b87fae0c9a96273ee032a0dd5911d3eb7ae3d48ee2f3e%2FScreenshot_2024-02-24_at_9.49.21_PM.png"" alt=""Screenshot_2024-02-24_at_9.49.21_PM.png"" width=""455"" height=""587"" /></p>
<p></p>
<p>In the solution, they stated for the second printf statement, *a = -5 and *b = 12. I personally ended up with *a = 17 and *b = 17. </p>
<p></p>
<p>Here is my thought process after the first if-statement: </p>
<pre>
*a = -5, *b = 7, and c = 3
a = b; //a now points to address of b 
*a = *a &#43; 5; //a-&gt;b=7, since a points to b, and b has value 7. We are doing *a = 7&#43;5
//At this time *a = 12, *b = 12, c = 3, since changing *a will change *b since they share pointees</pre>
<p></p>
<p>Then after returning pointer b, a=12 and b=12 c=3. </p>
<p></p>
<p>Slightly confused here! </p>","<p>Since <kbd>a</kbd> is updated to point to the address of <kbd>b</kbd>, the value at <kbd>a</kbd> wouldn&#39;t be changed (<kbd>a</kbd> will still be -5). So the line <kbd>*a = *a &#43; 5</kbd> actually changes the value of <kbd>b</kbd>.</p>
<p></p>
<p>I also think you did <kbd>*a = *a &#43; 5</kbd> twice, but the code only has it once.</p>
<p>Since a is updated to point to the address of b, the value at a wouldn&#39;t be changed (a will still be -5). So the line *a = *a &#43; 5 actually changes the value of b.</p>
<p></p>
<p>I also think you did *a = *a &#43; 5 twice, but the code only has it once.</p>
<p>Since a is updated to point to the address of b, the value at a wouldn&#39;t be changed (a will still be -5).</p>
<p></p>
<p>I also think you did *a = *a &#43; 5 twice, but the code only has it once.</p>"
"Boolean expressions: <p>Hi!</p>
<p></p>
<p>If I have the following code: bool x = (A || B &amp;&amp; C); </p>
<p></p>
<p>Is this equal to ((A || B) &amp;&amp; C) or (A || (B &amp;&amp; C))?</p>
<p></p>
<p>Thank you </p>","I believe <kbd>&amp;&amp;</kbd> has a higher precedence than <kbd>||</kbd>, so <kbd>B &amp;&amp; C</kbd> is evaluated first. This means that it would be equivalent to <kbd>(A || (B &amp;&amp; C))</kbd>.
I believe &amp;&amp; has a higher precedence than ||, so B &amp;&amp; C is evaluated first. This means that it would be equivalent to (A || (B &amp;&amp; C)). 
<md>&& has higher precedence, but you are not expected to memorize this in life or for the exam. I would ask you to alway be extra cautious and put brackets around what you want to be evaluated first.</md>"
"Midterm 2019 Question 12: <p>Hi, can someone explain the logic of the inner loop of midterm 2019 question 12? I am not sure to understand how to get the pattern to calculate row #7 of Pascal&#39;s triangle.</p>
<p><img src=""/redirect/s3?bucket=uploads&amp;prefix=paste%2Flm7ul8lvdhr4ig%2Fd6a1958c64b298166da20df2e85e155456db29ca7216a76df77c9a692438e1c4%2Fimage.png"" alt=""image.pngNaN"" /></p>","<p>So there are two key variables that move together that allow us to compute the nth row, those being saveElement and oneToLeft.</p>
<p></p>
<p>We start oneToLeft at 0 which makes sense since the first entry of any row is going to be 1 (pArray[0] &#43; oneToLeft = 1 &#43; 0 = 1). Then for every subsequent element (call it i), pArray[i] is is updated to pArray[i] &#43; pArray[i - 1], however pArray[i - 1] is <strong>not</strong> the element we can use in this case, since it was changed in the previous iteration. To compensate for this, we need to maintain the value of pArray[i - 1] <strong>before</strong> it is updated on the prior iteration. We maintain this value by updating oneToLeft to saveElement, and saveElement is the value of pArray[i - 1] <strong>before</strong> it is updated. </p>
<p>So there are two key variables that move together that allow us to compute the nth row, those being saveElement and oneToLeft.</p>
<p></p>
<p>We start oneToLeft at 0 which makes sense since the first entry of any row is going to be 1 (pArray[0] &#43; oneToLeft = 1 &#43; 0 = 1). Then for every subsequent element (call it i), pArray[i] is is updated to pArray[i] &#43; pArray[i - 1], however pArray[i - 1] is <strong>not</strong> the element we can use in this case, since it was changed in the previous iteration. To compensate for this, we need to maintain the value of pArray[i - 1] <strong>before</strong> it is updated on the prior iteration. We maintain this value by updating oneToLeft to saveElement, and saveElement is the value of pArray[i - 1] <strong>before</strong> it is updated. </p>
<p>So there are two key variables that move together that allow us to compute the nth row, those being saveElement and oneToLeft.</p>
<p></p>
<p>We start oneToLeft at 0 which makes sense since the first entry of any row is going to be 1 (pArray[0] &#43; oneToLeft = 1 &#43; 0 = 1). Then for every subsequent element (call it i), pArray[i] is is updated to pArray[i] &#43; pArray[i - 1], however pArray[i - 1] is <strong>not</strong> the element we can use in this case, since it was changed in the previous iteration. To compensate for this, we need to maintain the value of pArray[i - 1] <strong>before</strong> it is updated on the prior iteration. We maintain this value by updating oneToLeft to saveElement, and saveElement is the value of pArray[i - 1] <strong>before</strong> it is updated. </p>
<p></p>"
"I don&#39;t understand the logic behind this code....: So this is the code for asking the user to enter a number and summing the values until the user inputs a negative value.<br /><img src=""/redirect/s3?bucket=uploads&amp;prefix=paste%2Fl82ascrd45t5rm%2F3baa6fdaa33f7f959813177479c6444a52dcf4065a5f761e7be709cf526f45b9%2Fimage.png"" alt=""image.png"" /><br /><br /><br />Now my confusion is: When the user is asked to enter the number first time, there is no scanf after printf so the first number does not get stored in any variable. Therefore, the first loop will be:<br />sum = 0 &#43; 0 = 0 right?<br /><br />Then the scanf statement prompts the user to enter the second number which then gets stored in int num. So technically, the code should ignore the first input by the user right because the scanf can&#39;t store two individual input simultaneously? <br />So the final sum should include the sum of all values beginning from the second input until the the negative value.<br />How does it work properly then? Please clarify.",The input value will be parsed when there is a scanf. So the first number will be read into the program after sum=0&#43;0=0. It will not magically just get discarded from the input.
function: when can a function change the value of variables which is defined outside the function and under what condition the functions cant change?,"If it is passed by pointer/address, it can be changed, if it is passed by value, it cannot
If it is passed by pointer/address, it can be changed, if it is passed by value, it cannot
In fact a function can never change the value of the parameter that is passed into the function from the caller scope. What you can do is to pass a pointer and now you can change the content that stores in that address."
"Midterm 2023 Q10 Wrong function definition: <p>Hi,</p>
<p></p>
<p>When I tried to write the function, I used the given definition of taking input as (int barcode). However, it should be (long barcode). In the solutions it uses (long barcode). Is this a trick we are expected to correct on an exam? Or is it a misprint? Sorry if I am missing something. </p>
<p><img src=""/redirect/s3?bucket=uploads&amp;prefix=paste%2Flm7ukr1754d2wl%2F06fcc61326d20c6be4c59082f45da61c35854f48e7032b40181a6cbd3ec2a930%2FScreenshot_2024-02-25_at_11.32.23.png"" alt=""Screenshot_2024-02-25_at_11.32.23.pngNaN"" /><img src=""/redirect/s3?bucket=uploads&amp;prefix=paste%2Flm7ukr1754d2wl%2Fb7346a69f902b9a80c925af9e7d18bdbb90a8dceb395a5158a24d102d67d48e2%2FScreenshot_2024-02-25_at_11.30.37.png"" alt=""Screenshot_2024-02-25_at_11.30.37.pngNaN"" /></p>",I believe it is just a typo.
"Usage of math library on midterm?: If a question doesn&#39;t mention if certain libraries are allowed/excluded, then can we assume that we can use functions from any library (like the math one)?","@588 @568
Yes"
"2023 Question 10: <p>Wouldn&#39;t the 11-digit input result in integer overflow? If so, would operations with larger-than-allowed integer values have been allowed on this question?</p>
<p></p>
<p><img src=""/redirect/s3?bucket=uploads&amp;prefix=paste%2Flm7uk2nchjopf%2Fb4cfa59aaff4584b01f8d71fbec812a5ca8702e37a1133286b36e73904d6d23d%2Fimage.png"" alt=""image.png"" /></p>",@605
"Error in VScode Debugging: <p>Hello,</p>
<p></p>
<p>I&#39;m trying to use the debugger on VScode but I keep getting this error. How should I proceed and if I need to enter something into the configuration, what should i type?</p>
<p><img src=""/redirect/s3?bucket=uploads&amp;prefix=paste%2Flm562039i1l1bg%2Fba342d1541c342d6c64ad108dac98883c414d55d3939feefab5ba4b87b74ea4d%2FScreenshot_2024-02-25_at_12.18.24_PM.png"" alt=""Screenshot_2024-02-25_at_12.18.24_PM.png"" /></p>",Very likely there is a compile time error in your code
Will we have debugging questions on the midterm?: Would we be asked to find bugs in a code?,"A lot of past exams include a question that asks to find the errors/warnings in a piece of code so I&#39;d be prepared to answer something similar
A lot of past exams include a question that asks to find the errors/warnings in a piece of code so I&#39;d be prepared to answer something similar 
<md>Why not?</md>"
Hexadecimal &lt;=&gt; binary/decimal: Do we need to know how to convert to and from hexadecimal numbers?,<md>No.</md>
"Spaces on exam: <p>How do we indicate the printing of a space in code on an exam, as handwriting is ambiguous sometimes? For example, in midterm 2023 question 11, where they ask us to print a star pattern, I wrote this (below) in my code to represent printing one space. Is this okay? Or should we just leave it blank and assume the examiner knows it&#39;s one space? Or maybe should we add a comment to explain how many spaces we&#39;re leaving?</p>
<p><img src=""https://media.discordapp.net/attachments/962348344624181301/1211421791180955698/image.png?ex=65ee2376&amp;is=65dbae76&amp;hm=103aaec68e9922cc873dc2c38669a70332e7abcf010a33eed1eff021b5193b12&amp;=&amp;format=webp&amp;quality=lossless&amp;width=953&amp;height=642"" alt=""Image"" width=""411"" height=""277"" /></p>","@527
@527
Writing it as you have shown or as a blank space is good enough. "
"Use of boolean in the midterm: <p>Some students have asked similar questions regarding the usage of the math library, so I just want to confirm that if we can assume that</p>
<p><em>#include &lt;stdbool.h&gt; </em>is <strong>always included in the directives. </strong>Thanks!</p>",you can assume this 
"Use of &#34;break&#34;: Professor Salma has mentioned that she does not like the use of &#34;break&#34;s, however I was wondering if we would get marks taken off if we do use it on an exam.","<p>Yes, It should be okay. The program just needs to work (under the restrictions of the question of course).</p>
<p></p>
<p>I believe the use of break is discouraged because it can cause unexpected behavior if used more than once in your program.</p>
<p>Yes, It should be okay. The program just needs to work (under the restrictions of the question of course).</p>
<p></p>
<p>I believe the use of break is discouraged because it can cause unexpected behavior if used more than once in your program.</p>
<p>Yes, It should be okay. The program just needs to work (under the restrictions of the question of course).</p>
<p></p>
<p>I believe the use break is discouraged because it can cause unexpected behavior if used more than once in your program.</p>
small correction to student answer:<div><br /></div><div>break does not cause unexpected behaviour if used more than once. It always does what it’s suppose to do… break out of the current loop. </div><div>It’s not like accessing illegal memory which causes unexpected behaviour. </div><div><br /></div><div>The reason break is not liked is if you have numerous amount of break statements throughout your loop, it leads to multiple exit points within a loop which can be confusing. This trend is usually found for beginner coding courses (spamming break and continue whenever they can)</div><div><br /></div><div>Having a couple here and there as “pre checks” is not bad practice and seen throughout industry. </div>
small correction to student answer:<div><br /></div><div>break does not cause unexpected behaviour if used more than once. It always does what it’s suppose to do… break out of the current loop. </div><div>It’s not like accessing illegal memory which causes unexpected behaviour. </div><div><br /></div><div>The reason break is not liked is if you have numerous amount of break statements, it leads to multiple exit points within a loop which can be confusing. This trend is usually found for beginner coding courses (spamming break and continue whenever they can)</div><div><br /></div><div>Having a couple here and there as “pre checks” is not bad practice and seen throughout industry. </div>"
"Midterm 2023 Q8: <p>To find the size of the arrays in this question is it possible to use the size variable itself instead of a counter?</p>
<p><img src=""/redirect/s3?bucket=uploads&amp;prefix=paste%2Flm7uk5b582wwb%2F65c68ebfebe4daf3623975a38e617c117558cc449ca276a935dd5aff5012f160%2Fimage.png"" alt=""image.pngNaN"" width=""746"" height=""314"" /></p>
<p>Solution provided:</p>
<p><img src=""/redirect/s3?bucket=uploads&amp;prefix=paste%2Flm7uk5b582wwb%2Fb738bdc64601ad8e56639df675d7472833ca8a8ce3f4a9b51b023dc2e86b13fa%2Fimage.png"" alt=""image.png"" /></p>",yes
"Scanf: When asking for an input using scanf, why is it that we use the &amp; to assign the input to a variable when &amp; means &#34;address of&#34;. Wouldn&#39;t it make sense to use *instead. Im just not understanding what&#39;s going in in terms of pointers when we use scanf and it is making it hard to understand why when we input a pointer, we do not use the &amp; sign. Hope this question made sense!","&#39;*&#39; is used to dereference a pointer type, for scanf() you want to pass an address so you shouldn&#39;t dereference a pointer since it is already an address.
&#39;*&#39; is used to dereference a pointer type, for scanf() you want to pass an address so you shouldn&#39;t dereference a pointer since it is already an address."
"Final 2022 Q8: Won&#39;t this line always be equal to 0? I do not understand how this works. For example let&#39;s say the number is 36. So now int tenDigit will be equal to:<br />(36/10) - (36/100)*100 which is nothing but 3.6 - 3.6 = 0<br /><br />So what am I missing? Can anyone please explain?<br /><br /><img src=""/redirect/s3?bucket=uploads&amp;prefix=paste%2Fl82ascrd45t5rm%2F90ea762678ceef1f55677e5a7b1dd9fc7e333f6c3d09a95fd28f014d21e9f35f%2Fimage.png"" alt=""image.pngNaN"" />","<p>Since <kbd>number</kbd> is of the integer type, integer division will occur:</p>
<p></p>
<ul><li><kbd>36 / 10 = 3</kbd></li><li><kbd>(36 / 100) * 10 = 0 * 10 = 0</kbd>.</li></ul>
<p></p>
<p>So if <kbd>number = 36</kbd>, <kbd>tenDigit = 3 - 0 = 3</kbd>.</p>
<p>Since <kbd>number</kbd> is of the integer type, integer division will occur:</p>
<p></p>
<ul><li><kbd>36 / 10 = 3</kbd></li><li><kbd>(36 / 100) * 10 = 0 * 10 = 0</kbd>.</li></ul>
<p></p>
<p>So if <kbd>number = 36</kbd>, <kbd>tenDigit = 3 - 0 = 0</kbd>.</p>
Since <kbd>numbe</kbd>r is of the integer type, integer division will occur. <kbd>36 / 10 = 3</kbd> and <kbd>(36 / 100) * 10 = 0 * 10 = 0</kbd>. So if <kbd>number = 36</kbd>, <kbd>tenDigit = 3 - 0 = 0</kbd>.
Since number is of the integer type, integer division will occur. 36 / 10 = 3 and (36 / 100) * 10 = 0 * 10 = 0. So if number = 36, tenDigit = 3 - 0 = 0."
Allowed exam stationary: Will we have a space to write out rough work/pseudo code? Also will we be allowed to use colored pens or highlighters to write things in the question space on the exam or is pencil only allowed.,"Based on previous exams, there is extra space at the back of the exam sheet for scrap workings. Not sure about the other question though
<p>There is enough space to write pseudo code, just like Winter 2023 midterm exam.</p>
<p></p>
<p>Do whatever you want to do in the exam paper as long as you don&#39;t damage it.</p>"
"Question 7 - 2023 Midterm: Hi, I did Q7 from the 2023 Midterm:<br /><img src=""/redirect/s3?bucket=uploads&amp;prefix=paste%2Flm7uk2nchjopf%2Faea04677ad7fdf81e72d2808a226becfd84dbf9a2b27b7ca7f9053eca7fde414%2Fimage.png"" alt=""image.png"" /><br /><br />but instead of outputting the above, my code outputs:<br /><img src=""/redirect/s3?bucket=uploads&amp;prefix=paste%2Flm7uk2nchjopf%2F0c166fa83c4be338b15f492b09f571c3de81a8b32a95145b5cb5eae4f4743e88%2Fimage.png"" alt=""image.png"" /><br /><br />Below is my code, I&#39;ve tried replacing my while loop with a do while loop and adjusting the position of the halfway calculation in my code, but that didn&#39;t work.<br /><img src=""/redirect/s3?bucket=uploads&amp;prefix=paste%2Flm7uk2nchjopf%2Fb906f26730af19c06fd0d244e0ee3a3ebbdfce758064df2e128c90be36a0a6ae%2Fimage.png"" alt=""image.png"" /><br /><br />Any help would be appreciated",@512
"2020 midterm Q6: The answer does not take into account factorials. It just increments the denominator by 1 and then continues with the loop. So how is this correct when the question clearly states that the term&#39;s denominators should be factorials?<br /><br />Please explain.<br /><br /><img src=""/redirect/s3?bucket=uploads&amp;prefix=paste%2Fl82ascrd45t5rm%2Ffba221cbca16291db25420fb74b0ecf839fbae1bf4099791ab85b0941b299779%2Fimage.png"" alt=""image.png"" />",@522
