Question,Answer
"Homework 4 q1a: When finding a linear transformation whose kernel contains the vector for the coefficients of the balanced equation, can we choose an arbitrary domain? Anything that has four columns can work, so technically we can have any number of rows, right?",The coefficient space is a subspace of a specific $$\mathbb R^n$$. So the domain of your linear map is completely determined by what your coefficient space is. 
"Homework 4q1(3): <p><img src=""/redirect/s3?bucket=uploads&amp;prefix=paste%2Fljt09653okw544%2F18ef1d182772a3e0a4c37a6f30a1b8bb13883abb9f3de26059f7544fe89c972c%2Fimage.png"" alt=""image.png"" /></p>
<p>What about the combustion reaction is being monitored? Just how much is left? And when it says &#34;you can assume that the reactions proceed according to the stoichiometric ratios,&#34; does that mean the ratios developed in the previous questions? As in, assume it will be balanced?</p>",The sensor is monitoring the change in any compound. Yes assume it will be balanced.
Regrade: Is it still possible to request for regrade now?,The regrades for the midterm have been closed. No more regrade requests are accepted. 
Homework 4 Question 1a): Is there any hint or starting point that can be given for solving question 1a for assignment 4? ,Find the set of all mathematically possible balancing equations. Investigate why this set is a subspace and how you can define a linear map whose kernel coincides with this set.
"Homework 4 Question 2e Clarification: Greetings, <br /><br />Question 2e of Homework 4 says that we give 2 fake inscripted rocks to the government but then asks that we find two different sets of fake inscriptions. The wording of the question seems a little ambiguous. Does this mean that we must find 2 sets of 2 new inscriptions (for a total of 4 inscriptions)? Or that we just need to find 2 inscriptions that would go onto the 2 rocks?<br /><br />Thank you!","You need two different sets, each set contains two rocks. Each set defines a subspace that trivially intersects the secret. "
"WH3 Q1(a): <p>By representing the atom balance equation, do you mean we can find an arbitrary matrix that satisfies the stoichiometric coefficients or do we need to find a matrix based on the atoms number in each products in the reaction?</p>
<p></p>
<p>In another word, do first balanced the reaction or do we need to solve how to balance this reaction by using matrix?</p>","You are given two chemical reactions, a complete one and an incomplete one. Parts A and b of the question refer to the complete chemical reaction explicitly given in the question and part C refers to the incomplete one explicitly given in teh question. Part D refers to both. <br /><br />For both cases, you are asked to find the subspace the coefficients in teh balance reaction create and describe the subspace as the kernel of a linear map. That is to find a linear map whose kernel is the space of all mathematically possible coefficients that balance the reaction.
You are given two chemical reactions, a complete one and an incomplete one. Parts A and b of the question refer to teh complete chemical reaction explicitly given in teh question and part C refers to the incomplete one explicitly given in teh question. Part D refers to both. <br /><br />For both cases, you are asked to find the subspace the coefficients in teh balance reaction create and describe the subspace as the kernel of a linear map. That is to find a linear map whose kernel is the space of all mathematically possible coefficients that balance the reaction. "
WH P2e: The question states that we &#34;want the subspace the fake rocks create to trivially intersect the secret plane&#34;. Can we assume that the secret plane we are trying to recover will always be the same? ,"Yes, there&#39;s one specific secret plane, if that&#39;s what you mean"
TextBook: So I have not been utilizing the textbook to its full potential and besides reading through chapters I have not done all of the practice problems. I am wondering with the upcoming midterm what is the general opinion on the utility of the textbook? Are the question a accurate representation on what we will be tested on? Also are all concepts covered aswell? Thanks.,"The details about the midterm will be released at least one week before teh exam, similar to Midterm I. The Textbook complements our course. Everything that we expect you to learn is already in post-class readings (in a more condensed form compared to the textbook), WW and tutorial questions, and your written homework. The textbook and the suggested textbook problem will give you the option to see more examples and to see justifications of the statements that we don&#39;t get to properly justify in post-class readings. It is up to you to decide how much you need to use a textbook. 
Personally, the textbook provides a different manner of delivery of the same material. If you find that you prefer the format and delivery of the textbook then it will serve as a good tool to use. "
Written Homework 4 overall question: Do I have to show my RREF calculations for this assignment or can I go from having my matrix to RREF immediately. I am wondering because it takes too much space to RREF a matrix.,"It is OK not to include your row reduction steps as long as your RREF is correct. At this point in the course, it is assumed that you know how to row reduce to RREF."
"PCE 7 Question: <p>Hello,</p>
<p>How did they determine this? It is from the first example in the Introduce section of PCE 7.</p>
<p>Thank You.</p>
<p><img src=""/redirect/s3?bucket=uploads&amp;prefix=paste%2Flm7ukfk6s2j1x2%2Fe5e97f901c708f4aa8a7b8c736970f42e6ba8a95e01a38cc27f694f32e0d6065%2Fimage.png"" alt=""image.png"" /></p>","First, write down the equation for $$P$$. Then find the general solution for it. What does an arbitrary vector in your general solution look like?
You can think of it as first having an equation in the form x&#43;y&#43;z=0. Then, treating y and z as parameters, you solve for x in terms of those two so you get x=-y-z. The result is first component (x) is -y-z, second component is y, third component is z."
"HW 4 P2 e): <p>Hello,</p>
<p></p>
<p>I am having trouble determining the equation of the secret plane. I have determined two bases for the secret plane already. How can I find a vector perpendicular to the bases I determined? I believe I need to do in order to generate the secret plane&#39;s equation.</p>
<p><img src=""/redirect/s3?bucket=uploads&amp;prefix=paste%2Flm7uk5b582wwb%2Fe60df241b6398b668eba2019a7a8a65b08f14355a51742ff3cb54a92465bae1e%2Fimage.png"" alt=""image.pngNaN"" width=""584"" height=""138"" /></p>","If you found a basis for your plane, you already expressed your plane. Note that yoru plane is not $$mathbb R^3$$, so the normal equation of the plane is not possible anymore. That is why we use basis to describe subspaces /. 
A cross product of two vectors will be perpendicular to either of the two vectors. There are other ways to find the equation of the plane, however. From the bases you have, how could you express their span as an equation? "
HW4 Q2(e): What does it mean by trivially intersect the secret plane?<br /><br />Does it mean that the forged plane never intersects the actual secret plane?<br /><br />OR<br /><br />Does it mean that the forged plane intersects the actual secret plane at the origin?,@498
"HW4 q1: Can the coefficient of the reaction be negative? if not, then all the possible of reaction coefficients does not even form a subspace. But from what I know, the coefficients should be positive.","<p>Yes, but in this case we will just allow them to be negative anyway. In this question, we are interested in the set of mathematically valid solutions. The set of physically possible solutions is always a subset of the set of mathematically valid solutions due to the physical constraints. </p>

<div>
<div></div>
</div>"
"HW Prob. 3 Q1: How are we supposed to find the Matrix T, which in the basis rgb gives A? Should the question state [x]rgb?",You are referring to problem 3 part 1? The matrix for T is given to you. What you must find is the image
dim(A): For an n x m matrix is m = dim(A)?,"<p>I&#39;m not sure exactly what you mean. For an n x m matrix, you would usually say its size is n x m. As in, you&#39;d have to include both of them.</p>
<p>Alternatively, we often refer to the rank of a matrix, which is a concept much like dimension. In that case, m is not necessarily the rank, but it is the maximum possible rank of the matrix.</p>
<p>I&#39;m not sure exactly what you mean. For an n x m matrix, you would usually say its dimensions are n x m. As in, you&#39;d have to include both of them.</p>
<p>Alternatively, we often refer to the rank of a matrix, which is a concept much like dimension. In that case, m is not necessarily the rank, but it is the maximum possible rank of the matrix.</p>"
HW4 Q 1: Do my coefficients have to positive and whole numbers? ,@529
"Homework 4 Question 3: <p>I have two questions regarding Problem 3 in the assignment. <br /><br /></p>
<p>For Part 4, should the transformation from the friends phone to the Instagram image be expressed in RGB or CMY basis?</p>
<p></p>
<p>For Part 1 and 5 where it asks for the image of the transformation, is it safe to use span[vector]? I feel span implies that we can multiply the vector by any scalar multiple, but technically the RGB or CMY values cannot go below 0 or exceed 255. Should we state restrictions and express the image as a set? Or is span okay?</p>","<p>To answer your first question, since Problem 3 Question 6 asks for the transformation T in the CMY basis ([T]CMY), I think its fair to assume that Question 4 is asking for the transformation to the RGB basis, while question 6 is asking for the same transformation to the CMY basis.</p>
<p>  </p>
<p>To answer your first question, since Problem 3 Question 6 asks for the transformation T in the CMY basis ([T]CMY), I think its fair to assume that Question 4 is asking for the transformation to the RGB basis, while question 6 is asking for the same transformation to the CMY basis.</p>
<p>  </p>"
"Homework 4 Question 3.6 Clarification: <p>Hello, </p>
<p></p>
<p>For question 3 part 6 of Homework 4, it references a transformation T[CMY]. Is this the transformation we found at the end of part 4 or some other transformation?</p>
<p></p>
<p>Thank you.</p>","T is the transformation from part 1, this time in the CMY basis"
"Question about Work Being Shown: From what I have seen from other posts, we do not have to show work for RREF. Similarly, on the assignment, do we have to show our work for matrix multiplication?","<p>According to the rules of other assignments, it&#39;s not compulsory to write down every step in the process, but if there&#39;s a mistake they won&#39;t give you partial marks.</p>
<p></p>
<p>(Selon les règles des autres devoirs, il n&#39;est pas obligatoire d&#39;écrire chaque étape dans le processus, mais s&#39;il y a un erreur ils ne te donneraient pas des notes partiels.)</p>"
"HW 4 Q2e: <p><img src=""/redirect/s3?bucket=uploads&amp;prefix=paste%2Fljt09653okw544%2Fbc45cda2f14194ef65a3351d199264290a2413d9299179383c81d9305700d392%2Fimage.png"" alt=""image.png"" /></p>
<p>When it says &#34;Give at least two different sets of fake inscriptions,&#34; does that mean 4 total? or it is just a repetition of the previous statement saying &#34;You decide to create two fake rocks&#34;?</p>
<p></p>",You need to give two possible answers. Each answer has two equations. 
"Homework 4, Problem 2 e): The question asks for &#34;at least two different sets of fake inscriptions.&#34; Does this mean that we should give 2 equations in R^6 that are fake inscriptions or 4 in total (2 sets of 2 equations)? Also, are we assuming that the other equations that contain this secret plane have been exposed, or only the specific plane that we have discovered (given at the beginning of the question)? Thank you.",Regarde @538
"HW4 Q2 (e): <p>I am having trouble understanding how to approach this question. I understand that &#34;the subspace the fake rocks create trivially intersects the secret plane&#34; means that they only intersect the secret plane at the zero vector. But what&#39;s the next step knowing this information?</p>
<p></p>
<p>Thank you!</p>","<p>Another way to write this problem is &#34;how can we create a subspace that includes nothing from the secret plane but the zero vector?&#34;</p>
<p>(Un autre manière d&#39;écrire ce problème est « comment peut-on créer un sous-espace qui n&#39;inclure rien du plan secret que le vecteur nul? »)</p>
<p></p>
<p>To understand better, think of this example in $$R^3$$. Imagine that we have a line and we want to find a plane which intersects it only at $$(0,0,0)$$. The easiest way to do this is to use the direction vector of the line as the normal of the plane. We can do something similar, but in $$R^6$$ instead of $$R^3$$.</p>
<p>(Pour le comprendre mieux, pense à cet exemple en $$R^3$$. Imagine qu&#39;on a un ligne et qu&#39;on veut trouver un plan qui l&#39;intersecte seulement à $$(0,0,0)$$. Le méthode le plus facile est de utiliser le vecteur de direction du ligne pour le normal du plan. On peut faire quelque chose similaire, mais en $$R^6$$ à la place de $$R^3$$.)</p>
<p></p>
<p>(I think this is accurate.)</p>
<p>Another way to write this problem is &#34;how can we create a subspace that includes nothing from the secret plane but the zero vector?&#34;</p>
<p>(Un autre manière d&#39;écrire ce problème est « comment peut-on créer un sous-espace qui n&#39;inclure rien du plan secret que le vecteur nul? »)</p>
<p></p>
<p>Pour le comprendre mieux, pense à cet exemple en $$R^3$$. Imagine qu&#39;on a un ligne et qu&#39;on veut trouver un plan qui l&#39;intersecte seulement à $$(0,0,0)$$. Le méthode le plus facile est de utiliser le vecteur de direction du ligne pour le normal du plan. On peut faire quelque chose similaire, mais en $$R^6$$ à la place de $$R^3$$.</p>
<p></p>
<p>(The translator plugin does not work with LaTeX, I apologize.)</p>
<p>Another way to write this problem is &#34;how can we create a subspace that includes nothing from the secret plane but the zero vector?&#34;</p>
<p>(Un autre manière d&#39;écrire ce problème est « comment peut-on créer un sous-espace qui n&#39;inclure rien du plan secret que le vecteur nul? »)</p>
<p></p>
<p>Pour le comprendre mieux, pense à cet exemple en $$R^3$$. Imagine qu&#39;on a un ligne et qu&#39;on veut trouver un plan qui l&#39;intersecte seulement à $$(0,0,0)$$. Le méthode le plus facile est de utiliser le vecteur de direction du ligne pour le normal du plan. On peut faire quelque chose similaire, mais en $$R^6$$ à la place de $$R^3$$.</p>
<p></p>
<p></p>
<p>Another way to write this problem is &#34;how can we create a subspace that includes nothing from the secret plane but the zero vector?&#34;</p>
<p></p>
<p>(Un autre manière d&#39;écrire ce problème est « comment peut-on créer un sous-espace qui n&#39;inclure rien du plan secret que le vecteur nul? »)</p>
Un autre manière d&#39;écrire ce problème est « comment peut-on créer un sous-espace qui n&#39;inclure rien du plan secret que le vecteur nul? »"
"A quick question regarding determining the image of a transformation with the matrix: Do we find the image of a transformation by converting its matrix to its RREF and finding its pivot columns? In other words, is the image of a transformation the span of its pivot columns?","<p>Technically you don&#39;t really need to go so far. The span of all the column vectors is the image of the transformation.</p>
<p></p>
<p>If you need to find the <em><strong>basis</strong></em> of the image, then you will need to remove redundant vectors, and find the minimum set of column vectors that span the space. Column vectors are redundant when they can be expressed as linear combinations of other column. In other words, when column vectors are not linearly independent, then you will need to find the RREF which gives the number of vectors in the basis (i.e. the dimension of the image).</p>"
"Webwork 7 Problem 3: <p><img src=""/redirect/s3?bucket=uploads&amp;prefix=paste%2Flm2n795hd584e%2F8867110ed26fec17f21faab198ef36b590cbd68e12a47de1c7fb3adff5655aa0%2Fimage.png"" alt=""image.png"" /></p>
<p>For this question, I took a to be &lt;-9,-2&gt;  b as &lt;5, -6&gt; and x as &lt;-2,-8&gt;. To find the coordinates of x in the ordered basis, I created a system of equations:</p>
<p>-9x&#43;5y= -2</p>
<p>-2x-6y= -8</p>
<p>When I solved this system as a matrix I got x = 13/16 and y = 17/16, however the answer is incorrect. Is there something I am doing wrong?</p>
<p></p>
<p></p>","From what I can tell, a looks to be &lt;-7,-2&gt;, not &lt;-9,-2&gt;.
From what I can tell, a look to be &lt;-7,-2&gt;, not &lt;-9,-2&gt;."
"HW 4 Q 2c 2d: <p>Hi!</p>
<p>I just want to confirm that for Q2c, should we only use the three new equations to find the bases? Can we use the new ones &#43; <strong>our equation (the one provided at the start of the question)?</strong></p>
<p>Similarly, for Q2d, should we use the two new equations &#43; the equations in 2c &#43; our equation to find the bases? I feel like if we only use the new ones, the number of rows of bases would be different for 2b and 2c. Thanks!</p>
<p>2c equations:<img src=""/redirect/s3?bucket=uploads&amp;prefix=paste%2Flm7ukh5cyqz224%2F2eb61df34e97a8ae8ed2d619090285692503cbdc167eae34f564a77160cf46cb%2FScreen_Shot_2023-11-04_at_12.15.18_PM.png"" alt=""Screen_Shot_2023-11-04_at_12.15.18_PM.pngNaN"" /></p>
<p>2d equations:</p>
<p><img src=""/redirect/s3?bucket=uploads&amp;prefix=paste%2Flm7ukh5cyqz224%2F8aa30aa513d4d9dd4432ff47a009552168d996f3e113720d8dd9ece8afd50bf9%2FScreen_Shot_2023-11-04_at_12.16.12_PM.png"" alt=""Screen_Shot_2023-11-04_at_12.16.12_PM.pngNaN"" /></p>
<p>Our equation:</p>
<p><img src=""/redirect/s3?bucket=uploads&amp;prefix=paste%2Flm7ukh5cyqz224%2Fc3f5cce91635e176c6b879cc2ce0006eb8726feb9126c1adfb34a556fdfd1276%2FScreen_Shot_2023-11-04_at_12.17.59_PM.png"" alt=""Screen_Shot_2023-11-04_at_12.17.59_PM.png"" /></p>","I&#39;m pretty sure for each question we are supposed to use all of the equations given up to that point, otherwise the follow-up question would not make much sense. "
"WH4 RREF: If we were to reduce a matrix to RREF, are we required to show all the reduction steps or can we just go from the regular matrix to RREF?",I think it was mentioned before that we don&#39;t have to show reduction steps; we can go straight to the RREF form.
"HW 4 Q1: When finding the set of stoichiometric coefficients, should we convert them to whole numbers as per convention or is it fine to leave in fractions for the final answer?","As far as I know, it is okay for them to be fractions."
Question 2c: Hello. I&#39;m not sure how to generate three difference bases for problem 2c. I found a spanning set containing only two vectors so I&#39;m not sure how to form that into three bases. Unless I&#39;m doing something wrong.,"<p> Try to use the basis you already have to generate vectors in your subspace. </p>
<p></p>
<p>A basis for a subspace is any spanning set for the subspace that is also linearly independent. There are infinitely many bases for a given subspace.  Once you know the dimension of your subspace, you know exactly how many vectors you need to create a basis. It only remains to check whether they are linearly independent or a spanning set.</p>"
"WH4 Problem 2 (b): <p>Hello,</p>
<p>How would finding a linear map and using rank-nullity to form this answer? And how are we supposed to go about starting to find this linear map?</p>
<p>Thank you.</p>","<p>Rank-Nullity Thereom states that for some $$T: \mathbb{R}^{n}\to \mathbb{R}^{m}$$, $$dim(ker(T)) + dim(im(T))) = n$$. Think about what your $$n$$ would be given the space that the hyperplanes lie in and what your $$dim(ker(T))$$ should be based on the fact that the soloution is a Two-Dimensional subspace and you should be able to solve for $$dim(im(T))$$ which will indicate the min number of planes required. </p>
<p></p>
<p>I dont think for this particular problem you would need to find a linear map with an actual &#34;formula&#34; but just define some $$T: \mathbb{R}^{n}\to \mathbb{R}^{m}$$ that takes hyperplanes and outputs a two-dimensional plane as a subspace of your original space </p>"
"Basis is a spanning set Problem 3 Q1: <p>Hi, </p>
<p></p>
<p>Could someone please clear up my confusion? If my question is too answer-specific I would like to read a reply after the WH4 deadline. </p>
<p></p>
<p>Problem 3 Q1 asks us for the basis of the linear transformation. However, my understanding was that a basis must be a spanning set (ex. if the basis describes a subspace in R^1 then it must span all of R^1). How could we have a basis for RGB if the values must be between 0-255 by definition? </p>
<p></p>
<p></p>
<p>Thanks</p>","I asked the TAs the same question and they said that we can ignore the restriction of the values lying between 0-255. That is just a rule in CS by the way. For the context of the question and assignment, you are allowed to assume that the basis spans R3.
<p>A basis is only defined for a subspace. You can not have a basis for a linear transformation. In Question 3, you are given two bases for $$\mathbb R^3$$. One of the bases is called RGB, and the other is called CMY.  </p>
<p></p>
<p>In part 1, you are asked to find the image of a given linear map, described in one of these bases (RGB). Since the image of a map is a subspace, you describe it using a basis. Hence you are asked to find a basis for the image of the given map. </p>
<p></p>
<p>A basis is only defined for a subspace. You can not have a basis for a linear transformation. In Question 3, you are given two bases for $$\mathbb R^3$$. One of the bases is called RGB, and the other is called CMy.  </p>
<p></p>
<p>In part 1, you are asked to find the image of a given linear map, described in one of these basis (RGB). Since the image of a map is a subspace, you describe it using a basis. Hence you are asked to find a basis for the image of the given map. </p>
<p></p>"
"Linear Map HW4 2(b): <p>Hello,</p>
<p>When the question asks us to define a linear map, do they want a transformation matrix?</p>
<p>Thank you.</p>","A linear map is a linear transformation, so it doesn&#39;t necessarily have to be a transformation matrix, but a matrix is probably the best way to go about representing a linear transformation."
"HW4 Gradescope formatting: When I submitted HW4 the formatting on the provided Gradescope template pdf doesn&#39;t seem to match the formatting on the actual website. When I click on the question sections it doesn&#39;t go to the correct page, so I was wondering if that would be a problem when submitting.",oh nvm i submitted it to calc by accident
"WH4 Problem 2(e): <p>Hello,</p>
<p>We are asked to find two pairs of equation that only intersect the secret plane at the origin. so are we being asked to develop these equations assuming that the secret service already has the equation that was initially given in the question and the three equation that were given in part (c)?</p>
<p>Thank you.</p>","<p>Hi, </p>
<p></p>
<p>I do not think this information is necessary to answer the question. The only information we need here is the plane in terms of the bases we found, and from that we can determine the answer to 2(e). </p>"
WH4 Problem 3(1): The 3(1) asked us to find the image of the transformation. But the entries of the vector transformed by this linear transformation should not exceed 255. So is it true that the image of the transformation is not a subspace? (nx may not ∈ W.) But this conflicts with the theorom: <em>Theorem (Image is a subspace). </em>What is wrong?,@552
"WH4 Problem 2(e) proof: <p>Hello,</p>
<p>If we used row reducing to figure out that the equations wouldn&#39;t work, do we have to show our row reducing steps or can we just show the reduced matrix? </p>
<p>Thank You.</p>","From @525, you don&#39;t need to show RREF steps as long as the final RREF is correct."
"Homework 4 Question 3(4): In 3(4) of homework 4, we need to come up with a linear transformation for the image as stored on friend’s phone, to create an image already posted to Instagram. Can it be assumed that we are looking to produce the image in the format that it has been originally posted to Instagram in? In other words, can we assume that Instagram’s servers store the image in RGB format as well?","Not sure what the question is entirely, however, instagram photos are described under the RGB basis."
"When will we receive our learning standards report?: We were told it would be released to Gradescope this week, I&#39;d really like to get an idea of where I stand in this course.",We had a technical issue so it hasn&#39;t been out yet. ut it will be before the end of the reading week. 
Syllabus for Midterm 2?: What all topics will be tested on midterm 2?,The information about midterm will be posted at least one week before the test. 
Unsubmitted Week 7 Tutorial Worksheet: Hello.<br />I think my tutorial partner forgot to add me to the group for the gradescope submission since when I checked for the submission it said there was no submission for that tutorial worksheet. Does it matter or am I going to get a mark of 0 on it.,"*view instructors comment
I believe this would be counted as uncompleted. The teachers inform you to submit and add group members before time is up. 
Hello, <div><br /></div><div>Please send me an email and include your partner’s name. </div><div><br /></div><div>Thank you, </div><div>Yazan </div>"
"Webwork 7 Problem 6: <p>Could someone explain how to do this?</p>
<p><img src=""/redirect/s3?bucket=uploads&amp;prefix=paste%2Flm7ukgfqdy6208%2F5288a14c7fc1d24dda06e0ce60aa5e4fed701d93c9e45ac55073dc3127e0f174%2Fimage.png"" alt=""image.pngNaN"" width=""543"" height=""176"" /></p>","first suppose v1, v2, v3 is an orthogonal set of vectors in R5
let w be vecor in span (v1,v2, v3) such that ... (given in the question)

we have to express w as linear combination of v1, v2, v3
as v1,v2 and v3 are orthogonal to each other so,
v1 · v2=0, v2· v3=0, v1·v3=0

since w is a vector in span (v1, v2, v3) we can wrtie w= av1&#43;bv2 &#43;cv3, where a, b, c are scalars
now w · v1=av1· v1&#43;bv2· v1&#43;cv3· v1
w · v1=a(v1· v1)&#43;b(v2· v1)&#43;c(v3· v1)
6=a(6)&#43; b(0) &#43; c(0)
6=6a
a=1

you have to repeat to get b and c values
hope this helps and there might be typo
*fixed it!
first suppose v1, v2, v3 is an orthogonal set of vectors in R5
let w be vecor in span (v1,v2, v3) such that ... (given in the question)
we have to express w as linear combination of v1, v2, v3
as v1,v2 and v3 are orthogonal to each other so,
v1 · v2=0, v2· v3=0, v1·v3=0
so now let&#39;s consider w=k1v1&#43;k2v2&#43;k3v3
w · v1=(k1v1&#43;k2v2&#43;k3v3) · v1
w · v1=k1 (v1· v1) &#43; k2(v2· v2)&#43;k3(v3· v3)
you can sub the given values from the question
and now you can find k1

you just have to repeat the step to find k2 and k3
and express w in this way
w= k1· v1 &#43; k2· v2 &#43; k3· v3
hope this helps and there might be typo"
"Webwork 7 Problem 7: <p>I think my main issue is I don&#39;t know how to approach this type of question when given an orthogonal basis instead of an orthonormal basis.</p>
<p></p>
<p>I tried converting it to an orthonormal basis by dividing each basis vector (u1, u2) by their magnitudes, but it didn&#39;t work because the question&#39;s format asks for v as a linear combination of the orthogonal basis vectors, and not the orthonormal basis vectors.</p>
<p></p>
<p><img src=""/redirect/s3?bucket=uploads&amp;prefix=paste%2Flm7ukgfqdy6208%2F430bbf451f481b12766e63c2504300b00006b3d0907722bc567776cfbf684f6b%2Fimage.png"" alt=""image.pngNaN"" width=""518"" height=""314"" /></p>","<p>so we can write the vecto v as linear combination of orthogonal vectors $$u_{1}, u_{2}$$<br />$$v= \frac{<v·u_{1}>}{<u_{1}·u_{1}>} u_{1} + \frac{<v·u_{2}>}{<u_{2}·u_{2}>} u_{2}$$</p>
<p></p>
<p>calculate dot products</p>
<p>try to write answer with fraction instead of decimals also! let me know if there is a problem and hope this helps</p>
<p>so we can write the vecto v as linear combination of orthogonal vectors $$u_{1}, u_{2}$$<br />$$v= \frac{<v·u_{1}>}{<u_{1}·u_{1}>} u_{1} + \frac{<v·u_{2}>}{<u_{2}·u_{2}>} u_{2}$$</p>
<p></p>
<p>calculate dot products</p>
<p>Dividing by magnitude is the way to do it. The formula in the student&#39;s answer is correct, but we are all happier if we have to remember fewer formulas.  <br /><br />Say $$\vec v_1=\vec u_1/\|\vec u_1\|$$ and  $$\vec v_2=\vec u_2/\|\vec u_2\|$$. Then $$\{\vec v_1,\vec v_2\}$$ is orthonormal and  </p>
<p></p>
<p>$$ \vec v=\vec v\cdot \vec v_1 \vec v_1+\vec v\cdot \vec v_2\vec v_2 $$</p>
<p></p>
<p>Now, since you want $$\vec v$$ as a linear combination of $$\vec u_i$$&#39;s and not $$\vec v_i$$, let&#39;s replace $$\vec v_i$$&#39;s with $$\vec u_i/\|\vec u_i\|$$. You will get the formula in the students answer. </p>
<p>Dividing by magnitude is the way to do it. The formula in the student&#39;s answer is correct, but we are all happier if we have to remember fewer formulas.  <br /><br />Say $$\vec v_1=\vec u_1/\|\vec u_1\|$$ and  $$\vec v_2=\vec u_2/\|\vec u_2\|$$. Then $$\{\vec v_1,\vec v_2\}$$ is orthonormal and  </p>
<p></p>
<p>$$
\vec v=\vec v\cdot \vec v_1 \vec v_1+\vec v\cdot \vec v_2\vec v_2
$$</p>
<p></p>
<p>Now, since you want $\vec v$ as a linear combination of $$\vec u_i$$&#39;s and not $$\vec v_i$$, let&#39;s replace $$\vec v_i$$&#39;s with $$\vec u_i/\|\vec u_i\|$$. You will get the formula in the students answer. </p>"
"Webwork 7 Problem 12: <p>(this is like the 94902385404th webwork question I&#39;m asking but anyway:)</p>
<p></p>
<p>I don&#39;t understand why &lt;3,3,-3&gt; is in the orthogonal complement? </p>
<p><img src=""/redirect/s3?bucket=uploads&amp;prefix=paste%2Flm7ukgfqdy6208%2F3015fa2ac11f3121f35d9d192f7e32bc71b4a8f61fcb9ef54469bdf83554d2f6%2Fimage.png"" alt=""image.pngNaN"" width=""588"" height=""422"" /></p>
<p></p>
<p>I tried finding the orthogonal complement as follows:</p>
<p><img src=""/redirect/s3?bucket=uploads&amp;prefix=paste%2Flm7ukgfqdy6208%2F7f21f358292c3a34f8171dec07c61648af3c4da05f5651a2cd6d57461d2801f5%2Fimage.png"" alt=""image.png"" width=""428"" height=""220"" /></p>
<p>So how exactly is &lt;3,3,-3&gt; in the span of &lt;-1,0,1&gt; (the orthogonal complement)? Did I do something wrong?</p>","<p>for the vector v=[ 3 3 -3]<br />we can calculate the dot product of v with every vector in W</p>
<p>v·(x, y, x&#43;y)= 3x&#43;3y &#43;(-3) * (x&#43;y)<br />= 3x&#43; 3y -3x -3y =0</p>
<p>for v to be orthogonal to W, the dot product should be zero for all vectors (x, y, x&#43;y) in W. in this case. the dot product is always zero, no matter of the values of x and y.</p>
<p>therefore v= [ 3 3 -3] is orthogonal to W</p>
<p>hope this helps!</p>
First, find a basis for $$W$$ (one of your vectors is not in $$W$$), then $$W^\perp$$ will be all teh vectors that are perpendicular to all of the vectors in your basis. "
"Week 9 PCE: <p>Hi,</p>
<p></p>
<p>May I know when will the week 9 PCE reading be posted, thanks!</p>",It will be up during the reading week. 
"PCEs: <p>Do I still get the grade when submitting PCEs late?</p>
<p></p>","<p>Only your submissions before the due dates are considered for PCE grades. </p>
<p></p>"
"Passing Grade: What is the passing grade for this course? Is it 50% or 60%? Also, will I be in probation if I get the passing grade?","Passing grade is a 50%, you will be put on probation if your overall average is under 60% not if one class is under 60%.  
The passing grade for this course is 50%. As for the required grade for not to go under probation please contact your advisor in the FYO. "
"Midterm 1: <p>Hi, would someone be able to explain why this is the answer for this multiple-choice question from midterm 1. From my understanding, I thought the correct options were the 1st and 3rd one, but the correct answers seem to be the 2nd and 3rd one...?</p>
<p></p>
<p><img src=""/redirect/s3?bucket=uploads&amp;prefix=paste%2Flly6utysh6g2ms%2F3211a17f460f2e1f9fec7499ac1e5376b0fcefdcfc0e6c25cdf838bda2ba2d22%2Fimage.png"" alt=""image.pngNaN"" /></p>","Option one means it is possible that the system may not have a solution. However, since Rank(A)=n, the system must be consistent.
Option one means it is possible that the system may not have a solution. However, since Rank(A)=n, the system must be consistent."
"Midterm 1 Question - can someone explain the answer: <img src=""/redirect/s3?bucket=uploads&amp;prefix=paste%2Flm7uk5zgqoey3%2F139a65d564d1ed4439fbc34813708638d1401579ec4d4e48c292b18cc182812c%2Fimage.jpg"" width=""4032"" height=""3024"" alt="""" />","Since the two planes do not have parallel normal vectors and are both in R3, their intersection must exist and be a line. That leaves you with one option. All you must do now is verify the line of intersection has a direction vector parallel to the one given by the question.
The question is asking for the intersection of two planes. Each plane is described via a linear equation. The intersection of the two will be teh general solution of the system of equations given by the two equations. Solving the system through the standard method of creating an augmented matrix and row reducing will give you teh given general solution. "
