Question,Answer
"standard matrix for projection: <img src=""/redirect/s3?bucket=uploads&amp;prefix=paste%2Flkqwelvposqnn%2F5f0d689e5e153feae4f3b0e86a7c52cc914499a2475511efd6a7969faebe0e6b%2FScreenshot_2024-03-01_at_3.23.37_PM.png"" alt=""Screenshot_2024-03-01_at_3.23.37_PM.pngNaN"" />Could someone explain how do we know the standard matrix  is proj w (e1) proj w (e2)? Thank you",This follows from the definition of the standard matrix. See p134 in the course notes.
"Proving linearity Week6 PP Q1a: <p>Can I prove this in the opposite direction? (I start with T(cx&#43;y) and show it equals to cT(x) &#43; T(y).</p>
<p><img src=""/redirect/s3?bucket=uploads&amp;prefix=paste%2Flkqwa7mpvvkep%2F087c6ad1a983bdeae0c839b78fae4548977fcd4e2dfab964c450071a6b2be64d%2FScreenshot_2024-03-01_at_15.47.51.png"" alt=""Screenshot_2024-03-01_at_15.47.51.pngNaN"" /></p>","Yep, since it’s an equal sign, it’s kinda like an iff, so either direction works 
Yes.  If $$a=b$$, then $$b=a$$. "
Special Transformations: Do we need to memorize the standard matrix for all the special transformations introduced in 5.6 for quiz3?,"<p>Professor Shane Bauman only recommends memorizing the rotation one</p>
<p></p>
<p>@576_f1, @646_f1</p>"
"Week6 PP Q3d: <p>In the solution for q3d it states that counter-examples can be provided by appropriate zero transformation. Can someone give an example? I&#39;m kind of confused by &#34;appropriate zero transformation&#34;.</p>
<p><img src=""/redirect/s3?bucket=uploads&amp;prefix=paste%2Flkqwa7mpvvkep%2F243d6c55888fe65b396a6c1ff59a95d5c631e05db8d51ceedacae6bbacde6b48%2FScreenshot_2024-03-02_at_00.09.15.png"" alt=""Screenshot_2024-03-02_at_00.09.15.pngNaN"" /></p>",The zero transformation is the transformation that maps every vector in the domain to the zero vector of the codomain.  So the standard matrix of this transformation will be a zero matrix of the corresponding size. 
"typo?: <p>Is this a typo?</p>
<p><img src=""/redirect/s3?bucket=uploads&amp;prefix=paste%2Flkqwa7mpvvkep%2F1bb9afa77040a999ee8f78ca29b1308719c39d5ac5e0719b9ad0c80efb3c46a2%2F17521709358270_.pic.jpg"" alt=""17521709358270_.pic.jpgNaN"" /></p>","<p>Yes.  That&#39;s a typo.  I&#39;ll correct it. </p>
<p></p>"
Understanding onto and one to one: I am struggling to understand how to argue if it is onto or one-to-one with criteria other than the rank,"<p>Assuming your question is how to actually show the criteria in order to show that something is onto/one-to-one</p>
<p></p>
<p>From one-to-one criteria:<img src=""/redirect/s3?bucket=uploads&amp;prefix=paste%2Flkqwdweou4p2j4%2F52a12b57ec4c760c857d556c48a8c009a2f1781148c83ada982ded4685fc6fe3%2Fimage.png"" alt=""image.png"" width=""448"" height=""178"" /></p>
<p>for (b), you basically just want to find the nullspace of $$A$$.  This will let you see if the only element in the nullspace is the zero vector. In the case that you are given a linear transformation and not the corresponding matrix for it, you would need to first find the matrix. (c is essentially the same as d)</p>
<p></p>
<p>For onto criteria:<img src=""/redirect/s3?bucket=uploads&amp;prefix=paste%2Flkqwdweou4p2j4%2F71481029816dc9038f581efe51d7e6be0a2a3c6b9242b74d3ba28c5e2b18e92b%2Fimage.png"" alt=""image.png"" width=""525"" height=""158"" /></p>
<p>Showing that $$\text{Col}(A)=\mathbb{F}^m$$ means to show that the columns of $$A$$ span all of $$\mathbb{F}^m$$. One way to do this would be to show that each of the basis vectors $$\vec{e}_1, \dots, \vec{e}_m$$ can be expressed as a linear combination of the columns of $$A$$.</p>
<p></p>
<p>If you are asking why the criteria other than rank work, there are proofs in the course notes that should give an idea to why they make sense. summary:</p>
<p></p>
<p>for one-to-one, the only solution to $$T_A(\vec{b})=\vec{0}$$ is $$\vec{b}=\vec{0}$$ is important in showing that if $$T_A(\vec{a})=T_A(\vec{b})$$, then $$\vec{a}=\vec{b}$$. This is because we can rearrange this into $$T_A(\vec{a})-T_A(\vec{b})=T_A(\vec{a}-\vec{b})=\vec{0} \implies \vec{a}-\vec{b} = \vec{0}$$ as the only vector such that $$T_A(\vec{b})=\vec{0}$$ is the zero vector by assumption. So $$\vec{a}=\vec{b}$$. If there were another solution to $$T_A(\vec{b})=\vec{0}$$, we could not conclude that $$\vec{a}-\vec{b}=\vec{0}$$</p>
<p></p>
<p>for onto, $$T_A(\vec{b}) = A\vec{b}$$, so the column space of $$A$$ represents the range of $$T_A$$, onto means the range of $$T_A$$ is all of $$\mathbb{F}^m$$, so it is the same as showing the column space is all of $$\mathbb{F}^m$$</p>
<p>Assuming your question is how to actually show the criteria in order to show that something is onto/one-to-one</p>
<p></p>
<p>From one-to-one criteria:<img src=""/redirect/s3?bucket=uploads&amp;prefix=paste%2Flkqwdweou4p2j4%2F52a12b57ec4c760c857d556c48a8c009a2f1781148c83ada982ded4685fc6fe3%2Fimage.png"" alt=""image.png"" width=""448"" height=""178"" /></p>
<p>for (b), you basically just want to find the nullspace of $$A$$.  This will let you see if the only element in the nullspace is the zero vector. In the case that you are given a linear transformation and not the corresponding matrix for it, you would need to first find the matrix. (c is essentially the same as d)</p>
<p></p>
<p>For onto criteria:<img src=""/redirect/s3?bucket=uploads&amp;prefix=paste%2Flkqwdweou4p2j4%2F71481029816dc9038f581efe51d7e6be0a2a3c6b9242b74d3ba28c5e2b18e92b%2Fimage.png"" alt=""image.png"" width=""525"" height=""158"" /></p>
<p>Showing that $$\text{Col}(A)=\mathbb{F}^m$$ means to show that the columns of $$A$$ span all of $$\mathbb{F}^m$$. One way to do this would be to show that each of the basis vectors $$\vec{e}_1, \dots, \vec{e}_m$$ can be expressed as a linear combination of the columns of $$A$$.</p>
<p></p>
<p>If you are asking why the criteria other than rank work, there are proofs in the course notes that should give an idea to why they make sense. summary:</p>
<p></p>
<p>for one-to-one, the only solution to $$T_A(\vec{b})=\vec{0}$$ is $$\vec{b}=\vec{0}$$ is important in showing that if $$T_A(\vec{a})=T_A(\vec{b})$$, then $$\vec{a}=\vec{b}$$. This is because we can rearrange this into $$T_A(\vec{a})-T_A(\vec{b})=T_A(\vec{a}-\vec{b})=\vec{0} \implies \vec{a}-\vec{b} = \vec{0}$$ as the only vector such that $$T_A(\vec{B})=\vec{0}$$ is the zero vector by assumption. So $$\vec{a}=\vec{b}$$. If there were another solution to $$T_A(\vec{b})=\vec{0}$$, we could not conclude that $$\vec{a}-\vec{b}=\vec{0}$$</p>
<p></p>
<p>for onto, $$T_A(\vec{b}) = A\vec{b}$$, so the column space of $$A$$ represents the range of $$T_A$$, onto means the range of $$T_A$$ is all of $$\mathbb{F}^m$$, so it is the same as showing the column space is all of $$\mathbb{F}^m$$</p>
<p>Assuming your question is how to actually show the criteria in order to show that something is onto/one-to-one</p>
<p></p>
<p>From one-to-one criteria:<img src=""/redirect/s3?bucket=uploads&amp;prefix=paste%2Flkqwdweou4p2j4%2F52a12b57ec4c760c857d556c48a8c009a2f1781148c83ada982ded4685fc6fe3%2Fimage.png"" alt=""image.png"" width=""448"" height=""178"" /></p>
<p>for (b), you basically just want to find the nullspace of $$A$$.  This will let you see if the only element in the nullspace is the zero vector. In the case that you are given a linear transformation and not the corresponding matrix for it, you would need to first find the matrix. (c is essentially the same as d)</p>
<p></p>
<p>For onto criteria:<img src=""/redirect/s3?bucket=uploads&amp;prefix=paste%2Flkqwdweou4p2j4%2F71481029816dc9038f581efe51d7e6be0a2a3c6b9242b74d3ba28c5e2b18e92b%2Fimage.png"" alt=""image.png"" width=""525"" height=""158"" /></p>
<p>Showing that $$\text{Col}(A)=\mathbb{F}^m$$ means to show that the columns of $$A$$ span all of $$\mathbb{F}^m$$. One way to do this would be to show that each of the basis vectors $$\vec{e}_1, \dots, \vec{e}_m$$ can be expressed as a linear combination of the columns of $$A$$.</p>
<p></p>
<p>If you are asking why the criteria other than rank work, there are proofs in the course notes that should give an idea to why they make sense. summary:</p>
<p></p>
<p>for one-to-one, the only solution to $$T_A(\vec{b})=\vec{0}$$ is $$\vec{b}=\vec{0}$$ is important in showing that if $$T_A(\vec{a})=T_A(\vec{b})$$, then $$\vec{a}=\vec{b}$$. This is because we can rearrange this into $$T_A(\vec{a})-T_A(\vec{b})=T_A(\vec{a}-\vec{b})=\vec{0} \implies \vec{a}-\vec{b} = \vec{0}$$ so $$\vec{a}=\vec{b}$$. If there were another solution to $$T_A(\vec{b})=\vec{0}$$, we could not conclude that $$\vec{a}-\vec{b}=\vec{0}$$</p>
<p></p>
<p>for onto, $$T_A(\vec{b}) = A\vec{b}$$, so the column space of $$A$$ represents the range of $$T_A$$, onto means the range of $$T_A$$ is all of $$\mathbb{F}^m$$, so it is the same as showing the column space is all of $$\mathbb{F}^m$$</p>
<p>Assuming your question is how to actually show the criteria in order to show that something is onto/one-to-one</p>
<p></p>
<p>From one-to-one criteria:<img src=""/redirect/s3?bucket=uploads&amp;prefix=paste%2Flkqwdweou4p2j4%2F52a12b57ec4c760c857d556c48a8c009a2f1781148c83ada982ded4685fc6fe3%2Fimage.png"" alt=""image.png"" width=""448"" height=""178"" /></p>
<p>for (b), you basically just want to find the nullspace of $$A$$.  This will let you see if the only element in the nullspace is the zero vector. In the case that you are given a linear transformation and not the corresponding matrix for it, you would need to first find the matrix.</p>
<p></p>
<p>For onto criteria:<img src=""/redirect/s3?bucket=uploads&amp;prefix=paste%2Flkqwdweou4p2j4%2F71481029816dc9038f581efe51d7e6be0a2a3c6b9242b74d3ba28c5e2b18e92b%2Fimage.png"" alt=""image.png"" width=""525"" height=""158"" /></p>
<p>Showing that $$\text{Col}(A)=\mathbb{F}^m$$ means to show that the columns of $$A$$ span all of $$\mathbb{F}^m$$. One way to do this would be to show that each of the basis vectors $$\vec{e}_1, \dots, \vec{e}_m$$ can be expressed as a linear combination of the columns of $$A$$.</p>
<p></p>
<p>If you are asking why the criteria other than rank work, there are proofs in the course notes that should give an idea to why they make sense. summary:</p>
<p></p>
<p>for one-to-one, the only solution to $$T_A(\vec{b})=\vec{0}$$ is $$\vec{b}=\vec{0}$$ is important in showing that if $$T_A(\vec{a})=T_A(\vec{b})$$, then $$\vec{a}=\vec{b}$$. This is because we can rearrange this into $$T_A(\vec{a})-T_A(\vec{b})=T_A(\vec{a}-\vec{b})=\vec{0} \implies \vec{a}-\vec{b} = \vec{0}$$ so $$\vec{a}=\vec{b}$$. If there were another solution to $$T_A(\vec{b})=\vec{0}$$, we could not conclude that $$\vec{a}-\vec{b}=\vec{0}$$</p>
<p></p>
<p>for onto, $$T_A(\vec{b}) = A\vec{b}$$, so the column space of $$A$$ represents the range of $$T_A$$, onto means the range of $$T_A$$ is all of $$\mathbb{F}^m$$, so it is the same as showing the column space is all of $$\mathbb{F}^m$$</p>"
"W6PP How did we obtain the vector from the equation?: What do x1 and x2 represent in this equation and how did we obtain the vector for the line?<img src=""/redirect/s3?bucket=uploads&amp;prefix=paste%2Flkqw8zcl4pgki%2F63a9ab42c4a5a86484691d9dade1c30e6b8b9f094d901f4ac01baca51b4dafe7%2Fimage.png"" alt=""image.png"" />","It&#39;s probably clearer if we write the equation as $$-2x_1=x_2$$.  This means that the second coordinate of any vector on the line is -2 times the first coordinate.  So any vector on the line has the form $$[t,  -2t]^T$$.
It&#39;s probably clearer if we write the equation as $$-2x_2=x_1$$.  This means that the second coordinate of any vector on the line is -2 times the first coordinate.  So any vector on the line has the form $$[t,  -2t]^T$$. "
"What is the standard matrix of reflection?: <p>Is it the same as rotation with the angle being π?</p>
<p><img src=""/redirect/s3?bucket=uploads&amp;prefix=paste%2Flkqwb17ooi55le%2Fa17f2f629a14ac517e7ff6fad3f4c418984a04ddacbdc4bae45e7c4b5f075087%2Fimage.png"" alt=""image.pngNaN"" /></p>",No.  It&#39;s a reflection in the given line.  See example 5.6.4 in the course notes. 
Invertibility Criteria: Is it important we memorize the entire list?,"Yes.  This is one of the most important ideas in the course.  (It will continue to grow as the course goes on.)
<p>Should we also know the entire second version of the invertibility list criteria?</p>
<p></p>"
Transformation Invertible: How can we show a transformation is invertible?,"To show that $$T$$ is invertible, show that there is a transformation $$S$$ so that $$ST\vec x = \vec x$$ and $$TS\vec x = \vec x$$ for every $$\vec x$$."
"Question 8b): <p>Hello,</p>
<p></p>
<p>I was wondering if someone could provide a hint for how to solve 8b) on WP5?</p>
<p></p>
<p>Would it be correct to start with using a variation of the hint in part a), wherein $$A\epsilon M_{3 x 3}(\mathbb{R})$$ such that $$A^3 = - I^{_{3}}$$ (that&#39;s a subscript - the equation editor is just not working with the I)?</p>
<p></p>
<p>Thanks!</p>","For starters, we would be interested in $$A \in M_{3 \times 3}(\mathbb R)$$ so that $$A^2=-I$$.<div><br /></div><div>For further hints, my solution for this question requires a lot of content we haven’t covered yet, so it may be a good idea to leave this aside and come back when we have covered a bit more material (eigenvalues).</div>
<md>I don't think there exists such a matrix, try using determinants.</md>"
invertible matrix: Are we allowed to show a matrix isn&#39;t invertible by showing the matrix&#39;s determinants is 0 on quiz 3? even though determinants aren&#39;t covered for the quiz?,No. You may not use the determinant for quiz 3.
"Range and Span. Kernel and Span: <p>How is range and span connected? How does the number of vectors inside the span element related to the field of the range?</p>
<p>For example, if we let Range(T)=F^2 and why does Span have 2 vectors. I mean Span{[a,b]^T [c,d]^T} is an example of span with 2 vectors. </p>
<p>The other question why if the Kernel is a span, then one-to-one test fails?</p>","<p>If we are considering a linear transformation  $$T$$, then range of $$T$$ is equal to the column space of its standard matrix.  The column space of a matrix is the span of its columns.  So at this point, that&#39;s the connection that we have between the range of a linear transformation and the span of a set of vectors.  Later in chapter 8 we will see more connections between these concepts.  <br /><br />At this point we haven&#39;t developed any ideas about the number of vectors in a spanning set and the span of those vectors.  This connection will also be explored in chapter 8. </p>
<p></p>
<p>I think you are mixing up the idea of a spanning set and the span of the vectors in the spanning set.  The span is the set of all linear combination of the vectors in the spanning set.  </p>
<p></p>
<p>The kernel of a linear transformation is all vectors that are mapped to the zero vector of the codomain.  We know for certain that the zero vector of domain is in the kernel because for a linear transformation the zero vector of the domain is always mapped to the zero vector of the codomain.  However, if there are more vectors in the domain which map to the zero vector of the codomain, then the transformation will not be one-to-one because there will be distinct vectors which map to the same vector. </p>"
"wp5 q2: <p dir=""ltr""><img src=""/redirect/s3?bucket=uploads&amp;prefix=paste%2Flkqwej5x9pg6c%2Faace20215547cc77b8bc9a40a9642eced6fbb70a43ddcbbbc102c8e19cdd3e35%2F__2024-03-02_21.05.55.png"" alt=""__2024-03-02_21.05.55.pngNaN"" /><img src=""/redirect/s3?bucket=uploads&amp;prefix=paste%2Flkqwej5x9pg6c%2F7a184e8e4314af00900fcfa8dacf44e48aff71dcf8366670ebf5ce1a72ff9d6c%2FIMG_18C9C6D03743-1.jpeg"" alt=""IMG_18C9C6D03743-1.jpegNaN"" />For this question, i wonder can we randomly pick vector b such that Ax = b has unique solution in order to prove that nullity(A) = 0 other than picking zero vector</p>","Yes, that would also work."
"Mobius Question Projection: <a href=""/redirect/s3?bucket=uploads&amp;prefix=paste%2Flkqweg63r8w7db%2Fff3dc318e772cf48643e41f28c02e2fd3a898fa25d2a163a12c7354b481148fa%2FScreen_Shot_2024-03-02_at_9.26.56_PM.png"" target=""_blank"" rel=""noopener noreferrer"">Screen_Shot_2024-03-02_at_9.26.56_PM.png</a>. Why is my answer incorrect? I calculated the standard matrix by calculating each standard matrix. I&#39;m unsure why my answer was incorrect, was it because of my calculation?","@646, there’s a specific method to do this in the course notes, but it’s not something we should worry about for the quiz"
"wp5 q5(b): <img src=""/redirect/s3?bucket=uploads&amp;prefix=paste%2Flkqwej5x9pg6c%2Fd95b71acadcae0149904fa518175aba063ca0c7d1bb2a1034e4e8e35790866cd%2FIMG_5E30039AA024-1.jpeg"" alt=""IMG_5E30039AA024-1.jpegNaN"" />I&#39;m confused about this question, can anyone explain it to me? Thanks!!!","<p>Recall a certain factoring identity:</p>
<p></p>
<p>$$1 - x^k = (1 - x)(1 + x + x^2 + \cdots + x^{k - 1})$$</p>
<p></p>
<p>Hence since $$A^k = \mathcal O$$,</p>
<p></p>
<p>$$1 = (1 - x)(1 + x + x^2 + \cdots + x^{k - 1})$$</p>
<p></p>
<p>Of course, for real numbers $$x$$, it makes sense to say</p>
<p></p>
<p>$$\dfrac 1 {1 - x} = 1 + x + x^2 + \cdots + x^{k - 1}$$</p>
<p></p>
<p>But it is nonsensical to write</p>
<p></p>
<p>$$\dfrac 1 {1 - A} = 1 + A + A^2 + \cdots + A^{k - 1}$$</p>
<p></p>
<p>because we don&#39;t have division of matrices.</p>
<p></p>
<p>However, the factoring identity still gives</p>
<p></p>
<p>$$1 = (1 - A)(1 + A + A^2 + \cdots + A^{k - 1})$$</p>
<p></p>
<p>Which is what we wanted.</p>"
"WP6 Q2: <p>How do we get this result? I don&#39;t remember we have learnt a formula to solve a standard matrix of refl.</p>
<p><img src=""/redirect/s3?bucket=uploads&amp;prefix=paste%2Flkqwai8f51s2ag%2F539f468daf52fd9b6cd9206a8d193cf610159ad1001644183327c1318a6a83d8%2F_____2024-03-02_230919.png"" width=""651"" height=""117"" alt="""" /></p>","<p>5.6.4 in the course notes:</p>
<p></p>
<p><img src=""/redirect/s3?bucket=uploads&amp;prefix=paste%2Fkrvaikp4js87pd%2Fedd58d3574933fb803ad978c46d12418a1e8cbd554c514a8f393fcee712e1595%2Fimage.png"" alt=""image.pngNaN"" /></p>"
"WP6 Question 5b): <p><img src=""/redirect/s3?bucket=uploads&amp;prefix=paste%2Flkqw8m8y7to62l%2F1b537a19ea5a05eb54fce7c0691a7ca6f65b5db7cd11038af044ce6cf5f28b03%2Fimage.png"" alt=""image.png"" /></p>
<p></p>
<p>Is there not a converse direction proof because it is basically by definition that Range(T) belongs to F^m?</p>","Yes. It is clear that $$\text{Range}(T) \subseteq \mathbb F^n$$, so it suffices to only show that $$\text{Range}(T) \supseteq \mathbb F^n$$."
"About special standard matrix: In quizzes and exams, I wonder whether we will be provided with the standard matrix for special standard matrices like rotation, reflection and so on? Thanks","<p>No. We won&#39;t ask you to give the matrix for rotations or reflections and such, but they are useful for thinking of examples and/or counterexamples.</p>
<p></p>
<p>e.g. for T/F questions, it can be useful to consider these matrices for examples or counterexamples.</p>"
determinant: Is determinant only defined for square matrices?,Yes
"Range: <p><img src=""/redirect/s3?bucket=uploads&amp;prefix=paste%2Flkqwatgzzdt48x%2F6997e77d84f981fb481af684ce4e680d206e6ddedf0e566b9951ff2ef3927461%2FCapture.PNG"" width=""411"" height=""126"" alt="""" /></p>
<p>Could someone explain how Range(T) is not in r4, aren&#39;t the vectors in the span in r4?</p>","(iv) is saying that the span of those two vectors is equal to $$\mathbb R^4$$, not that  the span is contained in $$\mathbb R^4$$."
"Wp6 q2: <p><img src=""/redirect/s3?bucket=uploads&amp;prefix=paste%2Flkqwej5x9pg6c%2Ff2d7b664b9b8fc76b8537df3cd39338fd7edc20cf7f13082f53a82e88dba053f%2Fimage.jpeg"" alt=""image.jpeg"" />In terms of this question, I wonder if Range(T1• T2)  must equal to Fp other than just belonging to?</p>
<p></p>","<p>Do you mean $$\text{Range}(T_2 \circ T_1)$$? $$T_1 \circ T_2$$ is not necessarily defined.</p>
<p></p>
<p>In this case, if $$\text{Range}(T_2) \neq \mathbb F^p$$, we cannot have that $$\text{Range}(T_2 \circ T_1) = \mathbb F^p$$. This is because</p>
<p></p>
<p>$$\text{Range}(T_2 \circ T_1) = \{ \vec b \in \mathbb F^p : \exists \vec y, (T_2 \circ T_1)(\vec y) = \vec b\}$$</p>
<p></p>
<p>So if $$\vec b \in \text{Range}(T_2 \circ T_1)$$, then</p>
<p></p>
<p>$$(T_2 \circ T_1)(\vec y) = \vec b \iff T_2(T_1(\vec y)) = \vec b$$, hence there exists $$\vec z \in \mathbb F^m$$ (namely, $$\vec z = T_1(\vec y)$$) so that</p>
<p></p>
<p>$$T_2(\vec z) = \vec b$$</p>
<p></p>
<p>This shows that $$\vec b \in \text{Range}(T_2)$$, so</p>
<p></p>
<p>$$\text{Range}(T_2 \circ T_1) \subseteq \text{Range}(T_2)$$.</p>
<p></p>
<p>The intuition behind this is that the range of $$T_2 \circ T_1$$ is the range of $$T_2$$, but restricting the input of $$T_2$$ to the output of $$T_1$$:</p>
<p></p>
<p><img src=""/redirect/s3?bucket=uploads&amp;prefix=paste%2Fkrvaikp4js87pd%2Fd0376ff06a446f6d6a9c0a5c791adc4b75bffb9a7b4c2d84ce7f224d0348a130%2Fimage.png"" alt=""image.pngNaN"" /></p>"
"wp6 q4: <p><img src=""/redirect/s3?bucket=uploads&amp;prefix=paste%2Flkqwej5x9pg6c%2F0fbb99dd2aa687a19f0c2a32d0d19cb0884b9db6c1e067d51b14f2014d67e91a%2Fimage.jpeg"" alt=""image.jpegNaN"" />I wonder if it is a correct proof. Thanks!</p>
<p></p>","<p>You have the right idea, but I would prove both directions separately.</p>
<p></p>
<p>Your proof here does not make it clear that any element in the span of $$\{T(\vec v_1), \ldots, T(\vec v_k)\}$$ is also in $$\text{Range}(T)$$</p>
<p></p>
<p>i.e. if I give you $$a_1T(\vec v_1) + \cdots + a_k T(\vec v_k)$$ for my choice of $$a_1, \ldots, a_k$$ (i.e. you don&#39;t know anything about $$a_1, \ldots, a_k$$), can you still show that there is a vector $$\vec z \in \mathbb F^n$$ so that</p>
<p></p>
<p>$$T(\vec z) = a_1T(\vec v_1) + \cdots + a_k T(\vec v_k)$$?</p>"
"prove linear: <img src=""/redirect/s3?bucket=uploads&amp;prefix=paste%2Flkqwelvposqnn%2F4b32c37d263e0869bfe75124632d6aaa14f2b60ad0fbdf9a8ba28c5e908bac7a%2FIMG_0082.PNG"" alt=""IMG_0082.PNGNaN"" />For type of question like i, can we just find the standard matrix of T first (in this case do ii first)? Since there is a theorem said that every transformation determined by a matrix is linear.","<p>Yes, you could.</p>
<p></p>
<p>These problems are all for practice and not being marked, so it is up to you how you decide to approach them</p>"
"Find Elementary Matrix: <p><img src=""/redirect/s3?bucket=uploads&amp;prefix=paste%2Flkqwei8tg2jp%2F867794bb53e08ee72ca47a3153109ef3675ea9ab05d16cbed770a763f29db39f%2F__2024-03-03___1.05.50.png"" alt=""__2024-03-03___1.05.50.pngNaN"" width=""394"" height=""228"" /></p>
<p>Why do we need the second step, can we just do R2 -&gt; R2&#43; 4R1 to get $$\begin{bmatrix}-2 & -3\\ 0 & 4 \end{bmatrix}$$</p>",You are right; it is unnecessary
"pp6 q6: <p><img src=""/redirect/s3?bucket=uploads&amp;prefix=paste%2Flkqwatgzzdt48x%2F05ae176e9290868ac2a5dd08d9bf6d433310a1fca1595e96a56759b0eaae9380%2FCapture.PNG"" width=""538"" height=""388"" alt="""" /></p>
<p>I&#39;m not understanding the y = T(S(y)) and how does it mean that its in the Range</p>","<p>$$\vec y = T(S(\vec y))$$ because $$T$$ is invertible and $$S$$ is its inverse.</p>
<p></p>
<p>This shows that $$\vec y \in \text{Range}(T)$$ because there exists $$\vec z \in \mathbb F^n$$ (namely $$\vec z = S(\vec y)$$ so that</p>
<p></p>
<p>$$T(\vec z) = \vec y$$.</p>"
"[Problems about coverage] (5.7.6-.9): <p>Hi, wanna ask whether these definitions and corollary will covered in Quiz 3, somehow I didn&#39;t remember whether I learned them during lectures or not.</p>
<p><img src=""/redirect/s3?bucket=uploads&amp;prefix=paste%2Flkqwehdad3p7l6%2F2dc3c48bf3f735e675d6962de01afe450daa7e21f6b6faee86629f0f2ea4e136%2F8ed7d5db08602aedfff4bf3f822cf2a.jpg"" alt=""8ed7d5db08602aedfff4bf3f822cf2a.jpgNaN"" /></p>","Yes, the coverage for quiz 3 is up until the end of chapter 5."
"wp6 q6: <img src=""/redirect/s3?bucket=uploads&amp;prefix=paste%2Flkqwej5x9pg6c%2Fd63a213cf4719aeb4b73930f853db029a9451fcd5ca68fd54c56f87b19851f61%2F__2024-03-03_13.35.55.png"" alt=""__2024-03-03_13.35.55.pngNaN"" />For Q6(a) the right-forward direction, can we assume T is invertible such that m = n and rank(A) = m = n, then by invertible criteria - second version, T is onto and 1-to-1","<p>Does right-forward mean $$\implies$$?</p>
<p></p>
<p>If so, you can&#39;t make the assumption that $$n = m$$ (this is true, but you would have to prove it to be so).</p>"
"wp6 q6(a): <img src=""/redirect/s3?bucket=uploads&amp;prefix=paste%2Flkqwej5x9pg6c%2Fbc58106470699d670b18fb42f2a47190c8c114380fa01fca89d95633f287148e%2F123B58E4-2913-46DB-9116-B1D72FC73A97.jpeg"" alt=""123B58E4-2913-46DB-9116-B1D72FC73A97.jpegNaN"" />In terms of this answer, since we&#39;re not given that S is onto, I don&#39;t think the range of S can represent all vectors in Fn, in that case, why can we directly apply S to both sides to get the result?","$$S$$ is defined to be the inverse of $$T$$ and satisfies the property that<div><br /></div><div>$$S(T(\vec x))=\vec x$$</div><div><br /></div><div>(I believe it states this in the blurb above the question)</div>
$$S$$ is defined to be the inverse of $$T$$ and satisfies the property that<div><br /></div><div>$$S(T(\vec x))=\vec x$$</div>"
"Week 6 - Practice Problems Q5: <p>I don&#39;t fully get why the solution was allowed to assume what we were trying to prove. Maybe I&#39;m misunderstanding the idea of one-to-one? Because if you suppose, T(x) = T(y), does that not automatically suggest x = y? Or is it that you have to definitely show that they&#39;re equal - in this case idn = idn?</p>
<p><img src=""/redirect/s3?bucket=uploads&amp;prefix=paste%2Flkqwcmng7k212i%2F1a57fd6b0010f6c61c397ea237272eec2ef0c9603ecf181d136a5a275599099f%2Fimage.png"" alt=""image.pngNaN"" /></p>
<p><img src=""/redirect/s3?bucket=uploads&amp;prefix=paste%2Flkqwcmng7k212i%2F8a06329594a2d57b1b594def434fb17a75562af9247ee69ba4f06cde61d2aab2%2Fimage.png"" alt=""image.pngNaN"" /></p>","<p>A function $$T$$ is <em>injective</em> or <em>one-to-one</em> if $$T(\vec x) = T(\vec y) \implies \vec x = \vec y$$.</p>
<p></p>
<p>This is to say that if $$T$$ is injective, then whenever $$T(\vec x) = T(\vec y)$$, then you must have $$\vec x = \vec y$$.</p>
<p></p>
<p>Another way to think of injectiveness is by thinking of it as a uniqueness of output: that any output $$T(\vec x)$$ is unique in that no other value $$\vec y$$ gets mapped to $$T(\vec x)$$: i.e.</p>
<p></p>
<p>If $$\vec y\neq \vec x$$, then $$T(\vec y) \neq T(\vec x)$$ (this is actually the contrapositive).</p>
<p></p>
<p>To show that a function is injective, you should start by saying &#34;suppose $$T(\vec x) = T(\vec y)$$ for some $$\vec x, \vec y \in \mathbb F^n$$&#34;. Then, you should conclude by showing that $$\vec x = \vec y$$.</p>"
WA2 Solutions: Would it be possible to post the solutions to the written assignment before the quiz?,The solutions have been posted.
"WP6 Question 7: <p><img src=""/redirect/s3?bucket=uploads&amp;prefix=paste%2Flkqw8m8y7to62l%2F6d3f95fe4b92f1163053c8d8028c46351e79d820b75bc03e30b094479d5d7a21%2Fimage.png"" alt=""image.png"" /></p>
<p>What is Q4 in the solution to question 7 referring to? I looked at the question 4&#39;s in the problem set and the solutions to those didn&#39;t seem to be relevant.</p>",I believe it should say Q6 (the question above this one).
"What’s the difference between Ta and T?: In WP5 Q8A it tells us to find a T, transformation, that satisfies a condition. But the hint talks about an A value, so would that mean T and Ta are the same?","<p>$$T_A$$ and $$T$$ are both linear transformations.</p>
<p></p>
<p>$$T_A$$ is the linear transformation that is explicitly defined from the matrix $$A$$, by defining</p>
<p></p>
<p>$$T_A(\vec x) = A \vec x$$</p>
<p></p>
<p>whereas $$T$$ is just some linear transformation (aka linear function) that is not defined using a matrix.</p>
<p></p>
<p>It turns out that every linear transformation can be defined with a matrix, and every matrix defines a linear transformation (5.5), so writing $$T_A$$ or $$T$$ is just for notation.</p>
<p></p>
<p>For WP5 Q8, if you find such a matrix that satisfies the hint, what happens when you take $$T_A$$ for that $$A$$?</p>"
