Question,Answer
Practice final solution: Will the solution to practice final be posted? When?,https://piazza.com/class/lpvj0xmshic497/post/1035
"Quiz 10 LA2: <p><img src=""/redirect/s3?bucket=uploads&amp;prefix=paste%2Flkqw8m8y7to62l%2F4c690ffd4f05d3c137ba59f7e578d58a72bb3232517f2597724b0b0243412d13%2Fimage.png"" alt=""image.pngNaN"" width=""817"" height=""135"" /></p>
<p><img src=""/redirect/s3?bucket=uploads&amp;prefix=paste%2Flkqw8m8y7to62l%2F81ba123f6ff1a3da0719a8ee0f79ecf75852b1984dcdbb6d9037be94a20014cf%2Fimage.png"" alt=""image.png"" width=""517"" height=""82"" /></p>
<p>Why can we just substitute (x^3)/27 into x?</p>","Perhaps it would be easier to see if you used a different variable name, say $$y$$. From the hint, we know that $$\displaystyle \ln(1+y)=\sum_{n=1}^\infty(-1)^{n+1}\frac{y^n}{n}$$. What happens does the series look like if we set $$y=\frac{x^3}{27}$$?"
"Differential equation: When we are solving differential equations, do we always have to look for constant solution?","what do you mean by &#34;look for&#34;? Usually a constant solution arises from the way you solve a DE, its very difficult to come up with a DE that has hidden constant solutions. @506
<p>what do you mean by &#34;look for&#34;? Usually a constant solution arises from the way you solve a DE, its very difficult to come up with a DE that has hidden constant solutions.</p>
<div>
<div>
<div></div>
<div></div>
<div></div>
</div>
</div>
<p></p>"
Linear DEs: Would y = x^2 be a linear DE where every other term in the form $$A(x)y^{n} + A(x)y^{n-1}+...+A(x)y'+A(x)y = C(x)$$ is 0? ,"To be considered a <em>differential</em> equation, there should really be some sort of derivative present. "
"Re-indexing: <p>Hello</p>
<p></p>
<p>can someone pls explain how they pulled out a x from the second sum? </p>
<p></p>
<p><img src=""/redirect/s3?bucket=uploads&amp;prefix=paste%2Flkqwb4avaj4657%2F986044b4c0041e98843461949f02d65f3a8cc3b01136a035a7669bb4dd76452f%2FScreenshot_2024-04-12_at_3.04.05_PM.png"" width=""463"" height=""96"" alt="""" /></p>
<p></p>","<p>I&#39;m assuming you are referencing the steps in the first line;</p>
<p></p>
<p>They put n=1 into the sum.</p>
<p>$$\sum\limits_{n=1}^{\infty}\frac{(n+1)(n)x^n}{2}$$</p>
<p>$$: \,\,n\!=\!1 \Rightarrow \frac{((1)+1)(1)x^1}{2} =x$$</p>
<p>Since you solved the n=1 index, it becomes n=2.</p>
<div>
<div>
<div>$$\sum\limits_{n=2}^{\infty}\frac{(n+1)(n)x^n}{2}$$</div>
</div>
</div>
<div>
<div>
<div></div>
<div></div>
<div></div>
</div>
</div>
<p></p>
<p>I&#39;m assuming you are referencing the steps in the first line;</p>
<p></p>
<p>They put n=1 into the sum.</p>
<p>$$\sum\limits_{n=1}^{\infty}\frac{(n+1)(n)x^n}{2}$$</p>
<p>$$\Rightarrow n=1: \frac{((1)+1)(1)x^1}{2} =x$$</p>
<p>Since you solved the n=1 index, it becomes n=2.</p>
<div>
<div>
<div>$$\sum\limits_{n=2}^{\infty}\frac{(n+1)(n)x^n}{2}$$</div>
</div>
</div>
<p>I&#39; assuming you are referencing the steps in the first line;</p>
<p></p>
<p>They put n=1 into the sum.</p>
<p>$$\sum\limits_{n=1}^{\infty}\frac{(n+1)(n)x^n}{2}$$</p>
<p>$$\Rightarrow n=1: \frac{((1)+1)(1)x^1}{2} =x$$</p>
<p>Since you solved the n=1 index, it becomes n=2.</p>
<div>
<div>
<div>$$\sum\limits_{n=2}^{\infty}\frac{(n+1)(n)x^n}{2}$$</div>
</div>
</div>
<p></p>
<p>I&#39; assuming you are referencing the steps in the first line;</p>
<p></p>
<p>They put n=1 into the sum.</p>
<p>$$\sum\limits_{n=1}^{\infty}\frac{(n+1)(n)x^n}{2}$$</p>
<p>$$\Rightarrow n=1: \frac{((1)+1)(1)x^1}{2} =x$$</p>
<p>Since you solved the n=1 index, it becomes n=2.</p>
<div>
<div>
<div>$$\sum\limits_{n=2}^{\infty}\frac{(n+1)(n)x^n}{2}$$</div>
</div>
</div>
<p>I&#39; assuming you are referencing the steps in the first line;</p>
<p></p>
<p>They put n=1 into the sum.</p>
<p>$$\sum\limits_{n=1}^{\infty}\frac{(n+1)(n)x^n}{2}$$</p>
<p>$$\Rightarrow n=1: \frac{((1)+1)(1)x^1}{2} =x$$</p>
<p>Since you solved the n=1 index, it becomes n=2.</p>
<div>
<div>
<div>$$\sum\limits_{n=2}^{\infty}\frac{(n+1)(n)x^n}{2}$$</div>
<div></div>
<div></div>
</div>
</div>
<p></p>
<div>
<div>
<div></div>
<div></div>
<div></div>
</div>
</div>
<p></p>
<p>I&#39; assuming you are referencing the steps in the first line;</p>
<p></p>
<p>They put n=1 into the sum.</p>
<p>$$\sum\limits_{n=1}^{\infty}\frac{(n+1)(n)x^n}{2}$$</p>
<p>$$\Rightarrow n=1: \frac{((1)+1)(1)x^1}{2} =x$$</p>
<div>
<div>
<div></div>
<div></div>
<div></div>
</div>
</div>
<p></p>"
"Final coverage: <p>Hi I was just wondering if the final is going to focus  primarily of topics covered after the midterm, whilst still being an accumulation of the overall course content? Thanks!</p>
<p></p>","Yes in the announcements on learn, it says that 2/3 of the final is going to be content we covered after the midterm, including applications of DEs."
"Newtons law of cooling/heating: <p>Im a little confused about how we could write $$\frac{dT}{dt} = -k(T-T_s)$$. In the mathematical model it says T(t). So how can we ignore that T is dependant on time? In the separable DE, shouldn&#39;t it be -kT(t)dt ?</p>
<p></p>
<p><img src=""/redirect/s3?bucket=uploads&amp;prefix=paste%2Fkggoe9bxe5d42u%2Fb0eb09af98d1a4daa7cc46ebf22fc84bbc3729f4636e4652ef80bea910799583%2FScreenshot_2024-04-12_at_3.57.34_PM.png"" alt=""Screenshot_2024-04-12_at_3.57.34_PM.pngNaN"" /></p>","<p>If I understand what you are saying correctly, $$T$$ is still dependent on time here. Normally our ODE’s look something like $$y’+p(x)y=c$$ or the like (there’s a general form that you can check out I believe)</p>
<div></div>
<div>Here $$y$$ is a function of $$x$$. In our example above, $$T$$ is a function of $$t$$, we just don’t write it like that for convenience I think. </div>
<div></div>
<div>Edit: Here&#39;s a demonstration with $$y(x)$$ instead of $$T(t)$$, please let me know if the image isn&#39;t working for you:</div>
<div></div>
<div><img src=""/redirect/s3?bucket=uploads&amp;prefix=paste%2Flkqw8iusqnz5hk%2Fa4e007391695e11f1205d2f953100a90cd8bd96333d8944c21db880a63a53902%2Fimage.png"" alt=""image.png"" /></div>
If I understand what you are saying correctly, $$T$$ is still dependent on time here. Normally our ODE’s look something like $$y’+p(x)y=c$$ or the like (there’s a general form that you can check out I believe)<div><br /></div><div>Here $$y$$ is a function of $$x$$. In our example above, $$T$$ is a function of $$t$$, we just don’t write it like that for convenience I think. </div><div><br /></div><div>Is that what you were asking about? If you have a more specific example that might help us understand your question </div><div><br /></div><div>Edit: Nevermind I can see the image now, I’ll update the response in a minute unless someone beats me to it</div>
If I understand what you are saying correctly, $$T$$ is still dependent on time here. Normally our ODE’s look something like $$y’+p(x)y=c$$ or the like (there’s a general form that you can check out I believe)<div><br /></div><div>Here $$y$$ is a function of $$x$$. In our example above, $$T$$ is a function of $$t$$, we just don’t write it like that for convenience I think. </div><div><br /></div><div>Is that what you were asking about? If you have a more specific example that might help us understand your question </div>"
"Week 3 Q.1.k): <p>Is my process valid:</p>
<p></p>
<p>$$\int \frac{\sec(x)\cos(2x)}{\sin(x)+\sec(x)} dx = \int \frac{ \frac{2\cos^2(x)-1}{\cos(x)} }{\frac{\sin(x)\cos(x)+1}{\cos(x)}}dx = \int \frac{ {2\cos^2(x)-1} }{\sin(x)\cos(x)+1}dx$$</p>
<p>$$ = \int \frac{ {\cos(2x)} }{\frac{\sin(2x)}{2}+1}dx = \int \frac{ {2\cos(2x)} }{\sin(2x)+2}dx$$</p>
<p>Let u = sin($$2x$$) &#43; 2, so du = 2cos($$2x$$)dx</p>
<p>$$ \Rightarrow \int \frac{ {2\cos(2x)} }{u}\frac{du}{2\cos(2x)} = \int \frac{1}{u} = \ln|u|+c = \ln|\sin(2x)+2|+C $$</p>
<p></p>
<p>Note: The answer was </p>
<p>$$\frac{1}{2}\arctan(2\sin^2(x)-1)$$</p>
<p></p>
<p>Does this process not work due to bounds on trig functions?</p>
<p>I keep getting different answers due to the trig functions, is there a way to avoid this?</p>","<p>I&#39;m not sure if you are looking at the correct solution. This problem is Week 3 1m) and has the same solution as you do! </p>
<p></p>
<p><img src=""/redirect/s3?bucket=uploads&amp;prefix=paste%2Flkqw8iusqnz5hk%2F92b0dc2afa47f692a33e9fb7f5661190e0565f54242a0c10357768982df40498%2Fimage.png"" alt=""image.pngNaN"" /></p>"
"Order when manipulating series: <p>Hello</p>
<p></p>
<p>I am a little confused on what order to do steps when manipulating series. Say for example, I want to get the series representation of $$\int x^2sin(x)$$ (which is in the practice).</p>
<p></p>
<p>I could start by substituting $$x^2$$ into the series for $$sin(x)$$ and then multiplying by $$x^2$$, but I could also multiply the $$sin(x)$$ series by $$x^2$$ first and then substitute in $$x^2$$ into $$sin(x)$$.</p>
<p></p>
<p>Depending on which way I go, I get a different answer in the series because the exponent of x will be different:<br /><br />(2n&#43;1 * 2) &#43; 2 = 4n&#43;4</p>
<p>or</p>
<p>(2n&#43;1 &#43; 2) * 2 = 4n&#43;6</p>
<p></p>
<p>Obviously there is only one answer, and the solutions use method one, but I don&#39;t get why the other method doesn&#39;t work? I figured order of steps didn&#39;t matter when manipulating a series.</p>
<p></p>
<p>I was wondering if someone could explain. Again, I know method 2 is wrong, I am more curious as to why.</p>
<p></p>
<p>Thanks!</p>","<p>Essentially we want to work from what we know to get to what we want. We know what the Taylor series of $$\sin(x)$$ looks like, and we have a rule about the composition of functions to sub in $$x^2$$ and get to $$\sin(x^2)$$, then we can multiply by $$x^2$$ to get $$x^2\sin(x^2)$$. This is method 1 as you suggested and works!</p>
<p></p>
<p>Method 2 is not correct, and I&#39;ll demonstrate why:</p>
<p></p>
<p>So our composition rule looks like this:</p>
<p><img src=""/redirect/s3?bucket=uploads&amp;prefix=paste%2Flkqw8iusqnz5hk%2F5f24935715de28f1691f71b0e6f93127b91cf10c501f3d876416aadfcbe6816f%2Fimage.png"" alt=""image.png"" /></p>
<p></p>
<p>That is, given $$f(x)$$, we can find the power series $$f(cx^m)$$ by following this rule. </p>
<p></p>
<p>So if we have $$f(x) = x^2\sin(x)$$, when we use this rule to sub in $$x^2$$ we are actually going to have $$f(x^2) = x^4\sin(x^2)$$, so this way is not super helpful for us! </p>
<p></p>
<p>Does that make more sense? A general process I would use is composition rule, then the multiplying by $$x^2$$ or whatever stuff, then integration / differentiation. Not sure where the adding power series rule would go into this order since I haven&#39;t used it very much.</p>"
"Newton&#39;s law of cooling: <p>I&#39;m wondering do we need to memorize the formula of dT/dt for Newton&#39;s law of cooling because in the week MT practice problem q5, I solved the problem without using the formula giving by the question, instead, I depend solely on the formula for T(t) which is provided by the course note. For the exam, is it sufficient to just memorizing the formula for T(t)?</p>
<p><img src=""/redirect/s3?bucket=uploads&amp;prefix=paste%2Flkqwa7mpvvkep%2F3901bab2cd905f1309da7c587b5a84990763655ce3525337f0d41b78480527ca%2F19481712962645_.pic.jpg"" alt=""19481712962645_.pic.jpgNaN"" /></p>","No, that&#39;s not enough. We could very well ask you to set up the Newton&#39;s law DE for an given physical situation."
"Need to know?: <p dir=""ltr""><img src=""/redirect/s3?bucket=uploads&amp;prefix=paste%2Flkqwekj0scwfe%2Faf3be2e6a2ffc75141ba9ece29502fa78f112b3ecd55713450109b10030d4c4c%2Fimage.png"" alt=""image.png"" /></p>",No.
"Week FE Q1 - Reason for reindexing: <p>Hi, </p>
<p></p>
<p>For the following question, </p>
<p><img src=""/redirect/s3?bucket=uploads&amp;prefix=paste%2Flkqwdnjctl125%2F87782f2028e220dbfd06f2d5866e046d0f1e2601800cb3f13c6f0feb9283d502%2Fimage.png"" alt=""image.pngNaN"" /></p>
<p></p>
<p>I am slightly confused on why we are reindexing the series to start from 1. </p>
<p></p>
<p>Would it be correct if I didn&#39;t reindex and just simplified straight away?</p>
<p></p>
<p>Thank you in advance</p>","I think they&#39;re just reindexing to make the distinction that m choose n where n = 0 is defined as 1
Yes, the student answer is right. The coefficient is defined differently when n=0. We&#39;re not really reindexing here though, all we&#39;re doing is separating the n=0 term from the rest of the sum."
"Do we need to know these application problems?: <img src=""/redirect/s3?bucket=uploads&amp;prefix=paste%2Flkqwekj0scwfe%2F032b94140cb9224121fbea0108e7882f81b91cd81dbcb14b5cfeb9ffffe3f0d6%2Fimage.png"" alt=""image.png"" />","These are applications of geometric series, which is expected knowledge."
"Q.3c): <p>Is my attempt valid to proving that $$\int^\infty_1\frac{\sin(x)}{x}dx$$ is convergent:</p>
<p></p>
<p>$$ \int^\infty_1\frac{\sin(x)}{x}dx  $$</p>
<p>$$ \text{ by IBP: } u=\sin(x), dv = \frac{1}{x}, du=\cos(x), v=\ln(x) $$</p>
<p>$$ \Rightarrow \sin(x)ln(x)-\int^\infty_1\ln(x)\cos(x)dx $$</p>
<p>$$ \text{ by IBP: } u=\ln(x), dv = \cos(x), du=\frac{1}{x}, v=\sin(x) $$</p>
<p>$$ =\sin(x)ln(x)-\ln(x)sin(x)+\int^\infty_1\frac{sin(x)}{x}dx=I \Rightarrow 0=2I $$</p>
<p>$$ \Rightarrow 0 = I $$</p>
<p>Since the integral = 0, it converges?</p>
<p></p>
<p>Wait I think the problem is that sin(x) and cos(x) can be negative, and we cannot apply absolute convergence so we go to comparison?</p>","you just proved nothing and ended up with the same integral. if you want to integrate $$\frac{\sin x}{x}$$ with IBP, you&#39;ll have to think of a way to parameterize it.
<p>you just proved nothing</p>
<div>
<div>
<div></div>
<div></div>
<div></div>
</div>
</div>"
Will there be a reference sheet for the final?: Will there be a reference sheet for the final?,No
"Integral of a function with odd symmetry: Assuming f is cts =&gt; integrable, <br /><br />The integral of f from [-b, b] is going to be 0, right? Because the areas above and below a curve are equal and thus cancel out?<br /><br />This is not going to be the same for infinite domain, right? Take cos(x) for example, its integral is sin(x) which is not necessarily zero...","Yes, that is all correct. "
"Valid Proof?: <img src=""https://piazza.com/redirect/s3?bucket=uploads&amp;prefix=attach%2Flpvj0xmshic497%2Flkqwarq97e33y3%2Fvhiysistcpmp%2FIMG_0914_2024_04_12.jpeg"" /><p></p>","I think just flip the inequality sign and it&#39;s good. Also mention that for large enough $$n$$, $$|a_n| < 1 $$ which means $$|a_n^2| \leq |a_n| $$. Then since $$|a_n|$$ converges, by comparison, $$|a_n^2|$$ converges."
"Error in 22W Final Solutions?: <p>in Long Answer 2.b), I think the ISA solutions are missing $$y\equiv0$$. Also would $$y=\dfrac{4x^2}{c-x^4}$$ also work instead of $$y=\dfrac{4x^2}{4c-x^4}$$ since $$4c$$ is just a constant?</p>
<p><img src=""/redirect/s3?bucket=uploads&amp;prefix=paste%2Flkqwax1tzj04v0%2F1e4719c896adb2dd40ce9b1a8b09cd825827c7c626ea884a153a6c1131e50dcf%2Fimage.png"" alt=""image.pngNaN"" /></p>","<p>You are correct the constant solutions $$y \equiv 0$$ is a solution, I will add that shortly and re-upload my solutions.</p>
<p></p>
<p>Also yes, c would work instead of 4c since c is an arbitrary constant!</p>"
"Why is this false?: <img src=""/redirect/s3?bucket=uploads&amp;prefix=paste%2Flkqweg63r8w7db%2F77f2e204fcb2820e358cc2f261e946a6052997f91c0b2e5a7a8f9d7feaf0e74f%2FScreenshot_2024-04-12_at_9.51.56_PM.png"" width=""1620"" height=""156"" alt="""" />","If the function is différentiable, we know it is continuous (we covered that in 137)<div><br /></div><div>Then we know that continuity $$\Rightarrow$$ integrability, so this function is intégrable. </div><div><br /></div><div>We defined integrability as being able to take any sequence of partitions to infinity and still get the same value (this is from the beginning of term). So this is false, it does not depend on our partitions!</div>"
"binomial theorem numerator: <img src=""/redirect/s3?bucket=uploads&amp;prefix=paste%2Flkqwelvposqnn%2F1a937ee06c30c49f6e99b261200e44e2bd65f47830b3bd0f55e0b1796350140d%2FScreenshot_2024-04-12_at_9.59.41_PM.png"" alt=""Screenshot_2024-04-12_at_9.59.41_PM.png"" />If k is a real number (for example 1/2), will the numerator of the combination still have n terms? Thank you","Yep, always $$n$$ terms! This is how we defined it for any $$k\in\mathbb{R}$$"
"[IVP]: Given an IVP problem, do we also have to solve for y like this:<br /><img src=""/redirect/s3?bucket=uploads&amp;prefix=paste%2Flkqwehdad3p7l6%2F0c54e6c5704b469d3dcc046e55d773e2c6cd5232412a90ee2f5ac813a3bf02b1%2F1712974731682.png"" alt=""1712974731682.png"" /><br /><img src=""/redirect/s3?bucket=uploads&amp;prefix=paste%2Flkqwehdad3p7l6%2F4e3dd758e43ddc241895558288bc45318ce73caeccbd147a73546c90f69e7522%2F1712974895231.png"" alt=""1712974895231.png"" />","If solving for $$y$$ is possible, then yes, you are expected to solve for it. If solving for $$y$$ is not possible, we would say something like &#34;express your answer as an implicit function of $$x$$ and $$y$$&#34;."
"week FE Q1: <p><img src=""/redirect/s3?bucket=uploads&amp;prefix=paste%2Flkqwelvposqnn%2Fa6329acefbdd9f8bdf415a1df50eb9b56472376da72c37293afd64b902e74b0f%2FScreenshot_2024-04-12_at_10.23.43_PM.png"" alt=""Screenshot_2024-04-12_at_10.23.43_PM.pngNaN"" />Could someone explain line 2? I don&#39;t get how does $$(1)(3)(5)\cdots(2n-3)$$ and $$(-1)^{n-1}$$ comes from. Furthermore, which test did the solution used to concludes the series converges if $$|\frac{x-49}{49}|<1$$?</p>
<p>Thanks</p>","<p>they removed the 2 denominator of the numerator fraction and put it in the full denominator as $$2^n$$</p>
<div>
<div>
<div></div>
<div></div>
<div></div>
</div>
</div>
<p></p>
<div>
<div>
<div></div>
<div></div>
<div></div>
</div>
</div>
<p></p>
<p>they removed the 2 denominator in the numerator fraction and put it in the full denominator as $$2^n$$</p>
<div>
<div>
<div></div>
<div></div>
<div></div>
</div>
</div>
<div>
<div>
<div></div>
<div></div>
<div></div>
</div>
</div>
<p></p>
<p>they removed the 2 denominator in the numerator fraction and put it in the denominator as $$2^n$$</p>
<div>
<div>
<div></div>
<div></div>
<div></div>
</div>
</div>"
"W22 Final Q7(b): <img src=""/redirect/s3?bucket=uploads&amp;prefix=paste%2Flkqwej5x9pg6c%2F86332ea6ee19c19eb542244a5829f87b9520b45464ec930786e97e6a33b60361%2FIMG_55454CBB6939-1.jpeg"" alt=""IMG_55454CBB6939-1.jpegNaN"" />I&#39;m kinda stuck at the probelm b. I use the second derivative to solve the problem (a) and get an alternating series by taking the definite integral. But after solving the definite integral, my thinking is using the remainder formula of AST to calculate n, but i cannot get an integer n for this problem. Is there anything wrong with my procedure? Thanks for your help!","<img src=""/redirect/s3?bucket=uploads&amp;prefix=paste%2Flkqwdkc0onwhp%2Fdb09b6aee84a59cc063c96751320d780a02591b17c36c81cdef45e3e3aecc643%2Fimage.png"" alt=""image.png"" width=""575"" height=""799"" />"
"How to do this: <p>I am confused on how to go about solving this? It looks similar to the power series for sinx and im thinking i can break the sum to get the &#43;4 out of the wy, but the denominator isnt factorial in order for it to be a power series for sinx so i am confused on where to go after this?</p>
<p><img src=""/redirect/s3?bucket=uploads&amp;prefix=paste%2Flkqwekj0scwfe%2F9f4c8b684f0fe489e622711f1023e6b29c12cf300c2f1d2417c048ffde9d4fa9%2Fimage.png"" alt=""image.pngNaN"" /></p>","<p>arctan powerseries; integrate $$\frac{1}{1+x^2}$$.</p>
<div>
<div>
<div></div>
<div></div>
<div></div>
</div>
</div>
<p></p>"
"mc1: Can someone explain why the answer is d?<img src=""/redirect/s3?bucket=uploads&amp;prefix=paste%2Flkqwa7mpvvkep%2F5c005951293780e84a0660b183bc92d7744f412883aab235332aed9207880b0c%2FScreenshot_2024-04-13_at_02.04.46.png"" alt=""Screenshot_2024-04-13_at_02.04.46.pngNaN"" />","<p>There&#39;s a couple ways to show this, but the idea is that the functions have similar behaviour near 0.</p>
<p><img src=""/redirect/s3?bucket=uploads&amp;prefix=paste%2Flkqwdkc0onwhp%2F4a5768d81fcdf536dffbd574c2bd0132ec723cb0ba97e4e726547ac723c34be2%2Fimage.png"" alt=""image.pngNaN"" width=""796"" height=""360"" /></p>
<div>
<div>
<div></div>
<div></div>
<div></div>
</div>
</div>
<p>There&#39;s a couple ways to show this, but the idea is that the functions have similar behaviour near 0.</p>
<p><img src=""/redirect/s3?bucket=uploads&amp;prefix=paste%2Flkqwdkc0onwhp%2F4a5768d81fcdf536dffbd574c2bd0132ec723cb0ba97e4e726547ac723c34be2%2Fimage.png"" alt=""image.pngNaN"" width=""604"" height=""273"" /></p>
In each of (a), (b), (c), you can make Shonie&#39;s answer precise by doing a limit comparison with the given series and $$\sum a_n$$, which we know is convergent."
"Taking absolute value when finding volume of revolution?: dumb question but if we make a mistake when calculating volume of revolution and get the correct magnitude of volume but negative (subtracted the &#39;larger&#39; function from the smaller one), are we allowed to take absolute values or should we redo the question",It means there&#39;s something wrong with how you have set up your integral and that would need to be fixed throughout the solution.
"[Q5] MC1: Wondering why b) is not a linear one. Is it because y&#39; appear as the power of 2? Thx in advance<br /><img src=""/redirect/s3?bucket=uploads&amp;prefix=paste%2Flkqwehdad3p7l6%2F7906e37abd3669e032a31e46e37053d5b76c08a38984d880f8b37298872225e2%2F1713013724274.png"" alt=""1713013724274.pngNaN"" />","<p>Yep! $$2^{y'}$$ is not linear.</p>
<p></p>
<p>Common things to look out for when you&#39;re trying to see whether an ODE is linear:</p>
<p>- trig stuff with $$y$$ (aka $$\cos(y)$$, $$\arcsin(y)$$, etc) </p>
<p>- power stuff with $$y$$ (aka $$e^y$$, $$2^{y'}$$, $$(\frac{4}{7})^{y'''}$$, etc)</p>
<p>- log stuff with $$y$$ (aka $$\ln(y)$$)</p>
<p>- powers of $$y$$ other than 1 (aka $$y^2$$, $$(y''')^{-3}$$, etc)</p>
<p>- multiplication/ division by $$y$$ (aka $$y\cdot y'$$, $$\frac{y'}{y}$$, etc, similar to the previous point)</p>
<p></p>
<p>I might be missing something, but if you see any of these things you know that the ODE is not linear. Note that we can have whatever wackadoodle thing of $$x$$ we want, like in option c), and the ODE will still be linear. This list only applies to terms containing $$y$$ or any order of derivative of $$y$$</p>
<p></p>
<p>Hope that helps!</p>"
"W23 Final: <p>Hello,</p>
<p></p>
<p>I was just wondering if solutions would be posted for the W23 Final?</p>
<p></p>
<p>Thanks</p>",It&#39;s been posted now
"Shouldn&#39;t the index start at 2?: <p>If we put n = 1 into the series, its not defined, right? Since the numerator would be 1 * 3 * ... * (-1). Should we take out the n = 1 term along with n = 0 term, and start the series at n = 2? </p>
<p><img src=""/redirect/s3?bucket=uploads&amp;prefix=paste%2Flkqwdgm8kam7jk%2F1a5797269259c37a7b0dfa0d2de9eb7d03092106504a0dbca72846bfdc5a1d51%2Fimage.png"" alt=""image.pngNaN"" /></p>","<p>I&#39;m not sure what you mean by &#34;the n=1 term is not defined&#34;</p>
<p></p>
<p>In this case, the $$n=1$$ term is $$\frac{x-49}{14}$$ if I didn&#39;t make a mistake</p>
<p></p>
<p>How Eric taught it in lecture, is that there are $$n$$ terms in the expanded choose notation, aka there are $$n$$ terms here:</p>
<p><img src=""/redirect/s3?bucket=uploads&amp;prefix=paste%2Flkqw8iusqnz5hk%2F2e614545b6bacdcea74bcf73a42ea719caa111c9c2191279aa6500fa4232ec83%2Fimage.png"" alt=""image.png"" /></p>
<p></p>
<p>So if $$n=1$$ then we just need the first term, so this whole thing is just $$1$$ when $$n=1$$</p>
<p>(if we had $$n=2$$ we would have $$3$$, $$n=3$$ is $$15$$, and so on...)</p>
<p></p>
<p>Does that make more sense?</p>"
"Arctanx as power series: <p>I was trying to derive the power series for arctanx using binomial series but I get a different answer from the correct answer. But I can’t figure out what I’m doing wrong. Can I even use binomial series for this?</p>
<p></p>
<p><a href=""/redirect/s3?bucket=uploads&amp;prefix=paste%2Fkggoe9bxe5d42u%2F6e0677c15631cf7a9eea59b393b1cd14633899a76965e5ef0622b93464db54ad%2FIMG_1584.jpeg"" target=""_blank"" rel=""noopener noreferrer"">IMG_1584.jpeg</a></p>",n! is canceled out with 1x2x…n.
"Quiz1 TF1: <p><img src=""/redirect/s3?bucket=uploads&amp;prefix=paste%2Fl6at4vly2vo7m4%2Fca4cd370bf61f3156ee5ec358616d56c66d91657ecbe27da6a58fec70485bd2a%2Fimage.png"" alt=""image.pngNaN"" /></p>
<p>Can someone explain why the answer is True? Doesn&#39;t &#34;integrable on R&#34; mean that you can get a specific value, but an indefinite integral can&#39;t be sure to get that value?</p>","Differentiable means it’s continuous, continuous means it’s integrable. However, the converse is not true."
"W23 Solutions: <p>Hey</p>
<p>I was wondering when W23 Final solutions will be posted?</p>",It&#39;s been posted now
"W23-Final Long Answer Q6: <img src=""/redirect/s3?bucket=uploads&amp;prefix=paste%2Flkqwej5x9pg6c%2F84f303dcdd016f6654d8a975caf0a55619db420e09832e49b38c8817b499dcce%2F40C8F4C5-E7DC-4442-94C2-5AD93BBF39EE.jpeg"" alt=""40C8F4C5-E7DC-4442-94C2-5AD93BBF39EE.jpegNaN"" />Why is there no absolute value sign?","<p>The $$\ln(P)$$ doesnt need the absolute value because $$P(t)$$ represents the population, so we have that $$0 \leq P(t)$$, also for this model we assume that our population does not exceed its carrying capacity M, so we have that $$P(t) < M = 1$$.</p>
<p></p>
<p>Thus for this model we have that $$0 \leq P(t) < 1$$, which is why we can omit the absolute values in this case.</p>"
Series representation for x^5: Is there a series representation for x^5?,Yes. What do you think the coefficients would be in the expansion $$x^5=\sum_{n=0}^\infty a_nx^n$$?
"Power series: <img src=""/redirect/s3?bucket=uploads&amp;prefix=paste%2Flkqwa7mpvvkep%2F644e180adfbb46e6db0f4c9b277a87c413e779e04bc31cfca623d28ada1448bc%2FScreenshot_2024-04-13_at_11.34.16.png"" alt=""Screenshot_2024-04-13_at_11.34.16.pngNaN"" />If R=0, does the series converges absolutely for x=a or conditionally for x=a?",Plug in $$x=a$$. What does the series look like in this case? What can you say about its convergence?
"W22-9.10: <p>Hi, can anyone explain Q9 and Q10? For Q9, I have no idea about how to do it. For Q10, I think it&#39;s False because an is what we need to prove and bn is the tool to help us. I think the converse is True.</p>
<p><img src=""/redirect/s3?bucket=uploads&amp;prefix=paste%2Flkqweglkgz7g1%2F42753687638b19c1e385d877a012eabbc123e811d923f3454b7e364135dde024%2Fimage.png"" alt=""image.pngNaN"" /></p>","<p>9. I found the way this was worded confusing, so I reworded it like this: </p>
<p>&#34;If $$\lim_{n\to\infty}a_n=0$$ then the series converges&#34;</p>
<p></p>
<p>Essentially the $$\lim S_k=S$$ part is our definition of series convergence, you can check it out in the course notes if you&#39;d like, or I can help you find it. </p>
<p></p>
<p>Reworded like this, it is probably easier to see that this is false since the converse of the divergence test is not true. A counterexample would be the good ol Harmonic Series.</p>
<p></p>
<p>10. This is an application of LCT. We are given that both functions are positive, so we can apply LCT. The limit is a real number so $$\sum a_n$$ converges $$\Leftrightarrow$$ $$\sum b_n$$ converges.</p>
<p></p>
<p>Remember not to mix up these conditions with ratio and root test-- I do this all the time</p>"
"W22 LA7: Why we don&#39;t need to change n=0 into n=2 in this question? I think n needs to change for the first term has no value after each derivative. <img src=""/redirect/s3?bucket=uploads&amp;prefix=paste%2Flkqweglkgz7g1%2Fc4c716306db373b8f775a55d67fe702343284d69953fc17ee256cb3553be95b5%2Fimage.png"" alt=""image.pngNaN"" />","Yes, it should start at $$n=2$$. The first two terms of the series would disappear when you plug in $$n=0$$ or $$n=1$$; however, since a Maclaurin series should not include negative powers of $$x$$, it would be more correct to start the final sum from $$n=2$$."
